,date,instrument,avg_volume
282,2023-09-13,19500_CE,1759.0
283,2023-09-14,19500_CE,4110.0
284,2023-09-08,19500_PE,170092.0
285,2023-09-11,19500_PE,104660.0
286,2023-09-12,19500_PE,140089.0
287,2023-09-13,19500_PE,138696.0
288,2023-09-14,19500_PE,192144.0
289,2023-09-08,19600_CE,51586.0
290,2023-09-11,19600_CE,6916.0
291,2023-09-12,19600_CE,3218.0
292,2023-09-13,19600_CE,1233.0
293,2023-09-14,19600_CE,2497.0
294,2023-09-08,19600_PE,237962.0
295,2023-09-11,19600_PE,123153.0
296,2023-09-12,19600_PE,142145.0
297,2023-09-13,19600_PE,159610.0
298,2023-09-14,19600_PE,191368.0
299,2023-09-08,19700_CE,217622.0
300,2023-09-11,19700_CE,28669.0
301,2023-09-12,19700_CE,8236.0
302,2023-09-13,19700_CE,6149.0
303,2023-09-14,19700_CE,4177.0
304,2023-09-08,19700_PE,398059.0
305,2023-09-11,19700_PE,161957.0
306,2023-09-12,19700_PE,200351.0
307,2023-09-13,19700_PE,188478.0
308,2023-09-14,19700_PE,331082.0
309,2023-09-08,19800_CE,637848.0
310,2023-09-11,19800_CE,137674.0
311,2023-09-12,19800_CE,43388.0
312,2023-09-13,19800_CE,27436.0
313,2023-09-14,19800_CE,16444.0
314,2023-09-08,19800_PE,488440.0
315,2023-09-11,19800_PE,290098.0
316,2023-09-12,19800_PE,383879.0
317,2023-09-13,19800_PE,293072.0
318,2023-09-14,19800_PE,585210.0
319,2023-09-08,19900_CE,455775.0
320,2023-09-11,19900_CE,511080.0
321,2023-09-12,19900_CE,204912.0
322,2023-09-13,19900_CE,157972.0
323,2023-09-14,19900_CE,89932.0
324,2023-09-08,19900_PE,120073.0
325,2023-09-11,19900_PE,460316.0
326,2023-09-12,19900_PE,602413.0
327,2023-09-13,19900_PE,487343.0
328,2023-09-14,19900_PE,1076273.0
329,2023-09-08,20000_CE,398289.0
330,2023-09-11,20000_CE,677053.0
331,2023-09-12,20000_CE,866961.0
332,2023-09-13,20000_CE,778270.0
333,2023-09-14,20000_CE,1191172.0
334,2023-09-08,20000_PE,29561.0
335,2023-09-11,20000_PE,229483.0
336,2023-09-12,20000_PE,821435.0
337,2023-09-13,20000_PE,764788.0
338,2023-09-14,20000_PE,4289799.0
339,2023-09-08,20100_CE,215260.0
340,2023-09-11,20100_CE,360503.0
341,2023-09-12,20100_CE,678588.0
342,2023-09-13,20100_CE,772247.0
343,2023-09-14,20100_CE,6049250.0
344,2023-09-08,20100_PE,3105.0
345,2023-09-11,20100_PE,33903.0
346,2023-09-12,20100_PE,257530.0
347,2023-09-13,20100_PE,324980.0
348,2023-09-14,20100_PE,3434636.0
349,2023-09-08,20200_CE,189768.0
350,2023-09-11,20200_CE,231370.0
351,2023-09-12,20200_CE,405448.0
352,2023-09-13,20200_CE,504117.0
353,2023-09-14,20200_CE,2441973.0
354,2023-09-08,20200_PE,1262.0
355,2023-09-11,20200_PE,7693.0
356,2023-09-12,20200_PE,56244.0
357,2023-09-13,20200_PE,57185.0
358,2023-09-14,20200_PE,385311.0
359,2023-09-08,20300_CE,119943.0
360,2023-09-11,20300_CE,125789.0
361,2023-09-12,20300_CE,199682.0
362,2023-09-13,20300_CE,249232.0
363,2023-09-14,20300_CE,1260088.0
364,2023-09-08,20300_PE,211.0
365,2023-09-11,20300_PE,996.0
366,2023-09-12,20300_PE,6628.0
367,2023-09-13,20300_PE,7467.0
368,2023-09-14,20300_PE,43386.0
369,2023-09-08,20400_CE,77782.0
370,2023-09-11,20400_CE,80646.0
371,2023-09-12,20400_CE,158506.0
372,2023-09-13,20400_CE,169666.0
373,2023-09-14,20400_CE,578565.0
374,2023-09-08,20400_PE,129.0
375,2023-09-11,20400_PE,339.0
376,2023-09-12,20400_PE,1412.0
377,2023-09-13,20400_PE,1006.0
378,2023-09-14,20400_PE,4460.0
379,2023-09-08,20500_CE,111118.0
380,2023-09-11,20500_CE,100297.0
381,2023-09-12,20500_CE,161318.0
382,2023-09-13,20500_CE,138437.0
383,2023-09-14,20500_CE,474937.0
384,2023-09-08,20500_PE,456.0
385,2023-09-11,20500_PE,468.0
386,2023-09-12,20500_PE,2406.0
387,2023-09-13,20500_PE,750.0
388,2023-09-14,20500_PE,2273.0
389,2023-09-08,20600_CE,28820.0
390,2023-09-11,20600_CE,40972.0
391,2023-09-12,20600_CE,81097.0
392,2023-09-13,20600_CE,76767.0
393,2023-09-14,20600_CE,241187.0
394,2023-09-11,20600_PE,146.0
395,2023-09-12,20600_PE,155.0
396,2023-09-13,20600_PE,227.0
397,2023-09-14,20600_PE,315.0
398,2023-09-15,19100_CE,57.0
399,2023-09-18,19100_CE,50.0
400,2023-09-20,19100_CE,193.0
401,2023-09-21,19100_CE,180.0
402,2023-09-15,19100_PE,21574.0
403,2023-09-18,19100_PE,17156.0
404,2023-09-20,19100_PE,29118.0
405,2023-09-21,19100_PE,47008.0
406,2023-09-15,19200_CE,161.0
407,2023-09-18,19200_CE,53.0
408,2023-09-20,19200_CE,135.0
409,2023-09-21,19200_CE,214.0
410,2023-09-15,19200_PE,29485.0
411,2023-09-18,19200_PE,29814.0
412,2023-09-20,19200_PE,67975.0
413,2023-09-21,19200_PE,69970.0
414,2023-09-15,19300_CE,291.0
415,2023-09-18,19300_CE,90.0
416,2023-09-20,19300_CE,269.0
417,2023-09-21,19300_CE,295.0
418,2023-09-15,19300_PE,36104.0
419,2023-09-18,19300_PE,27200.0
420,2023-09-20,19300_PE,58120.0
421,2023-09-21,19300_PE,126483.0
422,2023-09-15,19400_CE,284.0
423,2023-09-18,19400_CE,95.0
424,2023-09-20,19400_CE,272.0
425,2023-09-21,19400_CE,3802.0
426,2023-09-15,19400_PE,44266.0
427,2023-09-18,19400_PE,33580.0
428,2023-09-20,19400_PE,76530.0
429,2023-09-21,19400_PE,172151.0
430,2023-09-15,19500_CE,1005.0
431,2023-09-18,19500_CE,431.0
432,2023-09-20,19500_CE,1212.0
433,2023-09-21,19500_CE,9456.0
434,2023-09-15,19500_PE,69565.0
435,2023-09-18,19500_PE,47151.0
436,2023-09-20,19500_PE,144610.0
437,2023-09-21,19500_PE,391599.0
438,2023-09-15,19600_CE,364.0
439,2023-09-18,19600_CE,306.0
440,2023-09-20,19600_CE,1190.0
441,2023-09-21,19600_CE,107064.0
442,2023-09-15,19600_PE,61976.0
443,2023-09-18,19600_PE,38518.0
444,2023-09-20,19600_PE,133681.0
445,2023-09-21,19600_PE,1146954.0
446,2023-09-15,19700_CE,538.0
447,2023-09-18,19700_CE,477.0
448,2023-09-20,19700_CE,7213.0
449,2023-09-21,19700_CE,1972358.0
450,2023-09-15,19700_PE,72640.0
451,2023-09-18,19700_PE,45993.0
452,2023-09-20,19700_PE,186014.0
453,2023-09-21,19700_PE,6100806.0
454,2023-09-15,19800_CE,1927.0
455,2023-09-18,19800_CE,1751.0
456,2023-09-20,19800_CE,58766.0
457,2023-09-21,19800_CE,3539416.0
458,2023-09-15,19800_PE,86462.0
459,2023-09-18,19800_PE,77455.0
460,2023-09-20,19800_PE,380732.0
461,2023-09-21,19800_PE,1730734.0
462,2023-09-15,19900_CE,8820.0
463,2023-09-18,19900_CE,9273.0
464,2023-09-20,19900_CE,345824.0
465,2023-09-21,19900_CE,1208357.0
466,2023-09-15,19900_PE,106652.0
467,2023-09-18,19900_PE,94388.0
468,2023-09-20,19900_PE,643628.0
469,2023-09-21,19900_PE,254928.0
470,2023-09-15,20000_CE,49922.0
471,2023-09-18,20000_CE,43391.0
472,2023-09-20,20000_CE,683690.0
473,2023-09-21,20000_CE,832834.0
474,2023-09-15,20000_PE,203241.0
475,2023-09-18,20000_PE,182178.0
476,2023-09-20,20000_PE,574836.0
477,2023-09-21,20000_PE,52187.0
478,2023-09-15,20100_CE,176963.0
479,2023-09-18,20100_CE,193335.0
480,2023-09-20,20100_CE,485626.0
481,2023-09-21,20100_CE,552979.0
482,2023-09-15,20100_PE,347487.0
483,2023-09-18,20100_PE,321300.0
484,2023-09-20,20100_PE,189111.0
485,2023-09-21,20100_PE,9454.0
486,2023-09-15,20200_CE,477368.0
487,2023-09-18,20200_CE,426980.0
488,2023-09-20,20200_CE,380628.0
489,2023-09-21,20200_CE,370330.0
490,2023-09-15,20200_PE,429285.0
491,2023-09-18,20200_PE,356409.0
492,2023-09-20,20200_PE,49684.0
493,2023-09-21,20200_PE,4161.0
494,2023-09-15,20300_CE,278098.0
495,2023-09-18,20300_CE,210432.0
496,2023-09-20,20300_CE,250003.0
497,2023-09-21,20300_CE,282928.0
498,2023-09-15,20300_PE,74722.0
499,2023-09-18,20300_PE,68507.0
500,2023-09-20,20300_PE,10949.0
501,2023-09-21,20300_PE,952.0
502,2023-09-15,20400_CE,174537.0
503,2023-09-18,20400_CE,156208.0
504,2023-09-20,20400_CE,191697.0
505,2023-09-21,20400_CE,117710.0
506,2023-09-15,20400_PE,15338.0
507,2023-09-18,20400_PE,11410.0
508,2023-09-20,20400_PE,1446.0
509,2023-09-21,20400_PE,488.0
510,2023-09-15,20500_CE,172697.0
511,2023-09-18,20500_CE,125541.0
512,2023-09-20,20500_CE,231198.0
513,2023-09-21,20500_CE,178451.0
514,2023-09-15,20500_PE,4585.0
515,2023-09-18,20500_PE,5536.0
516,2023-09-20,20500_PE,778.0
517,2023-09-21,20500_PE,584.0
518,2023-09-15,20600_CE,99193.0
519,2023-09-18,20600_CE,89401.0
520,2023-09-20,20600_CE,179413.0
521,2023-09-21,20600_CE,60854.0
522,2023-09-15,20600_PE,545.0
523,2023-09-18,20600_PE,321.0
524,2023-09-20,20600_PE,237.0
525,2023-09-21,20600_PE,541.0
526,2023-09-15,20700_CE,68801.0
527,2023-09-18,20700_CE,54826.0
528,2023-09-20,20700_CE,121174.0
529,2023-09-21,20700_CE,66194.0
530,2023-09-15,20700_PE,229.0
531,2023-09-18,20700_PE,147.0
532,2023-09-20,20700_PE,204.0
533,2023-09-21,20700_PE,141.0
534,2023-09-15,20800_CE,44093.0
535,2023-09-18,20800_CE,34934.0
536,2023-09-20,20800_CE,95979.0
537,2023-09-21,20800_CE,61775.0
538,2023-09-15,20800_PE,288.0
539,2023-09-18,20800_PE,135.0
540,2023-09-20,20800_PE,150.0
541,2023-09-21,20800_PE,141.0
542,2023-09-15,20900_CE,24613.0
543,2023-09-18,20900_CE,24869.0
544,2023-09-20,20900_CE,73897.0
545,2023-09-21,20900_CE,96137.0
546,2023-09-15,20900_PE,338.0
547,2023-09-18,20900_PE,55.0
548,2023-09-20,20900_PE,129.0
549,2023-09-21,20900_PE,100.0
550,2023-09-15,21000_CE,40196.0
551,2023-09-18,21000_CE,32815.0
552,2023-09-20,21000_CE,134679.0
553,2023-09-21,21000_CE,58532.0
554,2023-09-15,21000_PE,286.0
555,2023-09-18,21000_PE,127.0
556,2023-09-20,21000_PE,233.0
557,2023-09-21,21000_PE,337.0
558,2023-09-22,18700_CE,142.0
559,2023-09-25,18700_CE,258.0
560,2023-09-26,18700_CE,106.0
561,2023-09-27,18700_CE,84.0
562,2023-09-28,18700_CE,242.0
563,2023-09-22,18700_PE,24025.0
564,2023-09-25,18700_PE,24138.0
565,2023-09-26,18700_PE,13241.0
566,2023-09-27,18700_PE,34261.0
567,2023-09-28,18700_PE,25596.0
568,2023-09-22,18800_CE,103.0
569,2023-09-25,18800_CE,306.0
570,2023-09-26,18800_CE,275.0
571,2023-09-27,18800_CE,710.0
572,2023-09-28,18800_CE,259.0
573,2023-09-22,18800_PE,38773.0
574,2023-09-25,18800_PE,34647.0
575,2023-09-26,18800_PE,19232.0
576,2023-09-27,18800_PE,58816.0
577,2023-09-28,18800_PE,22145.0
578,2023-09-22,18900_CE,167.0
579,2023-09-25,18900_CE,82.0
580,2023-09-26,18900_CE,337.0
581,2023-09-27,18900_CE,228.0
582,2023-09-28,18900_CE,429.0
583,2023-09-22,18900_PE,43073.0
584,2023-09-25,18900_PE,30303.0
585,2023-09-26,18900_PE,23006.0
586,2023-09-27,18900_PE,76296.0
587,2023-09-28,18900_PE,51252.0
588,2023-09-22,19000_CE,998.0
589,2023-09-25,19000_CE,884.0
590,2023-09-26,19000_CE,594.0
591,2023-09-27,19000_CE,2982.0
592,2023-09-28,19000_CE,1249.0
593,2023-09-22,19000_PE,106234.0
594,2023-09-25,19000_PE,85551.0
595,2023-09-26,19000_PE,60493.0
596,2023-09-27,19000_PE,187576.0
597,2023-09-28,19000_PE,81362.0
598,2023-09-22,19100_CE,260.0
599,2023-09-25,19100_CE,294.0
600,2023-09-26,19100_CE,242.0
601,2023-09-27,19100_CE,280.0
602,2023-09-28,19100_CE,424.0
603,2023-09-22,19100_PE,60824.0
604,2023-09-25,19100_PE,57908.0
605,2023-09-26,19100_PE,43004.0
606,2023-09-27,19100_PE,157031.0
607,2023-09-28,19100_PE,74217.0
608,2023-09-22,19200_CE,453.0
609,2023-09-25,19200_CE,486.0
610,2023-09-26,19200_CE,398.0
611,2023-09-27,19200_CE,657.0
612,2023-09-28,19200_CE,2557.0
613,2023-09-22,19200_PE,82850.0
614,2023-09-25,19200_PE,79939.0
615,2023-09-27,19200_PE,250285.0
616,2023-09-28,19200_PE,142620.0
617,2023-09-22,19300_CE,796.0
618,2023-09-25,19300_CE,1528.0
619,2023-09-26,19300_CE,981.0
620,2023-09-27,19300_CE,2912.0
621,2023-09-28,19300_CE,3722.0
622,2023-09-22,19300_PE,97895.0
623,2023-09-27,19300_PE,291994.0
624,2023-09-28,19300_PE,265647.0
625,2023-09-22,19400_CE,2451.0
626,2023-09-25,19400_CE,7449.0
627,2023-09-26,19400_CE,4223.0
628,2023-09-27,19400_CE,20798.0
629,2023-09-28,19400_CE,32559.0
630,2023-09-22,19400_PE,118155.0
631,2023-09-25,19400_PE,171866.0
632,2023-09-26,19400_PE,116447.0
633,2023-09-27,19400_PE,406128.0
634,2023-09-28,19400_PE,657340.0
635,2023-09-25,19500_CE,41447.0
636,2023-09-26,19500_CE,33167.0
637,2023-09-27,19500_CE,167933.0
638,2023-09-28,19500_CE,696741.0
639,2023-09-22,19500_PE,239991.0
640,2023-09-25,19500_PE,298195.0
641,2023-09-26,19500_PE,191187.0
642,2023-09-27,19500_PE,678639.0
643,2023-09-28,19500_PE,3060273.0
644,2023-09-26,19600_CE,180331.0
645,2023-09-27,19600_CE,767143.0
646,2023-09-28,19600_CE,2168572.0
647,2023-09-22,19600_PE,329702.0
648,2023-09-25,19600_PE,517341.0
649,2023-09-26,19600_PE,359064.0
650,2023-09-27,19600_PE,1015559.0
651,2023-09-28,19600_PE,2396290.0
652,2023-09-25,19700_CE,624184.0
653,2023-09-26,19700_CE,540028.0
654,2023-09-27,19700_CE,1147093.0
655,2023-09-28,19700_CE,2137282.0
656,2023-09-22,19700_PE,580993.0
657,2023-09-25,19700_PE,548059.0
658,2023-09-26,19700_PE,472697.0
659,2023-09-27,19700_PE,637532.0
660,2023-09-28,19700_PE,1019413.0
661,2023-09-25,19800_CE,478223.0
662,2023-09-26,19800_CE,287645.0
663,2023-09-27,19800_CE,807345.0
664,2023-09-28,19800_CE,1425985.0
665,2023-09-22,19800_PE,373373.0
666,2023-09-25,19800_PE,141990.0
667,2023-09-26,19800_PE,105863.0
668,2023-09-27,19800_PE,117713.0
669,2023-09-28,19800_PE,213856.0
670,2023-09-25,19900_CE,283381.0
671,2023-09-26,19900_CE,207302.0
672,2023-09-28,19900_CE,749486.0
673,2023-09-22,19900_PE,72948.0
674,2023-09-25,19900_PE,27321.0
675,2023-09-26,19900_PE,18782.0
676,2023-09-27,19900_PE,19327.0
677,2023-09-28,19900_PE,36480.0
678,2023-09-25,20000_CE,222679.0
679,2023-09-26,20000_CE,131910.0
680,2023-09-27,20000_CE,364758.0
681,2023-09-28,20000_CE,623316.0
682,2023-09-22,20000_PE,27441.0
683,2023-09-25,20000_PE,10698.0
684,2023-09-26,20000_PE,7888.0
685,2023-09-27,20000_PE,7209.0
686,2023-09-28,20000_PE,9827.0
687,2023-09-22,20100_CE,185637.0
688,2023-09-25,20100_CE,152617.0
689,2023-09-26,20100_CE,105957.0
690,2023-09-28,20100_CE,325219.0
691,2023-09-22,20100_PE,3314.0
692,2023-09-25,20100_PE,1565.0
693,2023-09-26,20100_PE,705.0
694,2023-09-27,20100_PE,1088.0
695,2023-09-28,20100_PE,1477.0
696,2023-09-22,20200_CE,143455.0
697,2023-09-25,20200_CE,156150.0
698,2023-09-26,20200_CE,90148.0
699,2023-09-27,20200_CE,125214.0
700,2023-09-28,20200_CE,261871.0
701,2023-09-22,20200_PE,1880.0
702,2023-09-25,20200_PE,932.0
703,2023-09-26,20200_PE,618.0
704,2023-09-27,20200_PE,842.0
