,date,instrument,avg_volume
1611,2023-09-29,44600_PE,182143.0
1612,2023-10-03,44600_PE,88309.0
1613,2023-10-04,44600_PE,7321.0
1614,2023-09-29,44700_CE,178355.0
1615,2023-10-03,44700_CE,126617.0
1616,2023-10-04,44700_CE,214040.0
1617,2023-09-29,44700_PE,127552.0
1618,2023-10-03,44700_PE,48499.0
1619,2023-10-04,44700_PE,3798.0
1620,2023-09-29,44800_CE,129864.0
1621,2023-10-03,44800_CE,100394.0
1622,2023-10-04,44800_CE,150519.0
1623,2023-09-29,44800_PE,66347.0
1624,2023-10-03,44800_PE,24211.0
1625,2023-10-04,44800_PE,1648.0
1626,2023-09-29,44900_CE,80939.0
1627,2023-10-03,44900_CE,82666.0
1628,2023-10-04,44900_CE,103439.0
1629,2023-09-29,44900_PE,28095.0
1630,2023-10-03,44900_PE,6894.0
1631,2023-10-04,44900_PE,755.0
1632,2023-09-29,45000_CE,133705.0
1633,2023-10-03,45000_CE,126663.0
1634,2023-10-04,45000_CE,247001.0
1635,2023-09-29,45000_PE,27757.0
1636,2023-10-03,45000_PE,11494.0
1637,2023-10-04,45000_PE,1759.0
1638,2023-09-29,45100_CE,66712.0
1639,2023-10-03,45100_CE,55835.0
1640,2023-10-04,45100_CE,60924.0
1641,2023-09-29,45100_PE,5181.0
1642,2023-10-03,45100_PE,890.0
1643,2023-10-04,45100_PE,271.0
1644,2023-09-29,45200_CE,62193.0
1645,2023-10-03,45200_CE,54722.0
1646,2023-10-04,45200_CE,65923.0
1647,2023-09-29,45200_PE,2664.0
1648,2023-10-03,45200_PE,575.0
1649,2023-10-04,45200_PE,228.0
1650,2023-09-29,45300_CE,50282.0
1651,2023-10-03,45300_CE,45887.0
1652,2023-10-04,45300_CE,48197.0
1653,2023-09-29,45300_PE,1702.0
1654,2023-10-03,45300_PE,282.0
1655,2023-10-04,45300_PE,287.0
1656,2023-09-29,45400_CE,38608.0
1657,2023-10-03,45400_CE,37070.0
1658,2023-10-04,45400_CE,39733.0
1659,2023-09-29,45400_PE,870.0
1660,2023-10-03,45400_PE,135.0
1661,2023-10-04,45400_PE,290.0
1662,2023-09-29,45500_CE,61822.0
1663,2023-10-03,45500_CE,80108.0
1664,2023-10-04,45500_CE,147641.0
1665,2023-09-29,45500_PE,980.0
1666,2023-10-03,45500_PE,491.0
1667,2023-10-04,45500_PE,391.0
1668,2023-09-29,45600_CE,31705.0
1669,2023-10-03,45600_CE,38761.0
1670,2023-10-04,45600_CE,27705.0
1671,2023-09-29,45600_PE,220.0
1672,2023-10-03,45600_PE,102.0
1673,2023-10-04,45600_PE,288.0
1674,2023-09-29,45700_CE,27620.0
1675,2023-10-03,45700_CE,34633.0
1676,2023-10-04,45700_CE,20749.0
1677,2023-09-29,45700_PE,75.0
1678,2023-10-03,45700_PE,72.0
1679,2023-10-04,45700_PE,126.0
1680,2023-09-29,45800_CE,29318.0
1681,2023-10-03,45800_CE,28558.0
1682,2023-10-04,45800_CE,29824.0
1683,2023-09-29,45800_PE,86.0
1684,2023-10-03,45800_PE,43.0
1685,2023-10-04,45800_PE,164.0
1686,2023-09-29,45900_CE,20799.0
1687,2023-10-03,45900_CE,18515.0
1688,2023-10-04,45900_CE,22879.0
1689,2023-09-29,45900_PE,62.0
1690,2023-10-03,45900_PE,63.0
1691,2023-10-04,45900_PE,120.0
1692,2023-09-29,46000_CE,52405.0
1693,2023-10-03,46000_CE,59091.0
1694,2023-10-04,46000_CE,124906.0
1695,2023-09-29,46000_PE,186.0
1696,2023-10-03,46000_PE,107.0
1697,2023-10-04,46000_PE,292.0
1698,2023-09-29,46100_CE,11827.0
1699,2023-10-03,46100_CE,9789.0
1700,2023-10-04,46100_CE,14909.0
1701,2023-09-29,46100_PE,31.0
1702,2023-10-03,46100_PE,39.0
1703,2023-10-04,46100_PE,200.0
1704,2023-09-29,46200_CE,14767.0
1705,2023-10-03,46200_CE,13547.0
1706,2023-10-04,46200_CE,24410.0
1707,2023-09-29,46200_PE,61.0
1708,2023-10-03,46200_PE,35.0
1709,2023-10-04,46200_PE,96.0
1710,2023-10-05,42000_CE,114.0
1711,2023-10-06,42000_CE,84.0
1712,2023-10-09,42000_CE,315.0
1713,2023-10-10,42000_CE,124.0
1714,2023-10-11,42000_CE,172.0
1715,2023-10-05,42000_PE,46835.0
1716,2023-10-06,42000_PE,50004.0
1717,2023-10-09,42000_PE,50380.0
1718,2023-10-10,42000_PE,67291.0
1719,2023-10-11,42000_PE,46551.0
1720,2023-10-05,42100_CE,30.0
1721,2023-10-11,42100_CE,34.0
1722,2023-10-05,42100_PE,7172.0
1723,2023-10-06,42100_PE,8489.0
1724,2023-10-09,42100_PE,12830.0
1725,2023-10-10,42100_PE,11172.0
1726,2023-10-11,42100_PE,6299.0
1727,2023-10-06,42200_CE,15.0
1728,2023-10-11,42200_CE,45.0
1729,2023-10-05,42200_PE,9976.0
1730,2023-10-06,42200_PE,10380.0
1731,2023-10-09,42200_PE,13959.0
1732,2023-10-10,42200_PE,12888.0
1733,2023-10-11,42200_PE,9438.0
1734,2023-10-09,42300_CE,21.0
1735,2023-10-11,42300_CE,75.0
1736,2023-10-05,42300_PE,9521.0
1737,2023-10-06,42300_PE,11265.0
1738,2023-10-09,42300_PE,14362.0
1739,2023-10-10,42300_PE,13915.0
1740,2023-10-11,42300_PE,22243.0
1741,2023-10-05,42400_CE,15.0
1742,2023-10-09,42400_CE,34.0
1743,2023-10-10,42400_CE,27.0
1744,2023-10-11,42400_CE,85.0
1745,2023-10-05,42400_PE,12687.0
1746,2023-10-06,42400_PE,10965.0
1747,2023-10-09,42400_PE,17356.0
1748,2023-10-10,42400_PE,15177.0
1749,2023-10-11,42400_PE,8182.0
1750,2023-10-05,42500_CE,56.0
1751,2023-10-06,42500_CE,39.0
1752,2023-10-09,42500_CE,88.0
1753,2023-10-10,42500_CE,46.0
1754,2023-10-11,42500_CE,71.0
1755,2023-10-05,42500_PE,33365.0
1756,2023-10-06,42500_PE,51353.0
1757,2023-10-09,42500_PE,51273.0
1758,2023-10-10,42500_PE,65725.0
1759,2023-10-11,42500_PE,67303.0
1760,2023-10-05,42600_CE,24.0
1761,2023-10-06,42600_CE,26.0
1762,2023-10-09,42600_CE,29.0
1763,2023-10-10,42600_CE,15.0
1764,2023-10-11,42600_CE,46.0
1765,2023-10-05,42600_PE,12608.0
1766,2023-10-06,42600_PE,14297.0
1767,2023-10-09,42600_PE,18895.0
1768,2023-10-10,42600_PE,17646.0
1769,2023-10-11,42600_PE,15949.0
1770,2023-10-05,42700_CE,51.0
1771,2023-10-06,42700_CE,15.0
1772,2023-10-09,42700_CE,29.0
1773,2023-10-10,42700_CE,23.0
1774,2023-10-11,42700_CE,55.0
1775,2023-10-05,42700_PE,12513.0
1776,2023-10-06,42700_PE,19700.0
1777,2023-10-09,42700_PE,21457.0
1778,2023-10-10,42700_PE,23015.0
1779,2023-10-11,42700_PE,19203.0
1780,2023-10-05,42800_CE,142.0
1781,2023-10-06,42800_CE,52.0
1782,2023-10-09,42800_CE,83.0
1783,2023-10-10,42800_CE,66.0
1784,2023-10-11,42800_CE,375.0
1785,2023-10-05,42800_PE,15276.0
1786,2023-10-06,42800_PE,21814.0
1787,2023-10-09,42800_PE,25987.0
1788,2023-10-10,42800_PE,26643.0
1789,2023-10-11,42800_PE,24199.0
1790,2023-10-05,42900_CE,48.0
1791,2023-10-06,42900_CE,40.0
1792,2023-10-09,42900_CE,88.0
1793,2023-10-10,42900_CE,55.0
1794,2023-10-11,42900_CE,98.0
1795,2023-10-05,42900_PE,11442.0
1796,2023-10-06,42900_PE,21048.0
1797,2023-10-09,42900_PE,23026.0
1798,2023-10-10,42900_PE,26226.0
1799,2023-10-11,42900_PE,20581.0
1800,2023-10-05,43000_CE,351.0
1801,2023-10-06,43000_CE,957.0
1802,2023-10-09,43000_CE,1075.0
1803,2023-10-10,43000_CE,431.0
1804,2023-10-11,43000_CE,235.0
1805,2023-10-05,43000_PE,32887.0
1806,2023-10-06,43000_PE,61733.0
1807,2023-10-09,43000_PE,76626.0
1808,2023-10-10,43000_PE,98118.0
1809,2023-10-11,43000_PE,132891.0
1810,2023-10-05,43100_CE,58.0
1811,2023-10-06,43100_CE,108.0
1812,2023-10-09,43100_CE,181.0
1813,2023-10-10,43100_CE,94.0
1814,2023-10-11,43100_CE,118.0
1815,2023-10-05,43100_PE,12892.0
1816,2023-10-06,43100_PE,21035.0
1817,2023-10-09,43100_PE,33681.0
1818,2023-10-10,43100_PE,37571.0
1819,2023-10-11,43100_PE,27392.0
1820,2023-10-05,43200_CE,120.0
1821,2023-10-06,43200_CE,80.0
1822,2023-10-09,43200_CE,378.0
1823,2023-10-10,43200_CE,136.0
1824,2023-10-11,43200_CE,71.0
1825,2023-10-05,43200_PE,17653.0
1826,2023-10-06,43200_PE,25757.0
1827,2023-10-09,43200_PE,41744.0
1828,2023-10-10,43200_PE,51563.0
1829,2023-10-11,43200_PE,50040.0
1830,2023-10-05,43300_CE,200.0
1831,2023-10-06,43300_CE,138.0
1832,2023-10-09,43300_CE,706.0
1833,2023-10-10,43300_CE,324.0
1834,2023-10-11,43300_CE,187.0
1835,2023-10-05,43300_PE,17658.0
1836,2023-10-06,43300_PE,28628.0
1837,2023-10-09,43300_PE,48559.0
1838,2023-10-10,43300_PE,53206.0
1839,2023-10-11,43300_PE,57869.0
1840,2023-10-05,43400_CE,211.0
1841,2023-10-06,43400_CE,179.0
1842,2023-10-09,43400_CE,1763.0
1843,2023-10-10,43400_CE,423.0
1844,2023-10-11,43400_CE,193.0
1845,2023-10-05,43400_PE,19294.0
1846,2023-10-06,43400_PE,29838.0
1847,2023-10-09,43400_PE,55954.0
1848,2023-10-10,43400_PE,52959.0
1849,2023-10-11,43400_PE,58975.0
1850,2023-10-05,43500_CE,1671.0
1851,2023-10-06,43500_CE,1173.0
1852,2023-10-09,43500_CE,15898.0
1853,2023-10-10,43500_CE,4519.0
1854,2023-10-11,43500_CE,647.0
1855,2023-10-05,43500_PE,36556.0
1856,2023-10-06,43500_PE,68600.0
1857,2023-10-09,43500_PE,124770.0
1858,2023-10-10,43500_PE,96827.0
1859,2023-10-11,43500_PE,165531.0
1860,2023-10-05,43600_CE,647.0
1861,2023-10-06,43600_CE,395.0
1862,2023-10-09,43600_CE,18109.0
1863,2023-10-10,43600_CE,4144.0
1864,2023-10-11,43600_CE,282.0
1865,2023-10-05,43600_PE,24297.0
1866,2023-10-06,43600_PE,37698.0
1867,2023-10-09,43600_PE,92145.0
1868,2023-10-10,43600_PE,60232.0
1869,2023-10-11,43600_PE,85506.0
1870,2023-10-05,43700_CE,1943.0
1871,2023-10-06,43700_CE,806.0
1872,2023-10-09,43700_CE,43218.0
1873,2023-10-10,43700_CE,12174.0
1874,2023-10-11,43700_CE,635.0
1875,2023-10-05,43700_PE,32738.0
1876,2023-10-06,43700_PE,41107.0
1877,2023-10-09,43700_PE,119091.0
1878,2023-10-10,43700_PE,74635.0
1879,2023-10-11,43700_PE,104671.0
1880,2023-10-05,43800_CE,6321.0
1881,2023-10-06,43800_CE,3181.0
1882,2023-10-09,43800_CE,128607.0
1883,2023-10-10,43800_CE,39821.0
1884,2023-10-11,43800_CE,2279.0
1885,2023-10-05,43800_PE,44639.0
1886,2023-10-06,43800_PE,57361.0
1887,2023-10-09,43800_PE,209541.0
1888,2023-10-10,43800_PE,113986.0
1889,2023-10-11,43800_PE,149364.0
1890,2023-10-05,43900_CE,10107.0
1891,2023-10-06,43900_CE,6244.0
1892,2023-10-09,43900_CE,184533.0
1893,2023-10-10,43900_CE,67329.0
1894,2023-10-11,43900_CE,2806.0
1895,2023-10-05,43900_PE,39659.0
1896,2023-10-06,43900_PE,62538.0
1897,2023-10-09,43900_PE,219661.0
1898,2023-10-10,43900_PE,123067.0
1899,2023-10-11,43900_PE,173529.0
1900,2023-10-05,44000_CE,51527.0
1901,2023-10-06,44000_CE,35067.0
1902,2023-10-09,44000_CE,276524.0
1903,2023-10-10,44000_CE,178120.0
1904,2023-10-11,44000_CE,23569.0
1905,2023-10-05,44000_PE,97983.0
1906,2023-10-06,44000_PE,124864.0
1907,2023-10-09,44000_PE,277462.0
1908,2023-10-10,44000_PE,248166.0
1909,2023-10-11,44000_PE,414332.0
1910,2023-10-05,44100_CE,63484.0
1911,2023-10-06,44100_CE,40735.0
1912,2023-10-09,44100_CE,129022.0
1913,2023-10-10,44100_CE,184860.0
1914,2023-10-11,44100_CE,30498.0
1915,2023-10-05,44100_PE,77012.0
1916,2023-10-06,44100_PE,77833.0
1917,2023-10-09,44100_PE,103302.0
1918,2023-10-10,44100_PE,194537.0
1919,2023-10-11,44100_PE,370043.0
1920,2023-10-05,44200_CE,141409.0
1921,2023-10-06,44200_CE,120529.0
1922,2023-10-09,44200_CE,133593.0
1923,2023-10-10,44200_CE,198658.0
1924,2023-10-11,44200_CE,102075.0
1925,2023-10-05,44200_PE,152906.0
1926,2023-10-06,44200_PE,147442.0
1927,2023-10-09,44200_PE,73869.0
1928,2023-10-10,44200_PE,186077.0
1929,2023-10-11,44200_PE,711877.0
1930,2023-10-05,44300_CE,159522.0
1931,2023-10-06,44300_CE,226144.0
1932,2023-10-09,44300_CE,112085.0
1933,2023-10-10,44300_CE,218192.0
1934,2023-10-11,44300_CE,275194.0
1935,2023-10-05,44300_PE,136997.0
1936,2023-10-06,44300_PE,214069.0
1937,2023-10-09,44300_PE,38555.0
1938,2023-10-10,44300_PE,178063.0
1939,2023-10-11,44300_PE,1399144.0
1940,2023-10-05,44400_CE,108337.0
1941,2023-10-06,44400_CE,217226.0
1942,2023-10-09,44400_CE,95084.0
1943,2023-10-10,44400_CE,231685.0
1944,2023-10-11,44400_CE,1040307.0
1945,2023-10-05,44400_PE,75593.0
1946,2023-10-06,44400_PE,185047.0
1947,2023-10-09,44400_PE,20013.0
1948,2023-10-10,44400_PE,159670.0
1949,2023-10-11,44400_PE,2569137.0
1950,2023-10-05,44500_CE,102071.0
1951,2023-10-06,44500_CE,216964.0
1952,2023-10-09,44500_CE,110527.0
1953,2023-10-10,44500_CE,282743.0
1954,2023-10-11,44500_CE,3204669.0
1955,2023-10-05,44500_PE,54703.0
1956,2023-10-06,44500_PE,145390.0
1957,2023-10-09,44500_PE,15641.0
1958,2023-10-10,44500_PE,120848.0
1959,2023-10-11,44500_PE,2415583.0
1960,2023-10-05,44600_CE,50403.0
1961,2023-10-06,44600_CE,104280.0
1962,2023-10-09,44600_CE,60624.0
1963,2023-10-10,44600_CE,163924.0
1964,2023-10-11,44600_CE,1911523.0
1965,2023-10-05,44600_PE,15814.0
1966,2023-10-06,44600_PE,50931.0
1967,2023-10-09,44600_PE,4123.0
1968,2023-10-10,44600_PE,40529.0
1969,2023-10-11,44600_PE,716911.0
1970,2023-10-05,44700_CE,49129.0
1971,2023-10-06,44700_CE,98808.0
1972,2023-10-09,44700_CE,65866.0
1973,2023-10-10,44700_CE,135868.0
1974,2023-10-11,44700_CE,1220248.0
1975,2023-10-05,44700_PE,7574.0
1976,2023-10-06,44700_PE,24088.0
1977,2023-10-09,44700_PE,1897.0
1978,2023-10-10,44700_PE,17207.0
1979,2023-10-11,44700_PE,264334.0
1980,2023-10-05,44800_CE,48705.0
1981,2023-10-06,44800_CE,89950.0
1982,2023-10-09,44800_CE,68923.0
1983,2023-10-10,44800_CE,122209.0
1984,2023-10-11,44800_CE,788764.0
1985,2023-10-05,44800_PE,2680.0
1986,2023-10-06,44800_PE,11981.0
1987,2023-10-09,44800_PE,825.0
1988,2023-10-10,44800_PE,8076.0
1989,2023-10-11,44800_PE,109685.0
1990,2023-10-05,44900_CE,32242.0
1991,2023-10-06,44900_CE,58612.0
1992,2023-10-09,44900_CE,63293.0
1993,2023-10-10,44900_CE,99273.0
1994,2023-10-11,44900_CE,541090.0
1995,2023-10-05,44900_PE,1173.0
1996,2023-10-06,44900_PE,3338.0
1997,2023-10-09,44900_PE,289.0
1998,2023-10-10,44900_PE,2723.0
1999,2023-10-11,44900_PE,33720.0
2000,2023-10-05,45000_CE,54213.0
2001,2023-10-06,45000_CE,95650.0
2002,2023-10-09,45000_CE,107577.0
2003,2023-10-10,45000_CE,145425.0
2004,2023-10-11,45000_CE,581445.0
2005,2023-10-05,45000_PE,2305.0
2006,2023-10-06,45000_PE,5438.0
2007,2023-10-09,45000_PE,1038.0
2008,2023-10-10,45000_PE,3820.0
2009,2023-10-11,45000_PE,26617.0
2010,2023-10-05,45100_CE,26106.0
2011,2023-10-06,45100_CE,46572.0
2012,2023-10-09,45100_CE,58814.0
2013,2023-10-10,45100_CE,61472.0
2014,2023-10-11,45100_CE,250385.0
2015,2023-10-05,45100_PE,368.0
2016,2023-10-06,45100_PE,796.0
2017,2023-10-09,45100_PE,107.0
2018,2023-10-10,45100_PE,415.0
2019,2023-10-11,45100_PE,4128.0
2020,2023-10-05,45200_CE,27603.0
2021,2023-10-06,45200_CE,46023.0
2022,2023-10-09,45200_CE,54407.0
2023,2023-10-10,45200_CE,60123.0
2024,2023-10-11,45200_CE,206017.0
2025,2023-10-05,45200_PE,209.0
2026,2023-10-06,45200_PE,444.0
2027,2023-10-09,45200_PE,147.0
2028,2023-10-10,45200_PE,275.0
2029,2023-10-11,45200_PE,1603.0
2030,2023-10-05,45300_CE,21699.0
2031,2023-10-06,45300_CE,41666.0
2032,2023-10-09,45300_CE,35497.0
2033,2023-10-10,45300_CE,40643.0
2034,2023-10-11,45300_CE,163923.0
2035,2023-10-05,45300_PE,128.0
2036,2023-10-06,45300_PE,284.0
2037,2023-10-09,45300_PE,109.0
2038,2023-10-10,45300_PE,144.0
2039,2023-10-11,45300_PE,601.0
2040,2023-10-05,45400_CE,18559.0
2041,2023-10-06,45400_CE,29516.0
2042,2023-10-09,45400_CE,26653.0
2043,2023-10-10,45400_CE,32394.0
2044,2023-10-11,45400_CE,112013.0
2045,2023-10-05,45400_PE,68.0
2046,2023-10-06,45400_PE,91.0
2047,2023-10-09,45400_PE,41.0
2048,2023-10-10,45400_PE,136.0
2049,2023-10-11,45400_PE,362.0
2050,2023-10-05,45500_CE,40745.0
2051,2023-10-06,45500_CE,65786.0
2052,2023-10-09,45500_CE,51616.0
2053,2023-10-10,45500_CE,79543.0
2054,2023-10-11,45500_CE,269265.0
2055,2023-10-05,45500_PE,230.0
2056,2023-10-06,45500_PE,311.0
2057,2023-10-09,45500_PE,145.0
2058,2023-10-10,45500_PE,247.0
2059,2023-10-11,45500_PE,544.0
2060,2023-10-05,45600_CE,20051.0
2061,2023-10-06,45600_CE,32349.0
2062,2023-10-09,45600_CE,21996.0
2063,2023-10-10,45600_CE,22327.0
2064,2023-10-11,45600_CE,74866.0
2065,2023-10-05,45600_PE,89.0
2066,2023-10-06,45600_PE,157.0
2067,2023-10-09,45600_PE,83.0
2068,2023-10-10,45600_PE,69.0
2069,2023-10-11,45600_PE,265.0
2070,2023-10-05,45700_CE,13876.0
2071,2023-10-06,45700_CE,27129.0
2072,2023-10-09,45700_CE,18460.0
2073,2023-10-10,45700_CE,15595.0
2074,2023-10-11,45700_CE,68282.0
2075,2023-10-05,45700_PE,94.0
2076,2023-10-06,45700_PE,39.0
2077,2023-10-09,45700_PE,136.0
2078,2023-10-10,45700_PE,36.0
2079,2023-10-11,45700_PE,262.0
2080,2023-10-05,45800_CE,12911.0
2081,2023-10-06,45800_CE,21195.0
2082,2023-10-09,45800_CE,15432.0
2083,2023-10-10,45800_CE,12722.0
2084,2023-10-11,45800_CE,59585.0
2085,2023-10-05,45800_PE,69.0
2086,2023-10-06,45800_PE,103.0
2087,2023-10-09,45800_PE,33.0
2088,2023-10-10,45800_PE,44.0
2089,2023-10-11,45800_PE,122.0
2090,2023-10-05,45900_CE,9668.0
2091,2023-10-06,45900_CE,13913.0
2092,2023-10-09,45900_CE,10054.0
2093,2023-10-10,45900_CE,9371.0
2094,2023-10-11,45900_CE,39468.0
2095,2023-10-05,45900_PE,17.0
2096,2023-10-06,45900_PE,34.0
2097,2023-10-09,45900_PE,333.0
2098,2023-10-10,45900_PE,21.0
2099,2023-10-11,45900_PE,68.0
2100,2023-10-12,42500_CE,22.0
2101,2023-10-13,42500_CE,35.0
2102,2023-10-16,42500_CE,71.0
2103,2023-10-17,42500_CE,46.0
2104,2023-10-18,42500_CE,77.0
2105,2023-10-12,42500_PE,18858.0
2106,2023-10-13,42500_PE,35131.0
2107,2023-10-16,42500_PE,32989.0
2108,2023-10-18,42500_PE,96605.0
2109,2023-10-12,42600_CE,42.0
2110,2023-10-13,42600_CE,35.0
2111,2023-10-16,42600_CE,31.0
2112,2023-10-17,42600_CE,20.0
2113,2023-10-18,42600_CE,44.0
2114,2023-10-12,42600_PE,7469.0
2115,2023-10-13,42600_PE,11584.0
2116,2023-10-16,42600_PE,15024.0
2117,2023-10-18,42600_PE,19424.0
2118,2023-10-12,42700_CE,15.0
2119,2023-10-13,42700_CE,25.0
2120,2023-10-16,42700_CE,23.0
2121,2023-10-18,42700_CE,42.0
2122,2023-10-12,42700_PE,7265.0
2123,2023-10-13,42700_PE,16280.0
2124,2023-10-16,42700_PE,18187.0
2125,2023-10-18,42700_PE,30688.0
2126,2023-10-12,42800_CE,38.0
2127,2023-10-13,42800_CE,24.0
2128,2023-10-16,42800_CE,33.0
2129,2023-10-18,42800_CE,47.0
2130,2023-10-12,42800_PE,7027.0
2131,2023-10-13,42800_PE,14768.0
2132,2023-10-16,42800_PE,18116.0
2133,2023-10-17,42800_PE,17570.0
2134,2023-10-18,42800_PE,34721.0
2135,2023-10-12,42900_CE,15.0
2136,2023-10-13,42900_CE,15.0
2137,2023-10-16,42900_CE,141.0
2138,2023-10-17,42900_CE,46.0
2139,2023-10-18,42900_CE,56.0
2140,2023-10-12,42900_PE,5609.0
2141,2023-10-13,42900_PE,15699.0
2142,2023-10-16,42900_PE,17008.0
2143,2023-10-18,42900_PE,44889.0
2144,2023-10-12,43000_CE,143.0
2145,2023-10-13,43000_CE,232.0
2146,2023-10-16,43000_CE,250.0
2147,2023-10-17,43000_CE,211.0
2148,2023-10-18,43000_CE,429.0
2149,2023-10-12,43000_PE,22268.0
2150,2023-10-13,43000_PE,48336.0
2151,2023-10-16,43000_PE,53857.0
2152,2023-10-18,43000_PE,231325.0
2153,2023-10-12,43100_CE,29.0
2154,2023-10-13,43100_CE,48.0
2155,2023-10-16,43100_CE,78.0
2156,2023-10-17,43100_CE,42.0
2157,2023-10-18,43100_CE,201.0
2158,2023-10-12,43100_PE,10181.0
2159,2023-10-13,43100_PE,14001.0
2160,2023-10-16,43100_PE,22810.0
2161,2023-10-18,43100_PE,87238.0
2162,2023-10-12,43200_CE,23.0
2163,2023-10-13,43200_CE,91.0
2164,2023-10-16,43200_CE,112.0
2165,2023-10-17,43200_CE,55.0
2166,2023-10-18,43200_CE,382.0
2167,2023-10-12,43200_PE,9455.0
2168,2023-10-13,43200_PE,24473.0
2169,2023-10-16,43200_PE,31488.0
2170,2023-10-18,43200_PE,136428.0
2171,2023-10-12,43300_CE,53.0
2172,2023-10-13,43300_CE,99.0
2173,2023-10-16,43300_CE,209.0
2174,2023-10-17,43300_CE,51.0
2175,2023-10-18,43300_CE,627.0
2176,2023-10-12,43300_PE,9623.0
2177,2023-10-13,43300_PE,24641.0
2178,2023-10-16,43300_PE,36849.0
2179,2023-10-18,43300_PE,178579.0
2180,2023-10-12,43400_CE,90.0
2181,2023-10-13,43400_CE,124.0
2182,2023-10-16,43400_CE,252.0
2183,2023-10-17,43400_CE,149.0
2184,2023-10-18,43400_CE,2321.0
2185,2023-10-12,43400_PE,8835.0
2186,2023-10-13,43400_PE,25873.0
2187,2023-10-16,43400_PE,32124.0
2188,2023-10-18,43400_PE,277741.0
2189,2023-10-12,43500_CE,244.0
2190,2023-10-13,43500_CE,888.0
2191,2023-10-16,43500_CE,1610.0
2192,2023-10-17,43500_CE,652.0
2193,2023-10-18,43500_CE,15723.0
2194,2023-10-12,43500_PE,20940.0
2195,2023-10-13,43500_PE,54269.0
2196,2023-10-16,43500_PE,59911.0
2197,2023-10-18,43500_PE,566632.0
2198,2023-10-12,43600_CE,95.0
2199,2023-10-13,43600_CE,387.0
2200,2023-10-16,43600_CE,979.0
2201,2023-10-18,43600_CE,20436.0
2202,2023-10-12,43600_PE,16125.0
2203,2023-10-13,43600_PE,33162.0
2204,2023-10-16,43600_PE,42589.0
2205,2023-10-18,43600_PE,585838.0
2206,2023-10-12,43700_CE,136.0
2207,2023-10-13,43700_CE,867.0
2208,2023-10-16,43700_CE,2574.0
2209,2023-10-18,43700_CE,77595.0
2210,2023-10-12,43700_PE,15322.0
2211,2023-10-13,43700_PE,42353.0
2212,2023-10-16,43700_PE,55201.0
2213,2023-10-18,43700_PE,915206.0
2214,2023-10-12,43800_CE,169.0
2215,2023-10-13,43800_CE,2601.0
2216,2023-10-16,43800_CE,11283.0
2217,2023-10-18,43800_CE,363999.0
2218,2023-10-12,43800_PE,18403.0
2219,2023-10-13,43800_PE,58408.0
2220,2023-10-16,43800_PE,73299.0
2221,2023-10-18,43800_PE,1657373.0
2222,2023-10-12,43900_CE,336.0
2223,2023-10-13,43900_CE,4264.0
2224,2023-10-16,43900_CE,20102.0
2225,2023-10-18,43900_CE,1722501.0
2226,2023-10-12,43900_PE,14177.0
2227,2023-10-13,43900_PE,53154.0
2228,2023-10-16,43900_PE,70763.0
2229,2023-10-18,43900_PE,2901232.0
2230,2023-10-12,44000_CE,3216.0
2231,2023-10-13,44000_CE,30001.0
2232,2023-10-16,44000_CE,88695.0
2233,2023-10-18,44000_CE,1738756.0
2234,2023-10-12,44000_PE,37810.0
2235,2023-10-13,44000_PE,106942.0
2236,2023-10-16,44000_PE,149451.0
2237,2023-10-18,44000_PE,1339301.0
2238,2023-10-12,44100_CE,1326.0
2239,2023-10-13,44100_CE,33214.0
2240,2023-10-16,44100_CE,117035.0
2241,2023-10-18,44100_CE,1020343.0
2242,2023-10-12,44100_PE,27510.0
2243,2023-10-13,44100_PE,74975.0
2244,2023-10-16,44100_PE,142809.0
2245,2023-10-18,44100_PE,557707.0
2246,2023-10-12,44200_CE,4156.0
2247,2023-10-13,44200_CE,109919.0
2248,2023-10-16,44200_CE,225709.0
2249,2023-10-18,44200_CE,841766.0
2250,2023-10-12,44200_PE,28688.0
2251,2023-10-13,44200_PE,148462.0
2252,2023-10-16,44200_PE,205656.0
2253,2023-10-18,44200_PE,449509.0
2254,2023-10-12,44300_CE,9212.0
2255,2023-10-13,44300_CE,186189.0
2256,2023-10-16,44300_CE,215691.0
2257,2023-10-18,44300_CE,952124.0
2258,2023-10-12,44300_PE,29282.0
2259,2023-10-13,44300_PE,205242.0
2260,2023-10-16,44300_PE,187826.0
2261,2023-10-18,44300_PE,451168.0
2262,2023-10-12,44400_CE,20853.0
2263,2023-10-13,44400_CE,144884.0
2264,2023-10-16,44400_CE,136034.0
2265,2023-10-18,44400_CE,749133.0
2266,2023-10-12,44400_PE,38775.0
2267,2023-10-13,44400_PE,142057.0
2268,2023-10-16,44400_PE,87319.0
2269,2023-10-18,44400_PE,199242.0
2270,2023-10-12,44500_CE,73248.0
2271,2023-10-13,44500_CE,166006.0
2272,2023-10-16,44500_CE,138549.0
2273,2023-10-18,44500_CE,762636.0
2274,2023-10-12,44500_PE,98251.0
2275,2023-10-13,44500_PE,129590.0
2276,2023-10-16,44500_PE,60534.0
2277,2023-10-18,44500_PE,115988.0
2278,2023-10-12,44600_CE,122998.0
2279,2023-10-13,44600_CE,98681.0
2280,2023-10-16,44600_CE,95292.0
2281,2023-10-18,44600_CE,483051.0
2282,2023-10-12,44600_PE,121121.0
2283,2023-10-13,44600_PE,61557.0
2284,2023-10-16,44600_PE,20028.0
2285,2023-10-18,44600_PE,45798.0
