day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_11,1,1,1672286220,1672289820,1.15,0.7,-0.45,0.0,Thursday,1,17600_PE,0,SHORT,,,1.265,0.575,60,1,TC,1672286220,True,GAP_DOWN,1,18040.1,0.0,-0.06,0.0,-0.08,0.0,40.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,753.2625000001399,6.277187500001165,2.587598629360417,0.0,-0.01,-0.2209072203441571,0.0,-0.045750000000170606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:27:00
2022-12-29,NIFTY_17900_PE,OPTION_PRICE_DROP,SIG_12,1,1,1672286280,1672286700,8.6,9.8,1.2,0.0,Thursday,1,17900_PE,0,SHORT,,,9.46,4.3,60,1,IT,1672286280,True,GAP_DOWN,1,18051.2,0.0,-0.06,0.0,-0.08,0.0,-48.79999999999927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,753.2625000001399,6.277187500001165,2.587598629360417,0.0,-0.01,-0.2209072203441571,0.0,-0.045750000000170606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,2022-12-29 09:28:00
2022-12-29,NIFTY_17800_PE,OPTION_PRICE_DROP,SIG_13,1,1,1672286280,1672287300,3.15,3.55,0.4,0.0,Thursday,1,17800_PE,0,SHORT,,,3.4650000000000003,1.575,60,1,IT,1672286280,True,GAP_DOWN,1,18051.2,0.0,-0.06,0.0,-0.08,0.0,-48.79999999999927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,753.2625000001399,6.277187500001165,2.587598629360417,0.0,-0.01,-0.2209072203441571,0.0,-0.045750000000170606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:28:00
2022-12-29,NIFTY_17700_PE,OPTION_PRICE_DROP,SIG_14,1,1,1672286280,1672286460,1.4,1.55,0.15,0.0,Thursday,1,17700_PE,0,SHORT,,,1.54,0.7,60,1,IT,1672286280,True,GAP_DOWN,1,18051.2,0.0,-0.06,0.0,-0.08,0.0,-48.79999999999927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,753.2625000001399,6.277187500001165,2.587598629360417,0.0,-0.01,-0.2209072203441571,0.0,-0.045750000000170606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:28:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_15,1,1,1672286340,1672286400,1.0,1.1,0.1,0.0,Thursday,1,17600_PE,0,SHORT,,,1.1,0.5,60,1,IT,1672286340,True,GAP_DOWN,1,18057.7,0.0,0.25,0.0,0.25,0.25,-42.29999999999927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,753.2625000001399,6.277187500001165,2.587598629360417,0.0,-0.01,-0.2209072203441571,0.0,-0.045750000000170606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,2022-12-29 09:29:00
2022-12-29,NIFTY_17900_PE,OPTION_PRICE_DROP,SIG_16,1,1,1672286520,1672286700,8.5,9.8,1.3,0.0,Thursday,1,17900_PE,0,SHORT,,,9.350000000000001,4.25,60,1,IT,1672286520,True,GAP_DOWN,1,18050.6,0.0,0.09,0.0,0.12,0.0,-49.400000000001455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,2022-12-29 09:32:00
2022-12-29,NIFTY_17800_PE,OPTION_PRICE_DROP,SIG_17,1,1,1672286520,1672290120,3.25,2.6,-0.65,0.0,Thursday,1,17800_PE,0,SHORT,,,3.575,1.625,60,1,TC,1672286520,True,GAP_DOWN,1,18050.6,0.0,0.09,0.0,0.12,0.0,-49.400000000001455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:32:00
2022-12-29,NIFTY_17700_PE,OPTION_PRICE_DROP,SIG_18,1,1,1672286520,1672290120,1.5,1.0,-0.5,0.0,Thursday,1,17700_PE,0,SHORT,,,1.6500000000000001,0.75,60,1,TC,1672286520,True,GAP_DOWN,1,18050.6,0.0,0.09,0.0,0.12,0.0,-49.400000000001455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:32:00
2022-12-29,NIFTY_18200_CE,OPTION_PRICE_DROP,SIG_19,1,1,1672286580,1672290180,4.1,2.25,-1.85,0.0,Thursday,1,18200_CE,0,LONG,,,4.51,2.05,60,1,TC,1672286580,True,GAP_DOWN,1,18049.25,0.0,0.09,0.0,0.12,0.0,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,2022-12-29 09:33:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_20,1,1,1672286580,1672288560,18.1,8.95,-9.15,-0.0,Thursday,1,18100_CE,0,LONG,,,19.910000000000004,9.05,60,1,IS,1672286580,True,GAP_DOWN,1,18049.25,0.0,0.09,0.0,0.12,0.0,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:33:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_21,1,1,1672286640,1672289400,16.05,7.15,-8.9,-0.0,Thursday,1,18100_CE,0,LONG,,,17.655,8.025,60,1,IS,1672286640,True,GAP_DOWN,1,18036.3,0.0,0.09,0.0,0.12,0.0,36.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,2022-12-29 09:34:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_22,1,1,1672286640,1672290240,1.05,0.8,-0.25,0.0,Thursday,1,17600_PE,0,SHORT,,,1.1550000000000002,0.525,60,1,TC,1672286640,True,GAP_DOWN,1,18036.3,0.0,0.09,0.0,0.12,0.0,36.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:34:00
2022-12-29,NIFTY_18200_CE,OPTION_PRICE_DROP,SIG_23,1,1,1672286700,1672290300,3.6,2.25,-1.35,0.0,Thursday,1,18200_CE,0,LONG,,,3.9600000000000004,1.8,60,1,TC,1672286700,True,GAP_DOWN,1,18029.9,0.0,-0.07,0.0,-0.05,-0.12,29.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,2022-12-29 09:35:00
2022-12-29,NIFTY_18000_CE,OPTION_PRICE_DROP,SIG_24,1,1,1672286700,1672290300,57.65,42.6,-15.05,-0.0,Thursday,1,18000_CE,0,LONG,,,63.415000000000006,28.825,60,1,TC,1672286700,True,GAP_DOWN,1,18029.9,0.0,-0.07,0.0,-0.05,-0.12,29.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:35:00
2022-12-29,NIFTY_17700_PE,OPTION_PRICE_DROP,SIG_25,1,1,1672286700,1672290300,1.5,1.0,-0.5,0.0,Thursday,1,17700_PE,0,SHORT,,,1.6500000000000001,0.75,60,1,TC,1672286700,True,GAP_DOWN,1,18029.9,0.0,-0.07,0.0,-0.05,-0.12,29.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:35:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_26,1,1,1672286700,1672290300,1.0,0.8,-0.2,0.0,Thursday,1,17600_PE,0,SHORT,,,1.1,0.5,60,1,TC,1672286700,True,GAP_DOWN,1,18029.9,0.0,-0.07,0.0,-0.05,-0.12,29.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1373.8312500001775,11.44859375000148,3.4945433654964004,0.0,0.45,2.338240078919789,0.0,5.1256562500001435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-29 09:35:00
2022-12-29,NIFTY_17500_PE,OPTION_PRICE_DROP,SIG_27,1,1,1672286760,1672290360,0.9,0.6,-0.3,0.0,Thursday,1,17500_PE,0,SHORT,,,0.9900000000000001,0.45,60,1,TC,1672286760,True,GAP_DOWN,1,18031.35,0.0,-0.07,0.0,-0.05,-0.12,31.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1774.151250000157,14.784593750001308,3.9711753088140958,0.0,0.12,1.381653598651631,0.0,1.7896562500003148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,2022-12-29 09:36:00
2022-12-29,NIFTY_17900_PE,OPTION_PRICE_DROP,SIG_28,1,1,1672286820,1672287000,8.65,9.9,1.25,0.0,Thursday,1,17900_PE,0,SHORT,,,9.515,4.325,60,1,IT,1672286820,True,GAP_DOWN,1,18038.45,0.0,0.11,0.0,0.15,0.0,38.45000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,1774.151250000157,14.784593750001308,3.9711753088140958,0.0,0.12,1.381653598651631,0.0,1.7896562500003148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,2022-12-29 09:37:00
