day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,pattern_price,pattern_time,pattern_location,pattern_height,strength,entry_time_read
2022-06-21,NIFTY,dt_sell,SIG_2,2,-1,1655799360,1655799900.0,15656.3,15705.45,-49.15,0.0,Tuesday,2,SPOT,0,SHORT,15628.05,15699.224999999999,12525.04,23484.449999999997,45.0,1,SS,1655799360,True,GAP_UP,10,15656.3,0.07,0.41,0.18,0.13,0.34,0.1335,-0.5835,0.8,0.9,0.48,0.5633,-0.0833,0.72,0.41,1.5432,0.379,-43.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.07,0.18,1,1.0,0.41,0.3,0.29,0.88,1,0.0,0.48,1,1,1,1,1,21762.041250000268,181.35034375000222,13.908284102169794,0.08,0.61,10.89368886757439,3.8529993586827938,111.25542857204458,13.917753804384393,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-21 13:46:00
2022-06-21,NIFTY,dt_sell,SIG_3,1,-1,1655802780,1655802900.0,15672.9,15646.05,26.85,0.0,Tuesday,1,SPOT,0,SHORT,15648.949999999999,15716.95,14105.61,23509.35,30.0,1,ST,1655802780,True,GAP_UP,11,15672.9,0.06,0.41,0.17,0.12,0.32,0.1237,-0.591,0.86,0.94,0.45,0.5403,-0.0903,0.72,0.36,1.2087,0.2907,-27.100000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.07,0.18,1,1.0,0.41,0.3,0.29,0.88,1,0.0,0.48,1,1,1,1,1,24673.73000000039,205.6144166666699,14.809525463175648,0.11,0.55,10.952955627114806,5.006296302362367,112.46928465894925,23.49656500035666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[15656.3, 15705.45, 15676.15, 15703.35]","[1655799360, 1655799900, 1655800920, 1655802240, 1655802780]",100.0,27.200000000000728,0.0,2022-06-21 14:43:00
2022-06-21,NIFTY,dt_sell,SIG_3,2,-1,1655802780,1655805480.0,15672.9,15629.0,43.9,0.0,Tuesday,2,SPOT,0,SHORT,15621.749999999998,15727.830000000002,12538.32,23509.35,45.0,1,TC,1655802780,True,GAP_UP,11,15672.9,0.06,0.41,0.17,0.12,0.32,0.1237,-0.591,0.86,0.94,0.45,0.5403,-0.0903,0.72,0.36,1.2087,0.2907,-27.100000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.07,0.18,1,1.0,0.41,0.3,0.29,0.88,1,0.0,0.48,1,1,1,1,1,24673.73000000039,205.6144166666699,14.809525463175648,0.11,0.55,10.952955627114806,5.006296302362367,112.46928465894925,23.49656500035666,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-21 14:43:00
2022-06-20,NIFTY,dt_sell,SIG_1,1,-1,1655700960,1655702760.0,15276.6,15270.85,5.75,-0.0,Monday,1,SPOT,0,SHORT,15241.199999999999,15344.724999999999,13748.94,22914.9,30.0,1,TC,1655700960,True,INSIDE_VA,3,15276.6,1.0,-0.14,-0.18,-0.2,-0.1,-0.3124,0.5074,0.96,0.89,0.58,0.5376,0.0424,0.85,0.22,0.6029,0.1796,-23.399999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.41,0.3,0.29,1,0.3,0.02,0.06,0.92,0.12,-1,-0.0041,-0.45,0,1,1,0,1,18323.53000000015,152.6960833333346,12.76228123112101,0.03,0.06,3.0089059709045203,2.1992545190239077,8.487670445385818,4.534425411981635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[15192.9, 15319.9, 15280.55, 15325.05]","[1655698560, 1655699880, 1655700180, 1655700480, 1655700960]",95.77464788732395,39.350000000000364,0.0,2022-06-20 10:26:00
2022-06-20,NIFTY,dt_sell,SIG_1,2,-1,1655700960,1655703660.0,15276.6,15298.1,-21.5,-0.0,Monday,2,SPOT,0,SHORT,15201.849999999999,15360.465,12221.28,22914.9,45.0,1,TC,1655700960,True,INSIDE_VA,3,15276.6,1.0,-0.14,-0.18,-0.2,-0.1,-0.3124,0.5074,0.96,0.89,0.58,0.5376,0.0424,0.85,0.22,0.6029,0.1796,-23.399999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.41,0.3,0.29,1,0.3,0.02,0.06,0.92,0.12,-1,-0.0041,-0.45,0,1,1,0,1,18323.53000000015,152.6960833333346,12.76228123112101,0.03,0.06,3.0089059709045203,2.1992545190239077,8.487670445385818,4.534425411981635,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-20 10:26:00
2022-06-20,NIFTY,dt_sell,SIG_2,1,-1,1655702700,1655704500.0,15273.65,15312.55,-38.9,-0.0,Monday,1,SPOT,0,SHORT,15248.95,15317.974999999999,13746.285,22910.475,30.0,1,TC,1655702700,True,INSIDE_VA,4,15273.65,1.0,-0.14,-0.14,-0.15,-0.11,-0.0642,-0.2482,0.98,0.99,0.49,0.5595,-0.0695,0.87,0.25,0.6871,0.1474,-26.350000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.41,0.3,0.29,1,0.3,0.02,0.06,0.92,0.12,-1,-0.0041,-0.45,0,1,1,0,1,22664.072500000184,188.86727083333486,14.193604976263918,0.16,0.03,2.3923841424553305,5.6053518847196875,5.365783017254746,29.456221642059898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[15256.05, 15302.25, 15275.6, 15304.65]","[1655701260, 1655701800, 1655701920, 1655702100, 1655702700]",79.0,26.649999999999636,0.0,2022-06-20 10:55:00
2022-06-20,NIFTY,dt_sell,SIG_2,2,-1,1655702700,1655705400.0,15273.65,15306.65,-33.0,-0.0,Monday,2,SPOT,0,SHORT,15222.300000000001,15328.634999999998,12218.92,22910.475,45.0,1,TC,1655702700,True,INSIDE_VA,4,15273.65,1.0,-0.14,-0.14,-0.15,-0.11,-0.0642,-0.2482,0.98,0.99,0.49,0.5595,-0.0695,0.87,0.25,0.6871,0.1474,-26.350000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.41,0.3,0.29,1,0.3,0.02,0.06,0.92,0.12,-1,-0.0041,-0.45,0,1,1,0,1,22664.072500000184,188.86727083333486,14.193604976263918,0.16,0.03,2.3923841424553305,5.6053518847196875,5.365783017254746,29.456221642059898,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-20 10:55:00
2022-06-17,NIFTY,dt_sell,SIG_1,1,-1,1655449800,1655449980.0,15288.25,15271.6,16.65,-0.0,Friday,1,SPOT,0,SHORT,15272.149999999998,15312.525000000001,13759.425000000001,22932.375,30.0,1,ST,1655449800,True,GAP_DOWN,7,15288.25,1.0,0.05,0.0,-0.02,0.09,-0.0213,-0.124,0.97,0.98,0.44,0.4723,-0.0323,0.62,0.32,1.6281,0.3441,-11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.02,0.06,0.92,-1,0.2,0.04,0.52,0.44,1.0,-1,0.0031,-2.46,1,1,1,1,1,41978.87874999997,349.82398958333306,19.316976701567164,0.29,0.16,7.642775035664474,10.416054239359266,54.76125960541511,101.71329929744451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[15225.3, 15311.85, 15288.3, 15304.45]","[1655446380, 1655449320, 1655449500, 1655449560, 1655449800]",70.24390243902438,16.150000000001455,0.0,2022-06-17 12:40:00
2022-06-17,NIFTY,dt_sell,SIG_1,2,-1,1655449800,1655450340.0,15288.25,15255.65,32.6,-0.0,Friday,2,SPOT,0,SHORT,15255.999999999996,15318.985000000002,12230.6,22932.375,45.0,1,ST,1655449800,True,GAP_DOWN,7,15288.25,1.0,0.05,0.0,-0.02,0.09,-0.0213,-0.124,0.97,0.98,0.44,0.4723,-0.0323,0.62,0.32,1.6281,0.3441,-11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.02,0.06,0.92,-1,0.2,0.04,0.52,0.44,1.0,-1,0.0031,-2.46,1,1,1,1,1,41978.87874999997,349.82398958333306,19.316976701567164,0.29,0.16,7.642775035664474,10.416054239359266,54.76125960541511,101.71329929744451,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-17 12:40:00
2022-06-14,NIFTY,dt_sell,SIG_1,1,-1,1655187240,1655188320.0,15833.2,15815.45,17.75,0.0,Tuesday,1,SPOT,0,SHORT,15815.7,15861.7,14249.880000000001,23749.800000000003,30.0,1,ST,1655187240,True,GAP_DOWN,5,15833.2,0.17,0.14,0.18,0.15,0.28,0.1587,-0.5198,0.22,0.35,0.56,0.6237,-0.0637,0.68,0.56,3.033,0.5426,33.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.58,0.04,0.38,-1,0.0,0.12,0.27,0.61,0.0,-1,-0.0182,-2.64,0,0,0,0,0,16830.798749999685,140.25665624999738,12.23139812122871,0.06,0.26,6.2536575003109025,2.88608775383554,36.66396762299512,7.8089086151620055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[15747.7, 15854.0, 15834.1, 15852.5]","[1655180880, 1655185560, 1655186400, 1655186580, 1655187240]",100.0,18.399999999999636,0.0,2022-06-14 11:44:00
2022-06-14,NIFTY,dt_sell,SIG_1,2,-1,1655187240,1655189580.0,15833.2,15794.15,39.05,0.0,Tuesday,2,SPOT,0,SHORT,15797.300000000001,15869.06,12666.560000000001,23749.800000000003,45.0,1,ST,1655187240,True,GAP_DOWN,5,15833.2,0.17,0.14,0.18,0.15,0.28,0.1587,-0.5198,0.22,0.35,0.56,0.6237,-0.0637,0.68,0.56,3.033,0.5426,33.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.58,0.04,0.38,-1,0.0,0.12,0.27,0.61,0.0,-1,-0.0182,-2.64,0,0,0,0,0,16830.798749999685,140.25665624999738,12.23139812122871,0.06,0.26,6.2536575003109025,2.88608775383554,36.66396762299512,7.8089086151620055,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-14 11:44:00
2022-06-09,NIFTY,dt_sell,SIG_1,1,-1,1654749900,1654750320.0,16306.7,16346.4,-39.7,-0.0,Thursday,1,SPOT,0,SHORT,16286.3,16344.675,14676.03,24460.050000000003,30.0,1,SS,1654749900,True,GAP_DOWN,3,16306.7,0.0,0.2,0.0,0.21,0.19,,,,,,,,,,,,6.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.19,0.18,0.63,-1,0.63,0.41,0.13,0.46,1.0,-1,0.0,-0.45,1,1,1,1,1,3730.8262500000756,31.09021875000063,5.758723816958118,0.03,0.51,4.114967527979702,1.0236362305827258,15.874647896556914,0.9823416867765107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16253.3, 16331.8, 16309.05, 16333.3]","[1654746420, 1654748160, 1654748520, 1654748880, 1654749900]",100.0,22.75,0.0,2022-06-09 10:15:00
2022-06-09,NIFTY,dt_sell,SIG_1,2,-1,1654749900,1654750440.0,16306.7,16356.45,-49.75,-0.0,Thursday,2,SPOT,0,SHORT,16263.55,16353.775,13045.36,24460.050000000003,45.0,1,SS,1654749900,True,GAP_DOWN,3,16306.7,0.0,0.2,0.0,0.21,0.19,,,,,,,,,,,,6.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.19,0.18,0.63,-1,0.63,0.41,0.13,0.46,1.0,-1,0.0,-0.45,1,1,1,1,1,3730.8262500000756,31.09021875000063,5.758723816958118,0.03,0.51,4.114967527979702,1.0236362305827258,15.874647896556914,0.9823416867765107,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-09 10:15:00
2022-06-08,NIFTY,dt_sell,SIG_1,1,-1,1654677660,1654679100.0,16345.7,16326.7,19.0,0.0,Wednesday,1,SPOT,0,SHORT,16332.300000000001,16381.425,14711.130000000001,24518.550000000003,30.0,1,ST,1654677660,True,ABOVE_VA,10,16345.7,1.0,-0.27,-0.11,-0.1,-0.16,0.0504,-0.3638,0.93,0.98,0.58,0.6328,-0.0528,0.79,0.47,1.2658,0.4269,45.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.41,0.13,0.46,-1,0.3,0.52,0.28,0.2,0.26,1,0.0,-0.91,0,1,0,0,1,39627.74124999914,330.23117708332614,18.768233504751617,0.21,-0.02,-2.6703296114997235,8.520265747486759,-6.684993969423998,68.05774538230885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16335.5, 16374.3, 16351.95, 16371.6]","[1654675560, 1654675860, 1654676280, 1654676640, 1654677660]",29.054054054054056,19.649999999999636,0.0,2022-06-08 14:11:00
2022-06-08,NIFTY,dt_sell,SIG_1,2,-1,1654677660,1654680360.0,16345.7,16344.8,0.9,0.0,Wednesday,2,SPOT,0,SHORT,16312.650000000001,16389.285,13076.560000000001,24518.550000000003,45.0,1,TC,1654677660,True,ABOVE_VA,10,16345.7,1.0,-0.27,-0.11,-0.1,-0.16,0.0504,-0.3638,0.93,0.98,0.58,0.6328,-0.0528,0.79,0.47,1.2658,0.4269,45.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.41,0.13,0.46,-1,0.3,0.52,0.28,0.2,0.26,1,0.0,-0.91,0,1,0,0,1,39627.74124999914,330.23117708332614,18.768233504751617,0.21,-0.02,-2.6703296114997235,8.520265747486759,-6.684993969423998,68.05774538230885,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-08 14:11:00
2022-06-07,NIFTY,dt_sell,SIG_1,1,-1,1654574520,1654575780.0,16424.15,16404.5,19.65,0.0,Tuesday,1,SPOT,0,SHORT,16413.4,16454.899999999998,14781.735000000002,24636.225000000002,30.0,1,ST,1654574520,True,BELOW_VA,1,16424.15,0.0,-0.36,0.0,-0.31,-0.5,,,,,,,,,,,,24.150000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,1041.4524999999937,8.678770833333282,3.0425902707324064,0.0,0.63,2.409167675544603,0.0,5.441333333333424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16411.1, 16448.05, 16430.0, 16446.6]","[1654573620, 1654573860, 1654573920, 1654574220, 1654574520]",100.0,16.599999999998545,0.0,2022-06-07 09:32:00
2022-06-07,NIFTY,dt_sell,SIG_1,2,-1,1654574520,1654576260.0,16424.15,16391.7,32.45,0.0,Tuesday,2,SPOT,0,SHORT,16396.800000000003,16461.539999999997,13139.320000000002,24636.225000000002,45.0,1,ST,1654574520,True,BELOW_VA,1,16424.15,0.0,-0.36,0.0,-0.31,-0.5,,,,,,,,,,,,24.150000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,1041.4524999999937,8.678770833333282,3.0425902707324064,0.0,0.63,2.409167675544603,0.0,5.441333333333424,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-07 09:32:00
2022-06-07,NIFTY,dt_sell,SIG_2,1,-1,1654586520,1654588320.0,16388.6,16403.9,-15.3,-0.0,Tuesday,1,SPOT,0,SHORT,16368.900000000001,16424.525,14749.74,24582.899999999998,30.0,1,TC,1654586520,True,BELOW_VA,8,16388.6,0.64,-0.05,-0.05,-0.02,-0.15,-0.0014,-0.2409,0.97,0.99,0.48,0.5236,-0.0436,0.71,0.33,0.4511,-0.0158,-11.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,11377.275000000405,94.81062500000338,10.056407575935701,0.19,-0.17,-4.0947668217512,4.369238787562734,-15.719170616732276,17.897107108821253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16349.3, 16416.9, 16391.15, 16413.4]","[1654581540, 1654584840, 1654585620, 1654586100, 1654586520]",72.81105990783409,22.25,0.0,2022-06-07 12:52:00
2022-06-07,NIFTY,dt_sell,SIG_2,2,-1,1654586520,1654589220.0,16388.6,16414.25,-25.65,-0.0,Tuesday,2,SPOT,0,SHORT,16346.650000000001,16433.425000000003,13110.88,24582.899999999998,45.0,1,TC,1654586520,True,BELOW_VA,8,16388.6,0.64,-0.05,-0.05,-0.02,-0.15,-0.0014,-0.2409,0.97,0.99,0.48,0.5236,-0.0436,0.71,0.33,0.4511,-0.0158,-11.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,11377.275000000405,94.81062500000338,10.056407575935701,0.19,-0.17,-4.0947668217512,4.369238787562734,-15.719170616732276,17.897107108821253,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-07 12:52:00
2022-06-07,NIFTY,dt_sell,SIG_3,1,-1,1654590600,1654592400.0,16377.7,16413.0,-35.3,-0.0,Tuesday,1,SPOT,0,SHORT,16353.25,16429.5,14739.93,24566.550000000003,30.0,1,TC,1654590600,True,BELOW_VA,10,16377.7,0.73,-0.05,-0.05,-0.02,-0.13,0.0285,-0.3642,0.96,0.99,0.43,0.4974,-0.0674,0.72,0.28,0.6266,0.0558,-22.299999999999272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,12640.872500000485,105.34060416667072,10.600156183335951,0.26,-0.15,-4.114861767955033,5.400107274716899,-15.873831908791896,27.338586167297226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16349.3, 16416.9, 16383.75, 16414.25]","[1654581540, 1654584840, 1654587420, 1654589220, 1654590600]",79.2982456140351,30.5,0.0,2022-06-07 14:00:00
2022-06-07,NIFTY,dt_sell,SIG_3,2,-1,1654590600,1654593300.0,16377.7,16388.95,-11.25,-0.0,Tuesday,2,SPOT,0,SHORT,16322.75,16441.7,13102.160000000002,24566.550000000003,45.0,1,TC,1654590600,True,BELOW_VA,10,16377.7,0.73,-0.05,-0.05,-0.02,-0.13,0.0285,-0.3642,0.96,0.99,0.43,0.4974,-0.0674,0.72,0.28,0.6266,0.0558,-22.299999999999272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,12640.872500000485,105.34060416667072,10.600156183335951,0.26,-0.15,-4.114861767955033,5.400107274716899,-15.873831908791896,27.338586167297226,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-07 14:00:00
2022-06-07,NIFTY,dt_sell,SIG_4,1,-1,1654593540,1654595340.0,16376.65,16421.5,-44.85,-0.0,Tuesday,1,SPOT,0,SHORT,16338.5,16442.4,14738.985,24564.975,30.0,1,TC,1654593540,True,BELOW_VA,12,16376.65,0.74,-0.05,-0.06,-0.03,-0.15,0.0654,-0.4798,0.93,0.98,0.42,0.493,-0.073,0.72,0.26,0.704,0.0804,-23.350000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,14657.21250000038,122.14343750000316,11.414303891755146,0.35,-0.13,-4.074787613891425,6.733329553264834,-15.566150717177788,42.504118943315255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16349.3, 16416.9, 16377.7, 16422.8]","[1654581540, 1654584840, 1654590600, 1654592340, 1654593540]",88.62275449101796,39.20000000000073,0.0,2022-06-07 14:49:00
2022-06-07,NIFTY,dt_sell,SIG_4,2,-1,1654593540,1654596000.0,16376.65,16404.45,-27.8,-0.0,Tuesday,2,SPOT,0,SHORT,16299.3,16458.08,13101.32,24564.975,41.0,1,TC,1654593540,True,BELOW_VA,12,16376.65,0.74,-0.05,-0.06,-0.03,-0.15,0.0654,-0.4798,0.93,0.98,0.42,0.493,-0.073,0.72,0.26,0.704,0.0804,-23.350000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.52,0.28,0.2,1,0.26,0.07,0.14,0.79,0.19,-1,-0.0022,-0.94,0,1,0,0,0,14657.21250000038,122.14343750000316,11.414303891755146,0.35,-0.13,-4.074787613891425,6.733329553264834,-15.566150717177788,42.504118943315255,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-07 14:49:00
2022-06-06,NIFTY,dt_sell,SIG_1,1,-1,1654490160,1654490760.0,16512.5,16491.65,20.85,-0.0,Monday,1,SPOT,0,SHORT,16495.649999999998,16543.525,14861.25,24768.75,30.0,1,ST,1654490160,True,GAP_DOWN,2,16512.5,0.0,-0.07,0.0,-0.09,0.0,,,,,,,,,,,,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.07,0.14,0.79,-1,0.35,0.19,0.04,0.77,0.39,1,0.007,0.23,1,0,1,1,0,10970.931249999994,91.42442708333328,9.875190574813674,0.0,-0.32,-5.607777337472228,0.0,-29.481718750000418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[16452.15, 16539.45, 16514.8, 16533.95]","[1654488120, 1654489320, 1654489740, 1654489980, 1654490160]",84.31372549019608,19.150000000001455,0.0,2022-06-06 10:06:00
2022-06-06,NIFTY,dt_sell,SIG_1,2,-1,1654490160,1654492860.0,16512.5,16504.7,7.8,-0.0,Monday,2,SPOT,0,SHORT,16476.499999999996,16551.185,13210.0,24768.75,45.0,1,TC,1654490160,True,GAP_DOWN,2,16512.5,0.0,-0.07,0.0,-0.09,0.0,,,,,,,,,,,,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.07,0.14,0.79,-1,0.35,0.19,0.04,0.77,0.39,1,0.007,0.23,1,0,1,1,0,10970.931249999994,91.42442708333328,9.875190574813674,0.0,-0.32,-5.607777337472228,0.0,-29.481718750000418,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-06 10:06:00
