day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-12-29,NIFTY_17900_PE,OPTION_PRICE_DROP,SIG_103,1,-1,1672291200,1672292880,6.55,5.7,0.85,0.0,Thursday,1,17900_PE,0,LONG,,,5.895,9.825,60,1,IT,1672291200,True,GAP_DOWN,4,18021.95,1.0,-0.09,-0.03,-0.03,-0.04,21.950000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,-0.0127,-0.3037,0.97,0.99,0.46,0.5118,-0.0518,0.77,0.25,0.6729,0.1028,2022-12-29 10:50:00
2022-12-29,NIFTY_17500_PE,OPTION_PRICE_DROP,SIG_104,1,-1,1672291260,1672292700,0.65,0.55,0.1,0.0,Thursday,1,17500_PE,0,LONG,,,0.5850000000000001,0.9750000000000001,60,1,IT,1672291260,True,GAP_DOWN,4,18021.65,1.0,-0.09,-0.03,-0.03,-0.04,21.650000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,2022-12-29 10:51:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_105,1,-1,1672291320,1672292340,0.85,0.75,0.1,0.0,Thursday,1,18400_CE,0,SHORT,,,0.765,1.275,60,1,IT,1672291320,True,GAP_DOWN,4,18020.15,1.0,-0.09,-0.03,-0.03,-0.04,20.150000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,2022-12-29 10:52:00
2022-12-29,NIFTY_18300_CE,OPTION_PRICE_DROP,SIG_106,1,-1,1672291320,1672291680,1.0,0.9,0.1,0.0,Thursday,1,18300_CE,0,SHORT,,,0.9,1.5,60,1,IT,1672291320,True,GAP_DOWN,4,18020.15,1.0,-0.09,-0.03,-0.03,-0.04,20.150000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,2022-12-29 10:52:00
2022-12-29,NIFTY_17900_PE,OPTION_PRICE_DROP,SIG_107,1,-1,1672291380,1672292880,6.7,5.7,1.0,0.0,Thursday,1,17900_PE,0,LONG,,,6.03,10.05,60,1,IT,1672291380,True,GAP_DOWN,4,18020.0,1.0,-0.09,-0.04,-0.04,-0.04,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,2022-12-29 10:53:00
2022-12-29,NIFTY_17500_PE,OPTION_PRICE_DROP,SIG_108,1,-1,1672291440,1672292700,0.65,0.55,0.1,0.0,Thursday,1,17500_PE,0,LONG,,,0.5850000000000001,0.9750000000000001,60,1,IT,1672291440,True,GAP_DOWN,4,18016.25,1.0,-0.09,-0.04,-0.04,-0.04,16.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.0026,-0.3329,0.96,0.98,0.47,0.5173,-0.0473,0.79,0.24,0.6834,0.12,2022-12-29 10:54:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_109,1,-1,1672291680,1672293840,7.1,5.85,1.25,-0.0,Thursday,1,18100_CE,0,SHORT,,,6.39,10.649999999999999,60,1,IT,1672291680,True,GAP_DOWN,4,18012.05,1.0,-0.09,-0.07,-0.06,-0.11,12.049999999999272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0386,-0.4556,0.94,0.98,0.47,0.5304,-0.0604,0.8,0.26,0.7063,0.1328,2022-12-29 10:58:00
2022-12-29,NIFTY_18000_CE,OPTION_PRICE_DROP,SIG_110,1,-1,1672291680,1672294920,38.25,59.25,-21.0,-0.0,Thursday,1,18000_CE,0,SHORT,,,34.425000000000004,57.375,60,1,IS,1672291680,True,GAP_DOWN,4,18012.05,1.0,-0.09,-0.07,-0.06,-0.11,12.049999999999272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,0.0386,-0.4556,0.94,0.98,0.47,0.5304,-0.0604,0.8,0.26,0.7063,0.1328,2022-12-29 10:58:00
2022-12-29,NIFTY_17800_PE,OPTION_PRICE_DROP,SIG_111,1,-1,1672291800,1672292940,1.9,1.7,0.2,0.0,Thursday,1,17800_PE,0,LONG,,,1.71,2.8499999999999996,60,1,IT,1672291800,True,GAP_DOWN,4,18015.1,1.0,-0.09,-0.07,-0.06,-0.11,15.099999999998545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0386,-0.4556,0.94,0.98,0.47,0.5304,-0.0604,0.8,0.26,0.7063,0.1328,2022-12-29 11:00:00
2022-12-29,NIFTY_17500_PE,OPTION_PRICE_DROP,SIG_112,1,-1,1672291800,1672292700,0.65,0.55,0.1,0.0,Thursday,1,17500_PE,0,LONG,,,0.5850000000000001,0.9750000000000001,60,1,IT,1672291800,True,GAP_DOWN,4,18015.1,1.0,-0.09,-0.07,-0.06,-0.11,15.099999999998545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,0.0386,-0.4556,0.94,0.98,0.47,0.5304,-0.0604,0.8,0.26,0.7063,0.1328,2022-12-29 11:00:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_113,1,-1,1672291860,1672292640,0.8,0.7,0.1,0.0,Thursday,1,18400_CE,0,SHORT,,,0.7200000000000001,1.2000000000000002,60,1,IT,1672291860,True,GAP_DOWN,4,18013.95,1.0,-0.09,-0.07,-0.06,-0.09,13.950000000000728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0433,-0.4872,0.95,0.99,0.47,0.5345,-0.0645,0.81,0.26,0.7098,0.1332,2022-12-29 11:01:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_114,1,-1,1672291860,1672293840,7.1,5.85,1.25,-0.0,Thursday,1,18100_CE,0,SHORT,,,6.39,10.649999999999999,60,1,IT,1672291860,True,GAP_DOWN,4,18013.95,1.0,-0.09,-0.07,-0.06,-0.09,13.950000000000728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,0.0433,-0.4872,0.95,0.99,0.47,0.5345,-0.0645,0.81,0.26,0.7098,0.1332,2022-12-29 11:01:00
2022-12-29,NIFTY_18000_CE,OPTION_PRICE_DROP,SIG_115,1,-1,1672291860,1672294920,38.2,59.25,-21.05,-0.0,Thursday,1,18000_CE,0,SHORT,,,34.38,57.300000000000004,60,1,IS,1672291860,True,GAP_DOWN,4,18013.95,1.0,-0.09,-0.07,-0.06,-0.09,13.950000000000728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,,,,,,,,,,,,,,,,,,,,,,,0.0433,-0.4872,0.95,0.99,0.47,0.5345,-0.0645,0.81,0.26,0.7098,0.1332,2022-12-29 11:01:00
2022-12-29,NIFTY_17500_PE,OPTION_PRICE_DROP,SIG_116,1,-1,1672292100,1672292700,0.65,0.55,0.1,0.0,Thursday,1,17500_PE,0,LONG,,,0.5850000000000001,0.9750000000000001,60,1,IT,1672292100,True,GAP_DOWN,4,18015.9,1.0,-0.09,-0.06,-0.07,-0.06,15.900000000001455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0383,-0.453,0.95,0.99,0.46,0.5228,-0.0628,0.78,0.27,0.6993,0.1182,2022-12-29 11:05:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_117,1,-1,1672292160,1672292640,0.8,0.7,0.1,0.0,Thursday,1,18400_CE,0,SHORT,,,0.7200000000000001,1.2000000000000002,60,1,IT,1672292160,True,GAP_DOWN,4,18019.2,1.0,-0.09,-0.06,-0.07,-0.06,19.200000000000728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,4195.486250000263,34.96238541666886,6.106816773992278,0.1,-0.14,-2.2563252219622902,1.9686119008868643,-4.772815788059229,3.6332182652938068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0383,-0.453,0.95,0.99,0.46,0.5228,-0.0628,0.78,0.27,0.6993,0.1182,2022-12-29 11:06:00
