day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,price_location,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,pattern_price,call_volume_scale,put_volume_scale,sum_call_volume,sum_put_volume,call_volume_scale_day,put_volume_scale_day,pcr_minus_1,regime,market_entrant,call_entrant,put_entrant,transition,roll_near_vol_pcr,roll_far_vol_pcr,roll_vol_spread_pcr,put_pos_price_pct,call_pos_price_pct,call_vol_spread,put_vol_spread,total_vol_spread,total_profit,call_profit,put_profit,day_total_profit,day_call_profit,day_put_profit,near_put_oi_share,far_put_oi_share,near_call_oi_share,far_call_oi_share,put_oi_spread,call_oi_spread,near_call_volume_share_per_oi,near_put_volume_share_per_oi,far_call_volume_share_per_oi,far_put_volume_share_per_oi,pattern_location,pattern_height,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read,exit_time_read
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_2,3,1,1710308100,1710309180,111.7,132.6,20.9,-0.0,Wednesday,3,22300_PE,0,SHORT,,,,122.87000000000002,91.59400000000001,45,1,IT,22228.6,22205.55,1710308100,,4,22228.6,0.75,0.9009009009009028,-0.22,-0.24,-0.22,-0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,[22228.6],2.91,4.31,9240500,13683550,2.62,3.29,-0.46,put_to_call_trans,0.016,0.02,-0.004,0.0,2.81,0.68,-0.09,0.8421052631578947,0.3,0.87,1.17,1.36,0.07,0.45,-0.76,0.07,0.45,-0.76,0.106,0.189,0.069,0.574,-0.083,-0.505,1.401,2.569,0.53,1.402,0.9009009009009028,0,1,0.1751,-0.8382,0.83,0.92,0.43,0.5363,-0.1063,0.78,0.3,0.7867,0.1329,2024-03-13 11:05:00,2024-03-13 11:23:00
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_2,4,1,1710308100,1710309660,111.7,168.0,56.3,-0.0,Wednesday,4,22300_PE,0,SHORT,,,,167.55,91.59400000000001,45,1,IT,22228.6,22151.0,1710308100,,4,22228.6,0.75,0.9009009009009028,-0.22,-0.24,-0.22,-0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,[22228.6],2.91,4.31,9240500,13683550,2.62,3.29,-0.46,put_to_call_trans,0.016,0.02,-0.004,0.0,2.81,0.68,-0.09,0.8421052631578947,0.3,0.87,1.17,1.36,0.07,0.45,-0.76,0.07,0.45,-0.76,0.106,0.189,0.069,0.574,-0.083,-0.505,1.401,2.569,0.53,1.402,0.9009009009009028,0,1,0.1751,-0.8382,0.83,0.92,0.43,0.5363,-0.1063,0.78,0.3,0.7867,0.1329,2024-03-13 11:05:00,2024-03-13 11:31:00
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_3,1,1,1710309120,1710309600,117.8,166.85,49.05,-0.0,Wednesday,1,22300_PE,0,SHORT,,,,153.14000000000001,96.596,45,1,IT,22220.6,22154.65,1710309120,,5,22220.6,0.6,0.78125,-0.22,-0.18,-0.14,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[22220.6],2.09,3.4,6644950,10793700,1.91,2.6,-0.49,call_buildup,0.005,0.005,0.0,0.0,1.81,0.8,-0.34,0.8421052631578947,0.1,1.21,1.35,1.61,0.07,0.45,-0.85,0.07,0.45,-0.85,0.103,0.184,0.084,0.57,-0.081,-0.486,1.628,2.823,0.42,1.472,0.78125,0,1,0.0905,-0.5427,0.9,0.96,0.45,0.5311,-0.0811,0.74,0.32,0.7079,0.1211,2024-03-13 11:22:00,2024-03-13 11:30:00
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_3,2,1,1710309120,1710309300,117.8,144.5,26.7,-0.0,Wednesday,2,22300_PE,0,SHORT,,,,141.35999999999999,96.596,45,1,IT,22220.6,22187.4,1710309120,,5,22220.6,0.6,0.78125,-0.22,-0.18,-0.14,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[22220.6],2.09,3.4,6644950,10793700,1.91,2.6,-0.49,call_buildup,0.005,0.005,0.0,0.0,1.81,0.8,-0.34,0.8421052631578947,0.1,1.21,1.35,1.61,0.07,0.45,-0.85,0.07,0.45,-0.85,0.103,0.184,0.084,0.57,-0.081,-0.486,1.628,2.823,0.42,1.472,0.78125,0,1,0.0905,-0.5427,0.9,0.96,0.45,0.5311,-0.0811,0.74,0.32,0.7079,0.1211,2024-03-13 11:22:00,2024-03-13 11:25:00
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_3,3,1,1710309120,1710309180,117.8,132.6,14.8,-0.0,Wednesday,3,22300_PE,0,SHORT,,,,129.58,96.596,45,1,IT,22220.6,22205.55,1710309120,,5,22220.6,0.6,0.78125,-0.22,-0.18,-0.14,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[22220.6],2.09,3.4,6644950,10793700,1.91,2.6,-0.49,call_buildup,0.005,0.005,0.0,0.0,1.81,0.8,-0.34,0.8421052631578947,0.1,1.21,1.35,1.61,0.07,0.45,-0.85,0.07,0.45,-0.85,0.103,0.184,0.084,0.57,-0.081,-0.486,1.628,2.823,0.42,1.472,0.78125,0,1,0.0905,-0.5427,0.9,0.96,0.45,0.5311,-0.0811,0.74,0.32,0.7079,0.1211,2024-03-13 11:22:00,2024-03-13 11:23:00
2024-03-13,NIFTY_22300_PE,PutBuy,SIG_3,4,1,1710309120,1710309960,117.8,161.65,43.85,-0.0,Wednesday,4,22300_PE,0,SHORT,,,,176.7,96.596,45,1,EC,22220.6,22162.4,1710309120,,5,22220.6,0.6,0.78125,-0.22,-0.18,-0.14,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[22220.6],2.09,3.4,6644950,10793700,1.91,2.6,-0.49,call_buildup,0.005,0.005,0.0,0.0,1.81,0.8,-0.34,0.8421052631578947,0.1,1.21,1.35,1.61,0.07,0.45,-0.85,0.07,0.45,-0.85,0.103,0.184,0.084,0.57,-0.081,-0.486,1.628,2.823,0.42,1.472,0.78125,0,1,0.0905,-0.5427,0.9,0.96,0.45,0.5311,-0.0811,0.74,0.32,0.7079,0.1211,2024-03-13 11:22:00,2024-03-13 11:36:00
2024-03-12,NIFTY_22400_PE,PutBuy,SIG_1,1,1,1710220500,1710220620,109.2,144.7,35.5,-0.0,Tuesday,1,22400_PE,0,SHORT,,,,141.96,89.54400000000001,45,1,IT,22320.2,22266.85,1710220500,,4,22320.2,1.0,2.197802197802201,0.22,-0.02,0.04,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[22320.2],3.89,5.26,7919550,10711300,3.36,5.42,-0.14,both_covering,-0.04,-0.014,-0.027,-0.013,2.14,0.62,-0.86,0.7368421052631579,0.15,0.65,1.16,1.03,0.03,-0.02,0.06,0.03,-0.02,0.06,0.16,0.252,0.071,0.458,-0.091,-0.387,1.362,1.96,0.709,0.804,2.197802197802201,0,1,0.0982,-0.5688,0.86,0.92,0.48,0.5682,-0.0882,0.8,0.33,0.7928,0.1859,2024-03-12 10:45:00,2024-03-12 10:47:00
2024-03-12,NIFTY_22400_PE,PutBuy,SIG_1,2,1,1710220500,1710220560,109.2,140.5,31.3,-0.0,Tuesday,2,22400_PE,0,SHORT,,,,131.04,89.54400000000001,45,1,IT,22320.2,22276.2,1710220500,,4,22320.2,1.0,2.197802197802201,0.22,-0.02,0.04,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[22320.2],3.89,5.26,7919550,10711300,3.36,5.42,-0.14,both_covering,-0.04,-0.014,-0.027,-0.013,2.14,0.62,-0.86,0.7368421052631579,0.15,0.65,1.16,1.03,0.03,-0.02,0.06,0.03,-0.02,0.06,0.16,0.252,0.071,0.458,-0.091,-0.387,1.362,1.96,0.709,0.804,2.197802197802201,0,1,0.0982,-0.5688,0.86,0.92,0.48,0.5682,-0.0882,0.8,0.33,0.7928,0.1859,2024-03-12 10:45:00,2024-03-12 10:46:00
2024-03-12,NIFTY_22400_PE,PutBuy,SIG_1,3,1,1710220500,1710220560,109.2,140.5,31.3,-0.0,Tuesday,3,22400_PE,0,SHORT,,,,120.12000000000002,89.54400000000001,45,1,IT,22320.2,22276.2,1710220500,,4,22320.2,1.0,2.197802197802201,0.22,-0.02,0.04,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[22320.2],3.89,5.26,7919550,10711300,3.36,5.42,-0.14,both_covering,-0.04,-0.014,-0.027,-0.013,2.14,0.62,-0.86,0.7368421052631579,0.15,0.65,1.16,1.03,0.03,-0.02,0.06,0.03,-0.02,0.06,0.16,0.252,0.071,0.458,-0.091,-0.387,1.362,1.96,0.709,0.804,2.197802197802201,0,1,0.0982,-0.5688,0.86,0.92,0.48,0.5682,-0.0882,0.8,0.33,0.7928,0.1859,2024-03-12 10:45:00,2024-03-12 10:46:00
2024-03-12,NIFTY_22400_PE,PutBuy,SIG_1,4,1,1710220500,1710223200,109.2,99.1,-10.1,-0.0,Tuesday,4,22400_PE,0,SHORT,,,,163.8,89.54400000000001,45,1,TC,22320.2,22352.15,1710220500,,4,22320.2,1.0,2.197802197802201,0.22,-0.02,0.04,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[22320.2],3.89,5.26,7919550,10711300,3.36,5.42,-0.14,both_covering,-0.04,-0.014,-0.027,-0.013,2.14,0.62,-0.86,0.7368421052631579,0.15,0.65,1.16,1.03,0.03,-0.02,0.06,0.03,-0.02,0.06,0.16,0.252,0.071,0.458,-0.091,-0.387,1.362,1.96,0.709,0.804,2.197802197802201,0,1,0.0982,-0.5688,0.86,0.92,0.48,0.5682,-0.0882,0.8,0.33,0.7928,0.1859,2024-03-12 10:45:00,2024-03-12 11:30:00
