day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,entry_time_read
2021-12-06,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1638772860,1638775560.0,17060.5,17072.85,-12.35,0.0,Monday,2,SPOT,0,SHORT,17009.3185,17094.621,17009.3185,17094.621,45.0,1,TC,1638772860,True,BELOW_VA,6,17060.5,0.5,-0.12,-0.09,-0.05,-0.23,0.1788,-0.7696,0.8,0.9,0.39,0.4913,-0.1013,0.69,0.29,1.109,0.2024,-39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0.21,0.69,-1,0.78,0.13,0.07,0.8,0.88,1,0.0003,-0.46,1,0,1,1,1,19994.119999999333,166.6176666666611,13.33137318925193,0.48,-0.09,-3.9739584016122356,9.192410180552619,-14.805323791635443,79.21912961955695,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 12:11:00
2021-12-06,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1638777660,1638778980.0,17068.2,17033.9,34.3,0.0,Monday,1,SPOT,0,SHORT,17034.0636,17085.2682,17034.0636,17085.2682,30.0,1,IT,1638777660,True,BELOW_VA,9,17068.2,0.31,-0.12,-0.08,-0.05,-0.16,0.1571,-0.7395,0.85,0.93,0.4,0.5031,-0.1031,0.73,0.28,0.8788,0.1423,-31.799999999999272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0.21,0.69,-1,0.78,0.13,0.07,0.8,0.88,1,0.0003,-0.46,1,0,1,1,1,23067.31624999949,192.22763541666242,14.31931601408065,0.48,-0.07,-3.7371298217124154,9.871959560540061,-13.093255597811503,91.36461146712966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-06 13:31:00
2021-12-06,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1638777660,1638780000.0,17068.2,17010.4,57.8,0.0,Monday,2,SPOT,0,SHORT,17016.9954,17102.3364,17016.9954,17102.3364,45.0,1,IT,1638777660,True,BELOW_VA,9,17068.2,0.31,-0.12,-0.08,-0.05,-0.16,0.1571,-0.7395,0.85,0.93,0.4,0.5031,-0.1031,0.73,0.28,0.8788,0.1423,-31.799999999999272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0.21,0.69,-1,0.78,0.13,0.07,0.8,0.88,1,0.0003,-0.46,1,0,1,1,1,23067.31624999949,192.22763541666242,14.31931601408065,0.48,-0.07,-3.7371298217124154,9.871959560540061,-13.093255597811503,91.36461146712966,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 13:31:00
2021-12-03,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1638511260,1638513060.0,17394.4,17391.45,2.95,0.0,Friday,1,SPOT,0,SHORT,17359.611200000003,17411.7944,17359.611200000003,17411.7944,30.0,1,TC,1638511260,True,GAP_UP,5,17394.4,1.0,-0.09,0.0,0.02,-0.06,0.1157,-0.5286,0.79,0.88,0.43,0.5045,-0.0745,0.67,0.34,1.586,0.3277,-5.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,12334.951249999816,102.79126041666514,10.471103624313411,0.18,-0.3,-5.702988417463791,4.406991713724051,-30.491322084118277,18.207727467030416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-03 11:31:00
2021-12-03,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1638511260,1638513960.0,17394.4,17375.75,18.65,0.0,Friday,2,SPOT,0,SHORT,17342.216800000002,17429.1888,17342.216800000002,17429.1888,45.0,1,TC,1638511260,True,GAP_UP,5,17394.4,1.0,-0.09,0.0,0.02,-0.06,0.1157,-0.5286,0.79,0.88,0.43,0.5045,-0.0745,0.67,0.34,1.586,0.3277,-5.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,12334.951249999816,102.79126041666514,10.471103624313411,0.18,-0.3,-5.702988417463791,4.406991713724051,-30.491322084118277,18.207727467030416,,,,,,,,,,,,,,,,,,,,,,,2021-12-03 11:31:00
2021-12-03,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1638523560,1638523680.0,17217.0,17238.6,-21.6,0.0,Friday,1,SPOT,0,SHORT,17182.566,17234.216999999997,17182.566,17234.216999999997,30.0,1,IS,1638523560,True,GAP_UP,12,17217.0,0.47,-0.09,-0.15,-0.11,-0.27,0.152,-0.6316,0.77,0.88,0.48,0.5672,-0.0872,0.72,0.42,1.5907,0.3833,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,25427.342499999886,211.8945208333324,15.033988899231675,0.2,-0.36,-9.017762818042248,6.738386745866791,-76.23754335231118,42.56798994081866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-03 14:56:00
2021-12-03,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1638523560,1638525600.0,17217.0,17210.3,6.7,0.0,Friday,2,SPOT,0,SHORT,17165.349,17251.434,17165.349,17251.434,34.0,1,TC,1638523560,True,GAP_UP,12,17217.0,0.47,-0.09,-0.15,-0.11,-0.27,0.152,-0.6316,0.77,0.88,0.48,0.5672,-0.0872,0.72,0.42,1.5907,0.3833,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.13,0.07,0.8,1,0.24,0.27,0.18,0.55,0.43,1,0.0,1.41,1,0,1,1,0,25427.342499999886,211.8945208333324,15.033988899231675,0.2,-0.36,-9.017762818042248,6.738386745866791,-76.23754335231118,42.56798994081866,,,,,,,,,,,,,,,,,,,,,,,2021-12-03 14:56:00
2021-12-02,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1638421560,1638423360.0,17281.1,17289.7,-8.6,-0.0,Thursday,1,SPOT,0,SHORT,17246.5378,17298.381099999995,17246.5378,17298.381099999995,30.0,1,TC,1638421560,True,INSIDE_VA,3,17281.1,1.0,0.34,0.22,0.19,0.29,0.0368,-0.3799,0.94,0.98,0.51,0.5743,-0.0643,0.78,0.36,0.6092,0.1201,-18.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.27,0.18,0.55,1,1.0,0.11,0.7,0.19,0.38,-1,0.0,0.44,0,0,1,1,0,7199.498750000492,59.99582291667077,7.999721522931209,0.07,0.54,5.885398838658863,2.1648665493701023,32.47304952195665,4.393731728045262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-02 10:36:00
2021-12-02,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1638421560,1638424260.0,17281.1,17315.4,-34.3,-0.0,Thursday,2,SPOT,0,SHORT,17229.256699999998,17315.6622,17229.256699999998,17315.6622,45.0,1,TC,1638421560,True,INSIDE_VA,3,17281.1,1.0,0.34,0.22,0.19,0.29,0.0368,-0.3799,0.94,0.98,0.51,0.5743,-0.0643,0.78,0.36,0.6092,0.1201,-18.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.27,0.18,0.55,1,1.0,0.11,0.7,0.19,0.38,-1,0.0,0.44,0,0,1,1,0,7199.498750000492,59.99582291667077,7.999721522931209,0.07,0.54,5.885398838658863,2.1648665493701023,32.47304952195665,4.393731728045262,,,,,,,,,,,,,,,,,,,,,,,2021-12-02 10:36:00
2021-12-02,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1638429060,1638429960.0,17293.75,17313.65,-19.9,-0.0,Thursday,1,SPOT,0,SHORT,17259.1625,17311.043749999997,17259.1625,17311.043749999997,30.0,1,IS,1638429060,True,INSIDE_VA,7,17293.75,0.4,0.34,0.1,0.09,0.14,0.0383,-0.3716,0.94,0.98,0.44,0.4971,-0.0571,0.7,0.29,0.5527,0.0149,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.27,0.18,0.55,1,1.0,0.11,0.7,0.19,0.38,-1,0.0,0.44,0,0,1,1,0,11874.396250000498,98.95330208333749,10.273762158474048,0.23,0.35,6.094415748650645,4.910950446916419,34.82053436006344,22.61009464881429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-02 12:41:00
2021-12-02,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1638429060,1638431760.0,17293.75,17316.55,-22.8,-0.0,Thursday,2,SPOT,0,SHORT,17241.86875,17328.3375,17241.86875,17328.3375,45.0,1,TC,1638429060,True,INSIDE_VA,7,17293.75,0.4,0.34,0.1,0.09,0.14,0.0383,-0.3716,0.94,0.98,0.44,0.4971,-0.0571,0.7,0.29,0.5527,0.0149,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.27,0.18,0.55,1,1.0,0.11,0.7,0.19,0.38,-1,0.0,0.44,0,0,1,1,0,11874.396250000498,98.95330208333749,10.273762158474048,0.23,0.35,6.094415748650645,4.910950446916419,34.82053436006344,22.61009464881429,,,,,,,,,,,,,,,,,,,,,,,2021-12-02 12:41:00
2021-12-01,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1638338760,1638339060.0,17184.05,17202.95,-18.9,-0.0,Wednesday,1,SPOT,0,SHORT,17149.6819,17201.23405,17149.6819,17201.23405,30.0,1,IS,1638338760,True,INSIDE_VA,5,17184.05,1.0,-0.06,0.08,0.08,0.07,0.096,-0.5259,0.89,0.96,0.43,0.5169,-0.0869,0.71,0.33,1.0026,0.2147,-15.950000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.11,0.7,0.19,-1,0.58,0.68,0.28,0.04,0.61,-1,0.0,-0.67,1,0,1,1,1,15570.208749999805,129.7517395833317,11.764431799094838,0.33,-0.1,-3.781312165569241,6.784474756526889,-13.404676587639324,43.152279114328664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-01 11:36:00
2021-12-01,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1638338760,1638341460.0,17184.05,17155.9,28.15,-0.0,Wednesday,2,SPOT,0,SHORT,17132.49785,17218.4181,17132.49785,17218.4181,45.0,1,TC,1638338760,True,INSIDE_VA,5,17184.05,1.0,-0.06,0.08,0.08,0.07,0.096,-0.5259,0.89,0.96,0.43,0.5169,-0.0869,0.71,0.33,1.0026,0.2147,-15.950000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.11,0.7,0.19,-1,0.58,0.68,0.28,0.04,0.61,-1,0.0,-0.67,1,0,1,1,1,15570.208749999805,129.7517395833317,11.764431799094838,0.33,-0.1,-3.781312165569241,6.784474756526889,-13.404676587639324,43.152279114328664,,,,,,,,,,,,,,,,,,,,,,,2021-12-01 11:36:00
2021-12-01,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1638345060,1638345660.0,17141.45,17167.05,-25.6,-0.0,Wednesday,1,SPOT,0,SHORT,17107.167100000002,17158.59145,17107.167100000002,17158.59145,30.0,1,IS,1638345060,True,INSIDE_VA,9,17141.45,1.0,-0.06,0.01,0.02,-0.01,0.1638,-0.7129,0.8,0.9,0.39,0.4907,-0.1007,0.68,0.3,1.2057,0.226,41.45000000000073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.11,0.7,0.19,-1,0.58,0.68,0.28,0.04,0.61,-1,0.0,-0.67,1,0,1,1,1,20322.138749999664,169.3511562499972,13.440283975174422,0.46,-0.09,-4.0189565819347965,9.123791134190961,-15.14251125700971,78.04084186907025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-01 13:21:00
