day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,entry_time_read,exit_time_read
2022-11-04,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1667549040,1667554500,41184.8,41222.35,-37.55,-0.0,Friday,1,SPOT,0,SHORT,41061.2456,41212.55,41212.55,41061.2456,41212.55,114.0,1,IS,41184.8,41222.35,1667549040,INSIDE_VA,9,41184.8,0.21,-0.2,-0.06,-0.04,-0.11,0.0578,-0.419,0.93,0.99,0.39,0.4497,-0.0597,0.64,0.26,0.5213,-0.052,-15.19999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.08,0.26,0.66,1,0.63,0.13,0.0,0.87,1.0,-1,-0.0045,0.02,1,1,1,1,1,103208.52624999892,125.86405640243771,11.358285865943797,0.09,-0.34,-6.64210937066061,3.431282719645126,-43.041577455431685,11.486537660619756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-11-04 13:34:00,2022-11-04 15:05:00
2022-11-03,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1667451840,1667454300,41363.25,41428.0,-64.75,0.0,Thursday,1,SPOT,0,SHORT,41239.16025,41425.0,41425.0,41239.16025,41425.0,294.0,1,IS,41363.25,41428.0,1667451840,GAP_DOWN,3,41363.25,0.0,0.42,0.36,0.33,0.46,-0.0413,0.093,0.65,0.55,0.69,0.6751,0.0149,0.69,0.66,6.6196,0.6845,-36.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0.13,0.0,0.87,-1,0.69,0.18,0.26,0.56,0.58,-1,0.0,-0.55,0,1,1,0,1,82123.49374999877,100.15060213414485,10.131849149464202,0.1,0.67,8.280153747648562,3.2285050370862693,66.88872788751075,10.169019292186745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-11-03 10:34:00,2022-11-03 11:15:00
2022-11-03,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1667463540,1667469480,41374.6,41293.5,81.1,0.0,Thursday,1,SPOT,0,SHORT,41250.4762,41433.95,41413.2627,41250.4762,41433.95,99.0,1,TC,41374.6,41293.5,1667463540,GAP_DOWN,10,41374.6,0.67,0.42,0.09,0.08,0.13,-0.0543,-0.0209,1.0,0.98,0.56,0.5656,-0.0056,0.7,0.43,1.7006,0.4631,-25.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0.13,0.0,0.87,-1,0.69,0.18,0.26,0.56,0.58,-1,0.0,-0.55,0,1,1,0,1,144912.2474999994,176.72225304877975,13.458837593752264,0.28,0.33,7.763581791422192,7.161742032177597,58.80312412888021,50.03955993703347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-11-03 13:49:00,2022-11-03 15:28:00
2022-11-02,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1667364540,1667367180,41398.45,41271.55,126.9,0.0,Wednesday,1,SPOT,0,SHORT,41274.254649999995,41465.35,41465.35,41274.254649999995,41465.35,300.0,1,IT,41398.45,41271.55,1667364540,INSIDE_VA,3,41398.45,1.0,0.16,0.09,0.12,0.0,0.2475,-0.9398,0.63,0.76,0.37,0.4943,-0.1243,0.68,0.31,1.3858,0.2463,-1.5500000000029104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0.18,0.26,0.56,-1,0.34,0.64,0.19,0.17,0.67,1,0.0048,0.09,1,0,1,1,1,52807.54624999951,64.39944664634086,8.124618933371545,0.14,0.13,2.87784623998339,3.0092988591629783,8.079999005840522,8.83500451098498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-11-02 10:19:00,2022-11-02 11:03:00
2022-11-01,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1667277540,1667284860,41618.8,41490.55,128.25,0.0,Tuesday,1,SPOT,0,SHORT,41493.943600000006,41677.25,41677.25,41493.943600000006,41677.25,300.0,1,IT,41618.8,41490.55,1667277540,GAP_UP,2,41618.8,0.0,0.27,0.0,0.25,0.31,,,,,,,,,,,,18.80000000000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.64,0.19,0.17,1,1.0,0.32,0.38,0.3,0.39,-1,0.0,0.77,0,0,0,1,0,30702.53999999867,37.44212195121789,6.195012106525566,0.0,0.55,4.594138929113829,0.0,20.59132926829186,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-11-01 10:09:00,2022-11-01 12:11:00
2022-10-31,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1667196840,1667197560,41226.65,41283.9,-57.25,-0.0,Monday,1,SPOT,0,SHORT,41102.97005,41271.9,41271.9,41102.97005,41271.9,224.0,1,IS,41226.65,41283.9,1667196840,ABOVE_VA,5,41226.65,1.0,-0.2,-0.01,0.0,-0.05,0.2105,-0.9385,0.82,0.92,0.4,0.5314,-0.1314,0.79,0.28,0.8364,0.1296,26.650000000001455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.32,0.38,0.3,-1,0.47,0.45,0.21,0.34,0.91,-1,0.0,-0.69,1,1,1,1,1,77066.41749999936,93.98343597560897,9.814938709691425,0.21,-0.2,-4.413408618758376,4.451400285657579,-19.00309818159094,19.33167268600232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-31 11:44:00,2022-10-31 11:56:00
2022-10-31,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1667198340,1667199480,41259.9,41296.35,-36.45,-0.0,Monday,1,SPOT,0,SHORT,41136.1203,41294.15,41294.15,41136.1203,41294.15,199.0,1,IS,41259.9,41296.35,1667198340,ABOVE_VA,6,41259.9,1.0,-0.2,-0.02,-0.01,-0.04,0.2345,-0.9948,0.79,0.9,0.4,0.5348,-0.1348,0.77,0.3,0.8707,0.1406,-40.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.32,0.38,0.3,-1,0.47,0.45,0.21,0.34,0.91,-1,0.0,-0.69,1,1,1,1,1,80475.20249999939,98.1404908536578,10.029656181794032,0.23,-0.19,-4.318064543652639,4.767914681724016,-18.19090868600007,22.178546743609193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-31 12:09:00,2022-10-31 12:28:00
2022-10-27,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1666856340,1666857240,41280.0,41349.25,-69.25,-0.0,Thursday,1,SPOT,0,SHORT,41156.16,41328.2,41328.2,41156.16,41328.2,139.0,1,IS,41280.0,41349.25,1666856340,ABOVE_VA,8,41280.0,0.67,-0.06,-0.05,-0.06,-0.02,0.199,-0.9227,0.84,0.93,0.37,0.5022,-0.1322,0.78,0.23,0.8123,0.0938,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.05,0.03,0.92,-1,0.02,0.02,0.23,0.75,0.02,1,0.0118,0.75,1,0,0,0,0,65875.97375000003,80.33655335365857,9.074412773700569,0.24,-0.05,-2.0985049909462417,4.445336588925036,-4.296315314171987,19.279041354961628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-27 13:09:00,2022-10-27 13:24:00
2022-10-27,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1666858140,1666861740,41321.5,41188.5,133.0,-0.0,Thursday,1,SPOT,0,SHORT,41197.5355,41365.9,41365.9,41197.5355,41365.9,109.0,1,IT,41321.5,41188.5,1666858140,ABOVE_VA,9,41321.5,0.64,-0.06,-0.04,-0.05,-0.03,0.2095,-0.9418,0.83,0.92,0.38,0.5088,-0.1288,0.77,0.25,0.8285,0.1056,21.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.05,0.03,0.92,-1,0.02,0.02,0.23,0.75,0.02,1,0.0118,0.75,1,0,0,0,0,72865.14875000023,88.85993750000027,9.543659462569916,0.29,-0.04,-1.9237062592109364,5.159904678449314,-3.6103861187583743,25.9752354055445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-27 13:39:00,2022-10-27 14:39:00
2022-10-25,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1666680840,1666685760,41194.35,41238.75,-44.4,0.0,Tuesday,1,SPOT,0,SHORT,41070.76695,41237.25,41237.25,41070.76695,41237.25,184.0,1,IS,41194.35,41238.75,1666680840,GAP_UP,7,41194.35,1.0,0.14,-0.03,0.01,-0.17,0.0946,-0.5881,0.92,0.98,0.47,0.5576,-0.0876,0.79,0.33,0.7317,0.147,-5.650000000001455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.23,0.75,1,0.0,0.77,0.16,0.07,0.0,-1,0.0041,2.21,0,0,0,0,0,97159.95500000082,118.487750000001,11.020433011002835,0.26,-0.31,-6.168071159257687,5.588477094339618,-37.11717251284534,30.469342667276656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-25 12:24:00,2022-10-25 13:46:00
2022-10-25,BANKNIFTY,PriceBreakEMADownward,SIG_2,1,-1,1666685340,1666685580,41192.5,41222.85,-30.35,0.0,Tuesday,1,SPOT,0,SHORT,41068.9225,41220.25,41220.25,41068.9225,41220.25,109.0,1,IS,41192.5,41222.85,1666685340,GAP_UP,9,41192.5,1.0,0.14,-0.05,-0.0,-0.17,0.0943,-0.577,0.92,0.98,0.41,0.4985,-0.0885,0.73,0.27,0.7333,0.0925,-7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.23,0.75,1,0.0,0.77,0.16,0.07,0.0,-1,0.0041,2.21,0,0,0,0,0,106456.9225000007,129.82551524390328,11.535647061391956,0.32,-0.29,-6.178967671965621,6.499887133277466,-37.2484307231183,41.21808072716678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-25 13:39:00,2022-10-25 13:43:00
2022-10-25,BANKNIFTY,PriceBreakEMADownward,SIG_3,1,-1,1666688340,1666689120,41316.15,41384.4,-68.25,0.0,Tuesday,1,SPOT,0,SHORT,41192.20155,41372.4,41372.4,41192.20155,41372.4,59.0,1,IS,41316.15,41384.4,1666688340,GAP_UP,11,41316.15,1.0,0.14,0.0,0.02,-0.06,0.0839,-0.5076,0.92,0.98,0.45,0.5204,-0.0704,0.72,0.32,0.673,0.0944,16.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.23,0.75,1,0.0,0.77,0.16,0.07,0.0,-1,0.0041,2.21,0,0,0,0,0,132235.02875000075,161.26223018292774,12.856663094967564,0.38,-0.17,-5.330135947384356,7.967310589016778,-27.71741387082822,61.92979319205744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-25 14:29:00,2022-10-25 14:42:00
2022-10-21,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1666329540,1666332000,40681.7,40772.6,-90.9,-0.0,Friday,1,SPOT,0,SHORT,40559.654899999994,40756.35,40756.35,40559.654899999994,40756.35,279.0,1,IS,40681.7,40772.6,1666329540,GAP_UP,4,40681.7,1.0,0.34,0.24,0.21,0.32,0.1881,-0.6225,0.23,0.34,0.57,0.6476,-0.0776,0.68,0.61,2.7842,0.5491,-18.30000000000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.77,0.16,0.07,-1,0.04,0.4,0.19,0.41,0.03,-1,-0.0011,-0.68,0,1,0,0,0,46793.81874999869,57.06563262194962,7.648024152517979,0.0,0.79,6.807173491068022,0.0,45.20742530487728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-21 10:49:00,2022-10-21 11:30:00
2022-10-20,BANKNIFTY,PriceBreakEMADownward,SIG_1,1,-1,1666250940,1666255920,39982.05,40038.5,-56.45,-0.0,Thursday,1,SPOT,0,SHORT,39862.10385,40037.25,40037.25,39862.10385,40037.25,149.0,1,IS,39982.05,40038.5,1666250940,GAP_DOWN,8,39982.05,1.0,-0.16,-0.03,-0.02,-0.03,0.1271,-0.6855,0.9,0.97,0.39,0.4883,-0.0983,0.73,0.25,0.7652,0.0857,-17.94999999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.4,0.19,0.41,-1,0.54,0.38,0.44,0.18,0.81,1,0.003,0.16,1,1,1,1,1,95175.30625000234,116.06744664634431,10.907297227659239,0.58,-0.04,-2.252737236038415,8.278065618179687,-4.951048833789265,66.85499549159867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-10-20 12:59:00,2022-10-20 14:22:00
