day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1669874040,1669874940,18833.55,18840.6,7.05,0.0,Thursday,1,18871.217099999998,18814.71645,15,1,0,0,1669874040,True,0,GAP_UP,5,1.0,-0.11,0.01,0.02,-0.03,33.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669873800],"[[18838.65, 18839.2, 18830.8, 18833.55]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1354,-0.6119,0.79,0.88,0.43,0.5046,-0.0746,0.69,0.32,1.3448,0.2945,2022-12-01 11:24:00
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1669874640,1669875540,18837.15,18826.25,-10.9,0.0,Thursday,1,18874.8243,18818.312850000002,15,1,0,0,1669874640,True,0,GAP_UP,5,1.0,-0.11,0.03,0.04,0.0,37.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669874400],"[[18835.0, 18837.75, 18832.0, 18837.15]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,-0.4329,0.92,0.97,0.44,0.5043,-0.0643,0.7,0.31,0.5344,0.0113,2022-12-01 11:34:00
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1669874940,1669875840,18840.6,18821.6,-19.0,0.0,Thursday,1,18878.281199999998,18821.7594,15,1,-1,0,1669874940,True,0,GAP_UP,5,1.0,-0.11,0.04,0.05,0.0,40.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669874700],"[[18836.9, 18842.3, 18834.6, 18840.6]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803,-0.4927,0.9,0.96,0.44,0.511,-0.071,0.72,0.3,0.6708,0.088,2022-12-01 11:39:00
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1669876140,1669877040,18821.85,18833.95,12.1,0.0,Thursday,1,18859.4937,18803.02815,15,1,0,0,1669876140,True,0,GAP_UP,6,0.71,-0.11,-0.01,0.02,-0.09,21.849999999998545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669875900],"[[18822.4, 18826.4, 18817.75, 18821.85]]",100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1298,-0.6401,0.85,0.94,0.45,0.5352,-0.0852,0.74,0.33,0.9203,0.2059,2022-12-01 11:59:00
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1669876740,1669877640,18831.8,18846.55,14.75,0.0,Thursday,1,18869.4636,18812.9682,15,1,0,0,1669876740,True,0,GAP_UP,6,0.62,-0.11,0.03,0.05,-0.04,31.799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669876500],"[[18827.3, 18832.15, 18825.9, 18831.8]]",200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1342,-0.6483,0.85,0.94,0.45,0.5414,-0.0914,0.74,0.34,0.9743,0.2265,2022-12-01 12:09:00
2022-12-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1669879740,1669880640,18843.25,18844.15,0.9,0.0,Thursday,1,18880.9365,18824.40675,15,1,0,0,1669879740,True,0,GAP_UP,8,0.73,-0.11,0.04,0.06,0.0,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,1,0.31,0.0,0.56,0.44,0.49,1,0.0,0.67,1,0,1,1,1,[1669879500],"[[18842.65, 18845.65, 18837.5, 18843.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,-0.4565,0.91,0.97,0.49,0.5513,-0.0613,0.75,0.36,0.5216,0.0467,2022-12-01 12:59:00
2022-11-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1669351140,1669352040,18470.85,18473.05,2.2,-0.0,Friday,1,18507.791699999998,18452.379149999997,15,1,0,0,1669351140,True,0,ABOVE_VA,2,0.0,-0.1,0.0,-0.09,-0.12,-29.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.14,0.06,0.8,1,0.13,0.09,0.0,0.91,0.39,-1,0.0,1.31,1,0,1,1,0,[1669350900],"[[18462.45, 18473.25, 18462.1, 18470.85]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-11-25 10:09:00
2022-11-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1669351440,1669352340,18477.4,18486.65,9.25,-0.0,Friday,1,18514.3548,18458.9226,15,1,0,0,1669351440,True,0,ABOVE_VA,2,0.0,-0.06,0.0,-0.06,-0.06,-22.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.14,0.06,0.8,1,0.13,0.09,0.0,0.91,0.39,-1,0.0,1.31,1,0,1,1,0,[1669351200],"[[18471.0, 18478.85, 18470.6, 18477.4]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-11-25 10:14:00
2022-11-25,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1669357740,1669358640,18452.7,18462.55,9.85,-0.0,Friday,1,18489.6054,18434.2473,15,1,0,0,1669357740,True,0,ABOVE_VA,6,1.0,-0.06,-0.08,-0.06,-0.14,-47.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.14,0.06,0.8,1,0.13,0.09,0.0,0.91,0.39,-1,0.0,1.31,1,0,1,1,0,[1669357500],"[[18458.25, 18460.0, 18451.2, 18452.7]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963,-0.5984,0.91,0.97,0.36,0.4495,-0.0895,0.69,0.21,0.7421,0.0427,2022-11-25 11:59:00
2022-11-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1669269540,1669270440,18363.6,18373.8,10.2,-0.0,Thursday,1,18400.3272,18345.236399999998,15,1,0,0,1669269540,True,0,GAP_UP,5,0.0,0.2,0.1,0.1,0.08,-36.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.09,0.0,0.91,-1,0.2,0.33,0.1,0.57,0.13,1,0.0035,0.24,1,0,0,1,0,[1669269300],"[[18362.45, 18366.0, 18361.65, 18363.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298,-0.1551,0.84,0.91,0.53,0.5557,-0.0257,0.61,0.51,3.2885,0.5182,2022-11-24 11:29:00
2022-11-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1669270140,1669271040,18369.25,18369.1,-0.15,-0.0,Thursday,1,18405.9885,18350.88075,15,1,0,0,1669270140,True,0,GAP_UP,5,0.0,0.2,0.11,0.1,0.12,-30.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.09,0.0,0.91,-1,0.2,0.33,0.1,0.57,0.13,1,0.0035,0.24,1,0,0,1,0,[1669269900],"[[18361.3, 18369.95, 18360.25, 18369.25]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,-0.1025,0.92,0.96,0.52,0.5333,-0.0133,0.59,0.48,3.095,0.4967,2022-11-24 11:39:00
2022-11-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1669273740,1669274640,18380.8,18389.9,9.1,-0.0,Thursday,1,18417.5616,18362.4192,15,1,0,0,1669273740,True,0,GAP_UP,7,0.0,0.2,0.1,0.11,0.09,-19.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.09,0.0,0.91,-1,0.2,0.33,0.1,0.57,0.13,1,0.0035,0.24,1,0,0,1,0,[1669273500],"[[18380.85, 18382.5, 18376.15, 18380.8]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704,-0.383,0.89,0.96,0.5,0.5497,-0.0497,0.69,0.41,1.6946,0.4071,2022-11-24 12:39:00
2022-11-24,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1669274340,1669275240,18387.9,18389.75,1.85,-0.0,Thursday,1,18424.6758,18369.5121,15,1,0,0,1669274340,True,0,GAP_UP,8,0.0,0.2,0.12,0.12,0.1,-12.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.09,0.0,0.91,-1,0.2,0.33,0.1,0.57,0.13,1,0.0035,0.24,1,0,0,1,0,[1669274100],"[[18381.45, 18389.05, 18379.75, 18387.9]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706,-0.3938,0.9,0.96,0.49,0.5469,-0.0569,0.68,0.41,1.5844,0.3885,2022-11-24 12:49:00
2022-11-10,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1668068340,1668069240,18002.75,18003.7,0.95,-0.0,Thursday,1,18038.7555,17984.74725,15,1,0,0,1668068340,True,0,GAP_DOWN,10,0.53,-0.25,-0.1,-0.09,-0.13,2.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.03,0.05,0.92,-1,0.77,0.69,0.29,0.02,0.72,1,0.0018,-0.1,1,0,1,1,1,[1668068100],"[[18000.3, 18003.65, 17996.25, 18002.75]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,-0.2831,0.96,0.99,0.48,0.5236,-0.0436,0.71,0.34,0.4435,-0.0163,2022-11-10 13:49:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1667542440,1667543340,18034.3,18037.1,2.8,-0.0,Friday,1,18070.368599999998,18016.2657,15,1,0,0,1667542440,True,0,INSIDE_VA,5,0.5,-0.11,-0.11,-0.07,-0.23,34.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,[1667542200],"[[18037.8, 18038.75, 18031.7, 18034.3]]",100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,-0.395,0.86,0.93,0.41,0.4523,-0.0423,0.59,0.31,1.7669,0.3243,2022-11-04 11:44:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1667544540,1667545440,18042.3,18061.95,19.65,-0.0,Friday,1,18078.384599999998,18024.2577,15,1,0,0,1667544540,True,0,INSIDE_VA,7,0.67,-0.11,-0.09,-0.06,-0.19,42.29999999999927,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,[1667544300],"[[18046.4, 18049.8, 18041.4, 18042.3]]",100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.1862,0.96,0.98,0.4,0.4206,-0.0206,0.57,0.27,1.6199,0.2951,2022-11-04 12:19:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1667544840,1667545740,18056.0,18059.15,3.15,-0.0,Friday,1,18092.112,18037.944,15,1,0,0,1667544840,True,0,INSIDE_VA,7,0.67,-0.11,-0.06,-0.05,-0.12,-44.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,[1667544600],"[[18042.75, 18056.35, 18038.4, 18056.0]]",200,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-0.2594,0.94,0.98,0.39,0.4257,-0.0357,0.58,0.27,1.5552,0.2834,2022-11-04 12:24:00
2022-11-04,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1667549940,1667550840,18048.75,18049.9,1.15,-0.0,Friday,1,18084.8475,18030.70125,15,1,0,0,1667549940,True,0,INSIDE_VA,10,0.8,-0.11,-0.08,-0.05,-0.14,48.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,[1667549700],"[[18056.95, 18057.95, 18047.65, 18048.75]]",100,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0443,-0.3675,0.94,0.99,0.4,0.4538,-0.0538,0.64,0.27,0.4517,-0.0909,2022-11-04 13:49:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1667466840,1667467740,18033.65,18038.85,5.2,-0.0,Thursday,1,18069.7173,18015.61635,15,1,0,0,1667466840,True,0,GAP_DOWN,11,0.72,0.25,-0.01,-0.02,-0.01,33.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,[1667466600],"[[18031.15, 18036.7, 18024.2, 18033.65]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.4085,0.94,0.99,0.47,0.5257,-0.0557,0.71,0.34,0.4782,-0.0053,2022-11-03 14:44:00
2022-11-03,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1667467140,1667468040,18039.5,18058.6,19.1,-0.0,Thursday,1,18075.579,18021.4605,15,1,0,0,1667467140,True,0,GAP_DOWN,12,0.74,0.25,0.0,0.0,0.01,39.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.2,0.01,0.79,-1,0.89,0.61,0.29,0.1,1.0,1,0.0001,-0.25,1,1,1,1,1,[1667466900],"[[18033.15, 18039.9, 18026.2, 18039.5]]",200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442,-0.3693,0.95,0.99,0.46,0.521,-0.061,0.7,0.34,0.458,-0.0212,2022-11-03 14:49:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666946640,1666947540,17733.65,17756.15,22.5,-0.0,Friday,1,17769.1173,17715.916350000003,15,1,0,0,1666946640,True,0,ABOVE_VA,10,0.81,0.19,-0.07,-0.05,-0.11,33.650000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,[1666946400],"[[17732.35, 17735.85, 17727.8, 17733.65]]",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1938,-0.825,0.79,0.89,0.36,0.4676,-0.1076,0.67,0.26,1.0394,0.1525,2022-10-28 14:14:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666947540,1666948440,17756.15,17759.4,3.25,-0.0,Friday,1,17791.6623,17738.39385,15,1,0,0,1666947540,True,0,ABOVE_VA,11,0.76,0.19,-0.05,-0.04,-0.08,-43.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,[1666947300],"[[17743.3, 17758.3, 17743.3, 17756.15]]",200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2029,-0.8619,0.79,0.89,0.35,0.4694,-0.1194,0.68,0.26,0.9905,0.135,2022-10-28 14:29:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1666948440,1666949340,17759.4,17756.1,-3.3,-0.0,Friday,1,17794.918800000003,17741.640600000002,15,1,0,0,1666948440,True,0,ABOVE_VA,11,0.78,0.19,-0.05,-0.04,-0.09,-40.599999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,[1666948200],"[[17755.05, 17759.95, 17746.35, 17759.4]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1687,-0.7646,0.83,0.92,0.36,0.4683,-0.1083,0.68,0.25,0.9266,0.1236,2022-10-28 14:44:00
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1666948740,1666949640,17766.3,17770.05,3.75,-0.0,Friday,1,17801.832599999998,17748.5337,15,1,0,0,1666948740,True,0,ABOVE_VA,12,0.79,0.19,-0.03,-0.02,-0.04,-33.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,[1666948500],"[[17759.5, 17766.3, 17753.7, 17766.3]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1587,-0.7282,0.83,0.93,0.36,0.4662,-0.1062,0.68,0.26,0.9569,0.1351,2022-10-28 14:49:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666335240,1666336080,17646.5,17628.4,-18.1,0.0,Friday,1,17681.793,17628.8535,15,1,-1,0,1666335240,True,0,GAP_UP,7,0.78,0.08,0.04,0.03,0.1,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,[1666335000],"[[17646.75, 17650.75, 17641.3, 17646.5]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011,-0.3899,0.97,0.99,0.4,0.4861,-0.0861,0.78,0.19,0.6996,0.0677,2022-10-21 12:24:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666341240,1666341540,17580.2,17556.05,-24.15,-0.0,Friday,1,17615.3604,17562.6198,15,1,-1,0,1666341240,True,0,GAP_UP,10,0.75,0.08,-0.02,-0.01,-0.04,-19.799999999999272,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,[1666341000],"[[17603.9, 17603.9, 17577.8, 17580.2]]",100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497,-0.2463,0.99,0.99,0.46,0.5237,-0.0637,0.81,0.24,0.6797,0.1137,2022-10-21 14:04:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666239240,1666239840,17436.55,17473.45,36.9,-0.0,Thursday,1,17471.4231,17419.11345,15,1,1,0,1666239240,True,0,GAP_DOWN,1,0.0,-0.12,0.0,-0.12,-0.12,36.54999999999927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,[1666239000],"[[17443.45, 17449.8, 17428.6, 17436.55]]",100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-10-20 09:44:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666239540,1666240440,17450.65,17473.1,22.45,-0.0,Thursday,1,17485.551300000003,17433.199350000003,15,1,0,0,1666239540,True,0,GAP_DOWN,2,0.0,-0.01,0.0,-0.04,0.08,-49.349999999998545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,[1666239300],"[[17437.2, 17454.4, 17421.0, 17450.65]]",200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-10-20 09:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665723240,1665723480,17292.95,17269.2,-23.75,0.0,Friday,1,17327.5359,17275.65705,15,1,-1,0,1665723240,True,0,GAP_UP,3,1.0,0.02,0.0,0.0,0.0,-7.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665723000],"[[17298.35, 17303.15, 17287.1, 17292.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1041,-0.5953,0.85,0.92,0.36,0.447,-0.087,0.7,0.19,0.7994,0.0675,2022-10-14 10:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665724440,1665725340,17269.15,17285.25,16.1,0.0,Friday,1,17303.6883,17251.88085,15,1,0,0,1665724440,True,0,GAP_UP,3,0.5,0.02,-0.07,-0.06,-0.12,-30.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665724200],"[[17265.15, 17269.35, 17251.4, 17269.15]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135,-0.2749,0.96,0.98,0.42,0.4688,-0.0488,0.72,0.21,0.6522,0.0574,2022-10-14 10:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665728040,1665728940,17299.3,17306.0,6.7,0.0,Friday,1,17333.8986,17282.0007,15,1,0,0,1665728040,True,0,GAP_UP,5,1.0,0.02,0.02,0.03,0.0,-0.7000000000007276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665727800],"[[17303.95, 17305.65, 17297.8, 17299.3]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441,-0.0726,0.96,0.96,0.52,0.531,-0.011,0.7,0.36,1.4499,0.3907,2022-10-14 11:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665728340,1665729240,17309.6,17327.8,18.2,0.0,Friday,1,17344.2192,17292.290399999998,15,1,0,0,1665728340,True,0,GAP_UP,6,1.0,0.02,0.04,0.04,0.05,9.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665728100],"[[17302.35, 17310.6, 17300.4, 17309.6]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279,-0.1302,0.98,0.98,0.52,0.5377,-0.0177,0.71,0.37,1.3057,0.3656,2022-10-14 11:49:00
