day,symbol,strategy,signal_id,trigger,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,five_min_ex_first_hr_trend,fifteen_min_ex_first_hr_trend,hurst_exp_15,hurst_exp_5,ret_trend,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,pattern_time,pattern_price,pattern_location,entry_time_read
2022-12-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1670991180,1670992020,18689.95,18671.0,18.95,0.0,Wednesday,1,18671.26005,18708.639949999997,15,1,1,0,1670991180,True,0.03,0,0.0,0.12,GAP_UP,1,0,0,-100,-100,-100,0,-10.049999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670991180,[18689.95],-100,2022-12-14 09:43:00
2022-12-14,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1670991240,1670992020,18691.45,18671.0,20.45,0.0,Wednesday,1,18672.758550000002,18710.14145,15,1,1,0,1670991240,True,0.03,0,0.0,0.12,GAP_UP,1,0,0,-100,-100,-100,0,-8.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670991240,[18691.45],-100,2022-12-14 09:44:00
2022-12-13,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670904060,1670904240,18533.1,18513.95,19.15,-0.0,Tuesday,1,18514.566899999998,18551.633099999995,15,1,1,0,1670904060,True,-0.11,0,-0.06,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,33.099999999998545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1670904060,[18533.1],-100,2022-12-13 09:31:00
2022-12-13,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670904120,1670904300,18530.9,18503.85,27.05,-0.0,Tuesday,1,18512.3691,18549.4309,15,1,1,0,1670904120,True,-0.11,0,-0.06,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,30.900000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670904120,[18530.9],-100,2022-12-13 09:32:00
2022-12-13,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670904180,1670904240,18532.65,18513.95,18.7,-0.0,Tuesday,1,18514.11735,18551.18265,15,1,1,0,1670904180,True,-0.03,0,0.0,-0.12,GAP_UP,1,0,0,-100,-100,-100,0,32.650000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670904180,[18532.65],-100,2022-12-13 09:33:00
2022-12-13,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670904240,1670904900,18513.95,18532.85,-18.9,-0.0,Tuesday,1,18495.43605,18532.463949999998,15,1,-1,0,1670904240,True,-0.03,0,0.0,-0.12,GAP_UP,1,0,0,-100,-100,-100,0,13.950000000000728,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670904240,[18513.95],-100,2022-12-13 09:34:00
2022-12-12,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670817540,1670817720,18354.95,18380.6,-25.65,-0.0,Monday,1,18336.59505,18373.304949999998,15,1,-1,0,1670817540,True,-0.19,0,-0.25,0.0,GAP_DOWN,1,0,0,-100,-100,-100,0,-45.04999999999927,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1670817540,[18354.95],-100,2022-12-12 09:29:00
2022-12-12,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670817600,1670817720,18361.35,18380.6,-19.25,-0.0,Monday,1,18342.98865,18379.711349999998,15,1,-1,0,1670817600,True,-0.19,0,-0.25,0.0,GAP_DOWN,1,0,0,-100,-100,-100,0,-38.650000000001455,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1670817600,[18361.35],-100,2022-12-12 09:30:00
2022-12-12,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670817660,1670817840,18370.0,18413.15,-43.15,-0.0,Monday,1,18351.63,18388.37,15,1,-1,0,1670817660,True,-0.05,0,-0.06,0.0,GAP_DOWN,1,0,0,-100,-100,-100,0,-30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1670817660,[18370.0],-100,2022-12-12 09:31:00
2022-12-12,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670817720,1670817840,18380.6,18413.15,-32.55,-0.0,Monday,1,18362.219399999998,18398.980599999995,15,1,-1,0,1670817720,True,-0.05,0,-0.06,0.0,GAP_DOWN,1,0,0,-100,-100,-100,0,-19.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670817720,[18380.6],-100,2022-12-12 09:32:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670558340,1670559240,18624.95,18625.65,-0.7,0.0,Friday,1,18606.32505,18643.57495,15,1,0,0,1670558340,True,-0.25,0,-0.25,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,24.950000000000728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558340,[18624.95],-100,2022-12-09 09:29:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670558400,1670559300,18629.4,18622.05,7.35,0.0,Friday,1,18610.7706,18648.0294,15,1,0,0,1670558400,True,-0.25,0,-0.25,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,29.400000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558400,[18629.4],-100,2022-12-09 09:30:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670558460,1670559360,18624.85,18624.05,0.8,0.0,Friday,1,18606.22515,18643.474849999995,15,1,0,0,1670558460,True,-0.31,0,-0.25,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,24.849999999998545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558460,[18624.85],-100,2022-12-09 09:31:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670558520,1670559420,18621.25,18620.4,0.85,0.0,Friday,1,18602.62875,18639.871249999997,15,1,0,0,1670558520,True,-0.31,0,-0.25,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,21.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558520,[18621.25],-100,2022-12-09 09:32:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1670558580,1670559480,18624.1,18621.8,2.3,0.0,Friday,1,18605.475899999998,18642.724099999996,15,1,0,0,1670558580,True,-0.31,0,-0.25,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,24.099999999998545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558580,[18624.1],-100,2022-12-09 09:33:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1670558640,1670559540,18620.05,18624.3,-4.25,0.0,Friday,1,18601.429949999998,18638.670049999997,15,1,0,0,1670558640,True,-0.31,0,-0.25,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,20.049999999999272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558640,[18620.05],-100,2022-12-09 09:34:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1670558700,1670559600,18620.05,18619.7,0.35,0.0,Friday,1,18601.429949999998,18638.670049999997,15,1,0,0,1670558700,True,-0.24,0,-0.15,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,20.049999999999272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558700,[18620.05],-100,2022-12-09 09:35:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1670558760,1670559660,18618.0,18621.0,-3.0,0.0,Friday,1,18599.382,18636.618,15,1,0,0,1670558760,True,-0.24,0,-0.15,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558760,[18618.0],-100,2022-12-09 09:36:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_9,1,1670558940,1670559840,18624.9,18616.0,8.9,0.0,Friday,1,18606.275100000003,18643.5249,15,1,0,0,1670558940,True,-0.2,0,-0.1,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,24.900000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670558940,[18624.9],-100,2022-12-09 09:39:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_10,1,1670559000,1670559900,18628.15,18608.0,20.15,0.0,Friday,1,18609.52185,18646.77815,15,1,1,0,1670559000,True,-0.2,0,-0.1,-0.5,GAP_UP,1,0,0,-100,-100,-100,0,28.150000000001455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670559000,[18628.15],-100,2022-12-09 09:40:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_11,1,1670559060,1670559960,18625.05,18608.05,17.0,0.0,Friday,1,18606.42495,18643.675049999998,15,1,0,0,1670559060,True,-0.12,0,-0.08,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,25.049999999999272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670559060,[18625.05],-100,2022-12-09 09:41:00
2022-12-09,NIFTY,BEAR_TREND_5_SELL_15,SIG_12,1,1670559120,1670560020,18622.1,18616.05,6.05,0.0,Friday,1,18603.477899999998,18640.722099999995,15,1,0,0,1670559120,True,-0.12,0,-0.08,-0.25,GAP_UP,1,0,0,-100,-100,-100,0,22.099999999998545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670559120,[18622.1],-100,2022-12-09 09:42:00
2022-12-08,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670472300,1670473140,18558.7,18587.7,-29.0,-0.0,Thursday,1,18540.1413,18577.2587,15,1,-1,0,1670472300,True,-0.11,0,-0.1,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,-41.29999999999927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670472300,[18558.7],-100,2022-12-08 09:35:00
2022-12-08,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670472360,1670473140,18557.85,18587.7,-29.85,-0.0,Thursday,1,18539.292149999997,18576.407849999996,15,1,-1,0,1670472360,True,-0.11,0,-0.1,-0.12,INSIDE_VA,1,0,0,-100,-100,-100,0,-42.150000000001455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670472360,[18557.85],-100,2022-12-08 09:36:00
2022-12-08,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670472420,1670473140,18563.6,18587.7,-24.1,-0.0,Thursday,1,18545.036399999997,18582.163599999996,15,1,-1,0,1670472420,True,-0.04,0,-0.05,0.0,INSIDE_VA,1,0,0,-100,-100,-100,0,-36.400000000001455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670472420,[18563.6],-100,2022-12-08 09:37:00
2022-12-08,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670472480,1670473200,18569.65,18591.95,-22.3,-0.0,Thursday,1,18551.08035,18588.21965,15,1,-1,0,1670472480,True,-0.04,0,-0.05,0.0,INSIDE_VA,1,0,0,-100,-100,-100,0,-30.349999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670472480,[18569.65],-100,2022-12-08 09:38:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670385540,1670386200,18620.0,18640.65,-20.65,0.0,Wednesday,1,18601.38,18638.62,15,1,-1,0,1670385540,True,-0.31,0,-0.33,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385540,[18620.0],-100,2022-12-07 09:29:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670385600,1670385960,18613.3,18633.65,-20.35,0.0,Wednesday,1,18594.6867,18631.913299999997,15,1,-1,0,1670385600,True,-0.31,0,-0.33,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,13.299999999999272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385600,[18613.3],-100,2022-12-07 09:30:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670385660,1670385960,18614.25,18633.65,-19.4,0.0,Wednesday,1,18595.63575,18632.86425,15,1,-1,0,1670385660,True,-0.36,0,-0.31,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,14.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385660,[18614.25],-100,2022-12-07 09:31:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670385720,1670386200,18616.2,18640.65,-24.45,0.0,Wednesday,1,18597.5838,18634.816199999997,15,1,-1,0,1670385720,True,-0.36,0,-0.31,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,16.200000000000728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385720,[18616.2],-100,2022-12-07 09:32:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1670385780,1670386260,18625.3,18646.0,-20.7,0.0,Wednesday,1,18606.6747,18643.9253,15,1,-1,0,1670385780,True,-0.12,0,-0.12,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,25.299999999999272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385780,[18625.3],-100,2022-12-07 09:33:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1670385840,1670386260,18626.5,18646.0,-19.5,0.0,Wednesday,1,18607.8735,18645.1265,15,1,-1,0,1670385840,True,-0.12,0,-0.12,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,26.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1670385840,[18626.5],-100,2022-12-07 09:34:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1670386020,1670386800,18631.1,18653.25,-22.15,0.0,Wednesday,1,18612.4689,18649.731099999997,15,1,-1,0,1670386020,True,-0.01,0,-0.05,0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,31.099999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670386020,[18631.1],-100,2022-12-07 09:37:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1670386080,1670386800,18633.75,18653.25,-19.5,0.0,Wednesday,1,18615.11625,18652.383749999997,15,1,-1,0,1670386080,True,-0.01,0,-0.05,0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,33.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670386080,[18633.75],-100,2022-12-07 09:38:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_9,1,1670386140,1670386800,18634.5,18653.25,-18.75,0.0,Wednesday,1,18615.8655,18653.134499999996,15,1,-1,0,1670386140,True,0.03,0,0.0,0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670386140,[18634.5],-100,2022-12-07 09:39:00
2022-12-07,NIFTY,BEAR_TREND_5_SELL_15,SIG_10,1,1670386200,1670387100,18640.65,18639.55,1.1,0.0,Wednesday,1,18622.00935,18659.29065,15,1,0,0,1670386200,True,0.03,0,0.0,0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,40.650000000001455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670386200,[18640.65],-100,2022-12-07 09:40:00
2022-12-06,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670299140,1670299920,18611.05,18591.95,19.1,-0.0,Tuesday,1,18592.43895,18629.66105,15,1,1,0,1670299140,True,-0.12,0,-0.17,0.0,BELOW_VA,1,0,0,-100,-100,-100,0,11.049999999999272,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670299140,[18611.05],-100,2022-12-06 09:29:00
2022-12-06,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670299200,1670300100,18607.45,18593.95,13.5,-0.0,Tuesday,1,18588.84255,18626.05745,15,1,0,0,1670299200,True,-0.12,0,-0.17,0.0,BELOW_VA,1,0,0,-100,-100,-100,0,7.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670299200,[18607.45],-100,2022-12-06 09:30:00
2022-12-06,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670299380,1670300280,18609.1,18605.05,4.05,-0.0,Tuesday,1,18590.490899999997,18627.709099999996,15,1,0,0,1670299380,True,-0.09,0,-0.12,0.0,BELOW_VA,1,0,0,-100,-100,-100,0,9.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670299380,[18609.1],-100,2022-12-06 09:33:00
2022-12-06,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670299440,1670300340,18596.05,18606.9,-10.85,-0.0,Tuesday,1,18577.45395,18614.646049999996,15,1,0,0,1670299440,True,-0.09,0,-0.12,0.0,BELOW_VA,1,0,0,-100,-100,-100,0,-3.9500000000007276,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670299440,[18596.05],-100,2022-12-06 09:34:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_1,1,1670212740,1670213640,18653.95,18654.25,-0.3,-0.0,Monday,1,18635.29605,18672.603949999997,15,1,0,0,1670212740,True,-0.38,0,-0.42,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-46.04999999999927,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670212740,[18653.95],-100,2022-12-05 09:29:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_2,1,1670212800,1670213700,18653.6,18643.1,10.5,-0.0,Monday,1,18634.946399999997,18672.253599999996,15,1,0,0,1670212800,True,-0.38,0,-0.42,-0.25,ABOVE_VA,1,0,0,-100,-100,-100,0,-46.400000000001455,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670212800,[18653.6],-100,2022-12-05 09:30:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_3,1,1670212860,1670213760,18650.95,18641.25,9.7,-0.0,Monday,1,18632.29905,18669.60095,15,1,0,0,1670212860,True,-0.41,0,-0.38,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-49.04999999999927,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670212860,[18650.95],-100,2022-12-05 09:31:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_4,1,1670212920,1670213820,18653.65,18639.35,14.3,-0.0,Monday,1,18634.99635,18672.303649999998,15,1,0,0,1670212920,True,-0.41,0,-0.38,-0.5,ABOVE_VA,1,0,0,-100,-100,-100,0,-46.349999999998545,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670212920,[18653.65],-100,2022-12-05 09:32:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_5,1,1670212980,1670213820,18658.15,18639.35,18.8,-0.0,Monday,1,18639.491850000002,18676.80815,15,1,1,0,1670212980,True,-0.17,0,-0.19,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-41.849999999998545,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670212980,[18658.15],-100,2022-12-05 09:33:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_6,1,1670213040,1670213880,18657.2,18637.45,19.75,-0.0,Monday,1,18638.5428,18675.8572,15,1,1,0,1670213040,True,-0.17,0,-0.19,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-42.79999999999927,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670213040,[18657.2],-100,2022-12-05 09:34:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_7,1,1670213220,1670213880,18657.1,18637.45,19.65,-0.0,Monday,1,18638.4429,18675.757099999995,15,1,1,0,1670213220,True,-0.14,0,-0.15,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-42.900000000001455,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670213220,[18657.1],-100,2022-12-05 09:37:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_8,1,1670213280,1670213700,18662.0,18643.1,18.9,-0.0,Monday,1,18643.338,18680.661999999997,15,1,1,0,1670213280,True,-0.14,0,-0.15,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-38.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670213280,[18662.0],-100,2022-12-05 09:38:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_9,1,1670213340,1670213700,18663.95,18643.1,20.85,-0.0,Monday,1,18645.286050000002,18682.61395,15,1,1,0,1670213340,True,-0.11,0,-0.1,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-36.04999999999927,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1670213340,[18663.95],-100,2022-12-05 09:39:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_10,1,1670213400,1670213700,18664.55,18643.1,21.45,-0.0,Monday,1,18645.885449999998,18683.214549999997,15,1,1,0,1670213400,True,-0.11,0,-0.1,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-35.45000000000073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670213400,[18664.55],-100,2022-12-05 09:40:00
2022-12-05,NIFTY,BEAR_TREND_5_SELL_15,SIG_11,1,1670213460,1670213700,18663.95,18643.1,20.85,-0.0,Monday,1,18645.286050000002,18682.61395,15,1,1,0,1670213460,True,-0.06,0,-0.04,-0.12,ABOVE_VA,1,0,0,-100,-100,-100,0,-36.04999999999927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670213460,[18663.95],-100,2022-12-05 09:41:00
