day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,entry_time_read
2022-12-28,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1672217400,1672220100.0,18151.1,18125.55,25.55,0.0,Wednesday,2,SPOT,0,SHORT,18078.4956,18187.402199999997,18078.4956,18187.402199999997,45.0,1,TC,1672217400,True,INSIDE_VA,11,18151.1,0.82,0.11,0.02,0.01,0.06,-0.0694,-0.0643,0.99,0.98,0.45,0.4756,-0.0256,0.68,0.27,0.4868,-0.0163,-48.900000000001455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.67,0.08,0.25,1,0.64,0.18,0.24,0.58,0.38,1,0.0003,0.75,1,0,1,1,0,9416.664999999488,78.47220833332906,9.148972012684505,0.38,0.11,3.022332436611082,5.648613533230646,8.563587522554513,29.912657669809132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-28 14:20:00
2022-12-27,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672124100,1672125900.0,18051.7,18029.6,22.1,-0.0,Tuesday,1,SPOT,0,SHORT,17997.5449,18062.1,17997.5449,18062.1,30.0,1,TC,1672124100,True,GAP_UP,7,18051.7,1.0,-0.23,0.01,0.0,0.04,-0.0239,-0.1063,0.94,0.95,0.47,0.4927,-0.0227,0.64,0.34,1.7562,0.3827,-48.29999999999927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.18,0.24,0.58,1,0.87,0.16,0.27,0.57,1.0,-1,0.0,0.53,1,1,1,1,1,19143.736249999933,159.5311354166661,13.044789934853066,0.12,-0.39,-8.129150542875692,4.501504342242496,-61.952895514440144,18.997070009276296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-27 12:25:00
2022-12-27,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1672124100,1672126800.0,18051.7,18055.25,-3.55,-0.0,Tuesday,2,SPOT,0,SHORT,17979.4932,18087.8034,17979.4932,18087.8034,45.0,1,TC,1672124100,True,GAP_UP,7,18051.7,1.0,-0.23,0.01,0.0,0.04,-0.0239,-0.1063,0.94,0.95,0.47,0.4927,-0.0227,0.64,0.34,1.7562,0.3827,-48.29999999999927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.18,0.24,0.58,1,0.87,0.16,0.27,0.57,1.0,-1,0.0,0.53,1,1,1,1,1,19143.736249999933,159.5311354166661,13.044789934853066,0.12,-0.39,-8.129150542875692,4.501504342242496,-61.952895514440144,18.997070009276296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-27 12:25:00
2022-12-26,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1672033500,1672033980.0,17954.65,17972.35,-17.7,-0.0,Monday,1,SPOT,0,SHORT,17900.786050000002,17964.1,17900.786050000002,17964.1,30.0,1,IS,1672033500,True,INSIDE_VA,5,17954.65,1.0,0.25,0.15,0.12,0.22,0.0192,-0.3171,0.96,0.99,0.51,0.5486,-0.0386,0.76,0.34,0.5344,0.0715,-45.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16,0.27,0.57,-1,0.0,0.18,0.12,0.7,0.0,-1,-0.005,-1.62,0,1,0,0,0,15184.557499999919,126.53797916666599,11.61782442819841,0.0,0.56,8.71843258084071,0.0,71.26037499999826,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-26 11:15:00
2022-12-26,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1672033500,1672035000.0,17954.65,17991.5,-36.85,-0.0,Monday,2,SPOT,0,SHORT,17882.831400000003,17990.5593,17882.831400000003,17990.5593,45.0,1,IS,1672033500,True,INSIDE_VA,5,17954.65,1.0,0.25,0.15,0.12,0.22,0.0192,-0.3171,0.96,0.99,0.51,0.5486,-0.0386,0.76,0.34,0.5344,0.0715,-45.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16,0.27,0.57,-1,0.0,0.18,0.12,0.7,0.0,-1,-0.005,-1.62,0,1,0,0,0,15184.557499999919,126.53797916666599,11.61782442819841,0.0,0.56,8.71843258084071,0.0,71.26037499999826,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-26 11:15:00
2022-12-26,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1672041000,1672042080.0,17987.7,18007.4,-19.7,-0.0,Monday,1,SPOT,0,SHORT,17933.7369,18004.95,17933.7369,18004.95,30.0,1,IS,1672041000,True,INSIDE_VA,9,17987.7,0.31,0.25,0.1,0.09,0.13,0.1286,-0.6159,0.85,0.93,0.49,0.5666,-0.0766,0.76,0.38,1.1006,0.2995,-12.299999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16,0.27,0.57,-1,0.0,0.18,0.12,0.7,0.0,-1,-0.005,-1.62,0,1,0,0,0,19918.912499999795,165.9909374999983,13.30627671439303,0.01,0.56,9.99467657892666,1.5479075748994595,93.65021242251106,2.2462667441541813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-26 13:20:00
2022-12-26,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1672041000,1672043700.0,17987.7,18001.45,-13.75,-0.0,Monday,2,SPOT,0,SHORT,17915.749200000002,18023.6754,17915.749200000002,18023.6754,45.0,1,TC,1672041000,True,INSIDE_VA,9,17987.7,0.31,0.25,0.1,0.09,0.13,0.1286,-0.6159,0.85,0.93,0.49,0.5666,-0.0766,0.76,0.38,1.1006,0.2995,-12.299999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16,0.27,0.57,-1,0.0,0.18,0.12,0.7,0.0,-1,-0.005,-1.62,0,1,0,0,0,19918.912499999795,165.9909374999983,13.30627671439303,0.01,0.56,9.99467657892666,1.5479075748994595,93.65021242251106,2.2462667441541813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-26 13:20:00
2022-12-23,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671774600,1671776040.0,17940.0,17886.1,53.9,0.0,Friday,1,SPOT,0,SHORT,17886.18,17959.8,17886.18,17959.8,30.0,1,IT,1671774600,True,GAP_DOWN,5,17940.0,0.6,-0.16,-0.12,-0.12,-0.14,0.1203,-0.6292,0.87,0.95,0.45,0.5468,-0.0968,0.76,0.34,0.7887,0.1546,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.12,0.7,-1,0.62,0.14,0.12,0.74,0.5,-1,0.0,-0.94,0,1,1,0,1,10288.14124999993,85.73451041666608,9.562956888141022,0.0,-0.46,-6.51103593054809,0.0,-39.74398958333271,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-23 11:20:00
2022-12-23,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1671774600,1671776340.0,17940.0,17867.65,72.35,0.0,Friday,2,SPOT,0,SHORT,17868.24,17975.88,17868.24,17975.88,45.0,1,IT,1671774600,True,GAP_DOWN,5,17940.0,0.6,-0.16,-0.12,-0.12,-0.14,0.1203,-0.6292,0.87,0.95,0.45,0.5468,-0.0968,0.76,0.34,0.7887,0.1546,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.12,0.7,-1,0.62,0.14,0.12,0.74,0.5,-1,0.0,-0.94,0,1,1,0,1,10288.14124999993,85.73451041666608,9.562956888141022,0.0,-0.46,-6.51103593054809,0.0,-39.74398958333271,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-23 11:20:00
2022-12-23,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1671786900,1671788160.0,17853.55,17790.95,62.6,0.0,Friday,1,SPOT,0,SHORT,17799.98935,17883.6,17799.98935,17883.6,30.0,1,IT,1671786900,True,GAP_DOWN,12,17853.55,0.11,-0.16,-0.12,-0.11,-0.15,-0.0054,-0.2369,0.98,1.0,0.48,0.5225,-0.0425,0.71,0.34,0.4745,0.0009,-46.45000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.12,0.7,-1,0.62,0.14,0.12,0.74,0.5,-1,0.0,-0.94,0,1,1,0,1,23307.880000000227,194.23233333333522,14.393788783901117,0.2,-0.28,-7.574985443221389,6.468083817713096,-53.79412918595244,39.2213515059019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-23 14:45:00
2022-12-23,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1671786900,1671788220.0,17853.55,17782.05,71.5,0.0,Friday,2,SPOT,0,SHORT,17782.1358,17889.2571,17782.1358,17889.2571,45.0,1,IT,1671786900,True,GAP_DOWN,12,17853.55,0.11,-0.16,-0.12,-0.11,-0.15,-0.0054,-0.2369,0.98,1.0,0.48,0.5225,-0.0425,0.71,0.34,0.4745,0.0009,-46.45000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.12,0.7,-1,0.62,0.14,0.12,0.74,0.5,-1,0.0,-0.94,0,1,1,0,1,23307.880000000227,194.23233333333522,14.393788783901117,0.2,-0.28,-7.574985443221389,6.468083817713096,-53.79412918595244,39.2213515059019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-12-23 14:45:00
2022-12-22,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1671688800,1671690600.0,18118.4,18087.35,31.05,0.0,Thursday,1,SPOT,0,SHORT,18064.0448,18249.9,18064.0448,18249.9,30.0,1,TC,1671688800,True,INSIDE_VA,5,18118.4,0.0,-0.3,-0.2,-0.17,-0.31,0.1069,-0.599,0.86,0.93,0.48,0.5735,-0.0935,0.76,0.38,0.7138,0.1527,18.400000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.14,0.12,0.74,-1,0.65,0.68,0.09,0.23,1.0,1,0.0017,-0.22,1,1,1,1,1,22892.736249999427,190.77280208332857,14.265026774909462,0.0,-0.63,-11.34896911617954,0.0,-120.74915624999718,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-12-22 11:30:00
2022-12-22,NIFTY,PriceBreakEMADownward,SIG_1,2,-1,1671688800,1671691500.0,18118.4,18081.95,36.45,0.0,Thursday,2,SPOT,0,SHORT,18045.9264,18154.6368,18045.9264,18154.6368,45.0,1,TC,1671688800,True,INSIDE_VA,5,18118.4,0.0,-0.3,-0.2,-0.17,-0.31,0.1069,-0.599,0.86,0.93,0.48,0.5735,-0.0935,0.76,0.38,0.7138,0.1527,18.400000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.14,0.12,0.74,-1,0.65,0.68,0.09,0.23,1.0,1,0.0017,-0.22,1,1,1,1,1,22892.736249999427,190.77280208332857,14.265026774909462,0.0,-0.63,-11.34896911617954,0.0,-120.74915624999718,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-12-22 11:30:00
2022-12-22,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1671696000,1671697140.0,18106.45,18151.75,-45.3,-0.0,Thursday,1,SPOT,0,SHORT,18052.13065,18147.7,18052.13065,18147.7,30.0,1,IS,1671696000,True,INSIDE_VA,9,18106.45,0.0,-0.3,-0.17,-0.12,-0.31,-0.0126,-0.2507,0.98,1.0,0.44,0.4945,-0.0545,0.7,0.29,0.5877,0.0418,6.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.14,0.12,0.74,-1,0.65,0.68,0.09,0.23,1.0,1,0.0017,-0.22,1,1,1,1,1,31173.608749999403,259.7800729166617,16.646283202097674,0.11,-0.49,-11.671875463177015,5.636569224150789,-127.71813452616907,29.785230579978588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-12-22 13:30:00
2022-12-22,NIFTY,PriceBreakEMADownward,SIG_2,2,-1,1671696000,1671696900.0,18106.45,18143.7,-37.25,-0.0,Thursday,2,SPOT,0,SHORT,18034.0242,18142.6629,18034.0242,18142.6629,45.0,1,IS,1671696000,True,INSIDE_VA,9,18106.45,0.0,-0.3,-0.17,-0.12,-0.31,-0.0126,-0.2507,0.98,1.0,0.44,0.4945,-0.0545,0.7,0.29,0.5877,0.0418,6.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0.14,0.12,0.74,-1,0.65,0.68,0.09,0.23,1.0,1,0.0017,-0.22,1,1,1,1,1,31173.608749999403,259.7800729166617,16.646283202097674,0.11,-0.49,-11.671875463177015,5.636569224150789,-127.71813452616907,29.785230579978588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-12-22 13:30:00
