day,symbol,strategy,trade_id,leg,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,spot_stop_loss_rolling,instr_target,instr_stop_loss,duration,quantity,exit_type,spot_entry_price,spot_exit_price,trigger_time,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read,exit_time_read
2022-12-29,NIFTY_18000_CE,OPTION_PRICE_DROP,SIG_106,1,1,1672295520,1672299120,52.15,47.3,-4.85,-0.0,Thursday,1,18000_CE,0,LONG,,,,57.365,26.075,60.0,1,TC,18033.55,18033.8,1672295520,GAP_DOWN,6,18033.55,1.0,-0.09,0.03,0.02,0.04,33.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0.0341,-0.4039,0.95,0.99,0.4,0.4657,-0.0657,0.68,0.25,0.6633,0.0393,2022-12-29 12:02:00,2022-12-29 13:02:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_107,1,1,1672295580,1672299180,0.55,0.55,0.0,0.0,Thursday,1,18400_CE,0,LONG,,,,0.6050000000000001,0.275,60.0,1,TC,18031.9,18038.35,1672295580,GAP_DOWN,6,18031.9,1.0,-0.09,-0.01,0.0,-0.02,31.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0.0341,-0.4039,0.95,0.99,0.4,0.4657,-0.0657,0.68,0.25,0.6633,0.0393,2022-12-29 12:03:00,2022-12-29 13:03:00
2022-12-29,NIFTY_18000_PE,OPTION_PRICE_DROP,SIG_108,1,1,1672295640,1672295820,17.4,19.15,1.75,0.0,Thursday,1,18000_PE,0,SHORT,,,,19.14,8.7,60.0,1,IT,18036.35,18031.55,1672295640,GAP_DOWN,6,18036.35,1.0,-0.09,-0.01,0.0,-0.02,36.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0341,-0.4039,0.95,0.99,0.4,0.4657,-0.0657,0.68,0.25,0.6633,0.0393,2022-12-29 12:04:00,2022-12-29 12:07:00
2022-12-29,NIFTY_18000_CE,OPTION_PRICE_DROP,SIG_109,1,1,1672295700,1672299300,53.1,57.7,4.6,-0.0,Thursday,1,18000_CE,0,LONG,,,,58.410000000000004,26.55,60.0,1,TC,18034.7,18046.55,1672295700,GAP_DOWN,6,18034.7,1.0,-0.09,0.01,0.01,-0.02,34.70000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,2022-12-29 12:05:00,2022-12-29 13:05:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_110,1,1,1672295760,1672295880,0.45,0.5,0.05,0.0,Thursday,1,18400_CE,0,LONG,,,,0.49500000000000005,0.225,60.0,1,IT,18030.85,18028.95,1672295760,GAP_DOWN,6,18030.85,1.0,-0.09,0.01,0.01,-0.02,30.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,2022-12-29 12:06:00,2022-12-29 12:08:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_111,1,1,1672295820,1672296540,0.55,0.65,0.1,0.0,Thursday,1,17600_PE,0,SHORT,,,,0.6050000000000001,0.275,60.0,1,IT,18031.55,18025.85,1672295820,GAP_DOWN,6,18031.55,1.0,-0.09,0.0,0.01,-0.02,31.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5138.750000000303,42.822916666669194,6.758533700277041,0.16,-0.0,-0.44602471448647524,2.7143938589766186,-0.1865044180619454,6.907438145296855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,2022-12-29 12:07:00,2022-12-29 12:19:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_112,1,1,1672295940,1672296480,0.45,0.5,0.05,0.0,Thursday,1,18400_CE,0,LONG,,,,0.49500000000000005,0.225,60.0,1,IT,18029.0,18029.6,1672295940,GAP_DOWN,6,18029.0,1.0,-0.09,-0.01,0.01,-0.04,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5332.6700000003175,44.438916666669314,6.884875533451126,0.17,-0.02,-1.0222696294953473,2.871510091489777,-0.9797204956767699,7.730222067682151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,2022-12-29 12:09:00,2022-12-29 12:18:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_113,1,1,1672296000,1672296060,6.25,7.2,0.95,-0.0,Thursday,1,18100_CE,0,LONG,,,,6.875000000000001,3.125,60.0,1,IT,18024.05,18030.4,1672296000,GAP_DOWN,6,18024.05,1.0,-0.09,-0.01,0.01,-0.04,24.049999999999272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5332.6700000003175,44.438916666669314,6.884875533451126,0.17,-0.02,-1.0222696294953473,2.871510091489777,-0.9797204956767699,7.730222067682151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0.0456,-0.4342,0.95,0.99,0.39,0.4664,-0.0764,0.69,0.25,0.6756,0.0432,2022-12-29 12:10:00,2022-12-29 12:11:00
2022-12-29,NIFTY_18000_PE,OPTION_PRICE_DROP,SIG_114,1,1,1672296060,1672296900,19.0,22.9,3.9,0.0,Thursday,1,18000_PE,0,SHORT,,,,20.900000000000002,9.5,60.0,1,IT,18030.4,18018.9,1672296060,GAP_DOWN,6,18030.4,1.0,-0.09,0.01,0.02,-0.02,30.400000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0.0512,-0.4562,0.95,0.99,0.39,0.4656,-0.0756,0.69,0.24,0.6857,0.0462,2022-12-29 12:11:00,2022-12-29 12:25:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_115,1,1,1672296120,1672299240,7.0,8.45,1.45,-0.0,Thursday,1,18100_CE,0,LONG,,,,7.700000000000001,3.5,60.0,1,IT,18028.4,18044.85,1672296120,GAP_DOWN,6,18028.4,1.0,-0.09,0.01,0.02,-0.02,28.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0.0512,-0.4562,0.95,0.99,0.39,0.4656,-0.0756,0.69,0.24,0.6857,0.0462,2022-12-29 12:12:00,2022-12-29 13:04:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_116,1,1,1672296300,1672296540,0.55,0.65,0.1,0.0,Thursday,1,17600_PE,0,SHORT,,,,0.6050000000000001,0.275,60.0,1,IT,18027.7,18025.85,1672296300,GAP_DOWN,7,18027.7,1.0,-0.09,0.0,0.01,-0.02,27.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0496,-0.4497,0.95,0.99,0.39,0.4606,-0.0706,0.68,0.24,0.6815,0.0409,2022-12-29 12:15:00,2022-12-29 12:19:00
2022-12-29,NIFTY_17600_PE,OPTION_PRICE_DROP,SIG_117,1,1,1672296420,1672296540,0.55,0.65,0.1,0.0,Thursday,1,17600_PE,0,SHORT,,,,0.6050000000000001,0.275,60.0,1,IT,18029.85,18025.85,1672296420,GAP_DOWN,7,18029.85,1.0,-0.09,0.01,0.01,0.0,29.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0496,-0.4497,0.95,0.99,0.39,0.4606,-0.0706,0.68,0.24,0.6815,0.0409,2022-12-29 12:17:00,2022-12-29 12:19:00
2022-12-29,NIFTY_18400_CE,OPTION_PRICE_DROP,SIG_118,1,1,1672296540,1672296660,0.45,0.5,0.05,0.0,Thursday,1,18400_CE,0,LONG,,,,0.49500000000000005,0.225,60.0,1,IT,18025.85,18026.95,1672296540,GAP_DOWN,7,18025.85,1.0,-0.09,-0.01,0.0,-0.04,25.849999999998545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0496,-0.4497,0.95,0.99,0.39,0.4606,-0.0706,0.68,0.24,0.6815,0.0409,2022-12-29 12:19:00,2022-12-29 12:21:00
2022-12-29,NIFTY_17700_PE,OPTION_PRICE_DROP,SIG_119,1,1,1672296660,1672300260,0.8,0.65,-0.15,0.0,Thursday,1,17700_PE,0,SHORT,,,,0.8800000000000001,0.4,60.0,1,TC,18026.95,18044.45,1672296660,GAP_DOWN,7,18026.95,1.0,-0.09,0.0,0.01,-0.02,26.950000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0.0298,-0.3908,0.96,0.99,0.39,0.4556,-0.0656,0.67,0.24,0.6593,0.0294,2022-12-29 12:21:00,2022-12-29 13:21:00
2022-12-29,NIFTY_18100_CE,OPTION_PRICE_DROP,SIG_120,1,1,1672296780,1672299240,7.1,8.45,1.35,-0.0,Thursday,1,18100_CE,0,LONG,,,,7.8100000000000005,3.55,60.0,1,IT,18026.85,18044.85,1672296780,GAP_DOWN,7,18026.85,1.0,-0.09,-0.0,0.0,-0.02,26.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.16,0.61,0.23,1,0.77,0.67,0.08,0.25,0.44,1,0.0,0.27,1,0,1,1,0,5441.205000000356,45.34337500000297,6.954586016915014,0.19,-0.03,-1.1333740915336084,2.995133406897338,-1.2042532793996552,8.410147617292926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0.0298,-0.3908,0.96,0.99,0.39,0.4556,-0.0656,0.67,0.24,0.6593,0.0294,2022-12-29 12:23:00,2022-12-29 13:04:00
