day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,entry_time_read
2022-10-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1666948740,1666949640,17766.3,17770.05,3.75,-0.0,Friday,1,17801.832599999998,17748.5337,15,1,0,0,1666948740,True,0,ABOVE_VA,12,0.79,0.19,-0.03,-0.02,-0.04,0.1587,-0.7282,0.83,0.93,0.36,0.4662,-0.1062,0.68,0.26,0.9569,0.1351,-33.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,[1666948500],"[[17759.5, 17766.3, 17753.7, 17766.3]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-28 14:49:00
2022-10-27,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666858140,1666859040,17693.4,17688.05,-5.35,-0.0,Thursday,1,17728.7868,17675.7066,15,1,0,0,1666858140,True,0,ABOVE_VA,9,0.21,-0.17,-0.08,-0.07,-0.11,0.1075,-0.6038,0.9,0.97,0.44,0.5297,-0.0897,0.75,0.31,0.7448,0.1288,-6.599999999998545,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.02,0.02,0.96,-1,0.19,0.43,0.32,0.25,0.22,-1,0.0078,0.03,1,0,1,1,0,[1666857900],"[[17699.45, 17703.05, 17693.4, 17693.4]]",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-27 13:39:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666335240,1666336080,17646.5,17628.4,-18.1,0.0,Friday,1,17681.793,17628.8535,15,1,-1,0,1666335240,True,0,GAP_UP,7,0.78,0.08,0.04,0.03,0.1,-0.011,-0.3899,0.97,0.99,0.4,0.4861,-0.0861,0.78,0.19,0.6996,0.0677,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,[1666335000],"[[17646.75, 17650.75, 17641.3, 17646.5]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-21 12:24:00
2022-10-21,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666341240,1666341540,17580.2,17556.05,-24.15,-0.0,Friday,1,17615.3604,17562.6198,15,1,-1,0,1666341240,True,0,GAP_UP,10,0.75,0.08,-0.02,-0.01,-0.04,-0.0497,-0.2463,0.99,0.99,0.46,0.5237,-0.0637,0.81,0.24,0.6797,0.1137,-19.799999999999272,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.01,0.12,0.87,1,0.68,0.32,0.29,0.39,0.83,-1,-0.0028,0.17,1,1,1,1,1,[1666341000],"[[17603.9, 17603.9, 17577.8, 17580.2]]",100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-21 14:04:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1666239240,1666239840,17436.55,17473.45,36.9,-0.0,Thursday,1,17471.4231,17419.11345,15,1,1,0,1666239240,True,0,GAP_DOWN,1,0.0,-0.12,0.0,-0.12,-0.12,,,,,,,,,,,,36.54999999999927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,[1666239000],"[[17443.45, 17449.8, 17428.6, 17436.55]]",100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-20 09:44:00
2022-10-20,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1666239540,1666240440,17450.65,17473.1,22.45,-0.0,Thursday,1,17485.551300000003,17433.199350000003,15,1,0,0,1666239540,True,0,GAP_DOWN,2,0.0,-0.01,0.0,-0.04,0.08,,,,,,,,,,,,-49.349999999998545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.32,0.29,0.39,-1,0.41,0.05,0.4,0.55,0.59,1,0.0023,0.21,1,0,1,1,1,[1666239300],"[[17437.2, 17454.4, 17421.0, 17450.65]]",200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-20 09:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665723240,1665723480,17292.95,17269.2,-23.75,0.0,Friday,1,17327.5359,17275.65705,15,1,-1,0,1665723240,True,0,GAP_UP,3,1.0,0.02,0.0,0.0,0.0,0.1041,-0.5953,0.85,0.92,0.36,0.447,-0.087,0.7,0.19,0.7994,0.0675,-7.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665723000],"[[17298.35, 17303.15, 17287.1, 17292.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 10:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665724440,1665725340,17269.15,17285.25,16.1,0.0,Friday,1,17303.6883,17251.88085,15,1,0,0,1665724440,True,0,GAP_UP,3,0.5,0.02,-0.07,-0.06,-0.12,-0.0135,-0.2749,0.96,0.98,0.42,0.4688,-0.0488,0.72,0.21,0.6522,0.0574,-30.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665724200],"[[17265.15, 17269.35, 17251.4, 17269.15]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 10:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665724740,1665725640,17280.45,17285.25,4.8,0.0,Friday,1,17315.0109,17263.169550000002,15,1,0,0,1665724740,True,0,GAP_UP,4,1.0,0.02,0.0,0.0,0.0,-0.0424,-0.1483,0.96,0.96,0.43,0.4643,-0.0343,0.69,0.24,0.529,-0.0073,-19.549999999999272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665724500],"[[17269.95, 17281.4, 17269.55, 17280.45]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 10:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665728040,1665728940,17299.3,17306.0,6.7,0.0,Friday,1,17333.8986,17282.0007,15,1,0,0,1665728040,True,0,GAP_UP,5,1.0,0.02,0.02,0.03,0.0,-0.0441,-0.0726,0.96,0.96,0.52,0.531,-0.011,0.7,0.36,1.4499,0.3907,-0.7000000000007276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665727800],"[[17303.95, 17305.65, 17297.8, 17299.3]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 11:44:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665728340,1665729240,17309.6,17327.8,18.2,0.0,Friday,1,17344.2192,17292.290399999998,15,1,0,0,1665728340,True,0,GAP_UP,6,1.0,0.02,0.04,0.04,0.05,-0.0279,-0.1302,0.98,0.98,0.52,0.5377,-0.0177,0.71,0.37,1.3057,0.3656,9.599999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665728100],"[[17302.35, 17310.6, 17300.4, 17309.6]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 11:49:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665730440,1665731040,17336.7,17319.3,-17.4,0.0,Friday,1,17371.3734,17319.3633,15,1,-1,0,1665730440,True,0,GAP_UP,7,0.78,0.02,0.05,0.06,0.04,-0.0131,-0.1627,0.98,0.99,0.51,0.539,-0.029,0.69,0.38,1.4406,0.384,36.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665730200],"[[17340.95, 17342.25, 17333.6, 17336.7]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 12:24:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665733740,1665734640,17276.6,17296.05,19.45,0.0,Friday,1,17311.153199999997,17259.323399999997,15,1,0,0,1665733740,True,0,GAP_UP,9,0.85,0.02,-0.02,-0.01,-0.06,-0.0273,-0.1175,0.98,0.98,0.56,0.5791,-0.0191,0.74,0.42,1.4941,0.4367,-23.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665733500],"[[17289.05, 17289.05, 17268.6, 17276.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 13:19:00
2022-10-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1665734040,1665734940,17294.65,17301.55,6.9,0.0,Friday,1,17329.2393,17277.35535,15,1,0,0,1665734040,True,0,GAP_UP,9,0.85,0.02,-0.02,-0.01,-0.06,-0.0166,-0.1393,0.97,0.98,0.55,0.5797,-0.0297,0.73,0.43,1.6039,0.4515,-5.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.45,-1,0.98,0.36,0.06,0.58,0.84,1,0.0,-0.19,0,1,1,1,1,[1665733800],"[[17277.0, 17294.7, 17272.5, 17294.65]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-14 13:24:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665636240,1665637140,17029.05,17014.0,-15.05,0.0,Thursday,1,17063.108099999998,17012.02095,15,1,0,0,1665636240,True,0,INSIDE_VA,2,0.0,-0.22,0.0,-0.17,-0.38,,,,,,,,,,,,29.049999999999272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,[1665636000],"[[17043.8, 17043.8, 17026.75, 17029.05]]",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-13 10:14:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665637140,1665638040,17014.0,17026.2,12.2,-0.0,Thursday,1,17048.028,16996.986,15,1,0,0,1665637140,True,0,INSIDE_VA,3,0.0,-0.22,-0.3,-0.22,-0.55,0.1351,-0.4928,0.54,0.67,0.51,0.5811,-0.0711,0.66,0.5,2.5142,0.477,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,[1665636900],"[[17022.2, 17022.95, 17011.2, 17014.0]]",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-13 10:29:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665639540,1665639840,17034.55,17014.1,-20.45,0.0,Thursday,1,17068.6191,17017.51545,15,1,-1,0,1665639540,True,0,INSIDE_VA,4,0.5,-0.22,-0.14,-0.11,-0.25,0.1875,-0.7362,0.67,0.79,0.46,0.5612,-0.1012,0.73,0.4,1.6032,0.3638,34.54999999999927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,[1665639300],"[[17034.8, 17038.05, 17027.1, 17034.55]]",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-13 11:09:00
2022-10-13,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665646740,1665647640,17010.85,17019.8,8.95,-0.0,Thursday,1,17044.8717,16993.83915,15,1,0,0,1665646740,True,0,INSIDE_VA,8,0.08,-0.22,-0.1,-0.09,-0.16,0.1261,-0.6749,0.89,0.96,0.44,0.5347,-0.0947,0.78,0.29,0.7792,0.14,10.849999999998545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.36,0.06,0.58,1,1.0,0.05,0.02,0.93,0.59,-1,0.0,-0.08,0,1,1,0,1,[1665646500],"[[17024.55, 17025.35, 17007.95, 17010.85]]",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-13 13:09:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665116040,1665116640,17258.65,17301.0,42.35,-0.0,Friday,1,17293.1673,17241.39135,15,1,1,0,1665116040,True,0,GAP_DOWN,1,0.0,-0.19,0.0,-0.12,-0.38,,,,,,,,,,,,-41.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665115800],"[[17257.6, 17262.25, 17240.1, 17258.65]]",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-07 09:44:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665116340,1665116820,17280.0,17317.2,37.2,-0.0,Friday,1,17314.56,17262.72,15,1,1,0,1665116340,True,0,GAP_DOWN,2,0.0,0.1,0.0,0.11,0.08,,,,,,,,,,,,-20.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665116100],"[[17258.9, 17283.7, 17258.85, 17280.0]]",200,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-10-07 09:49:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665122640,1665123540,17253.15,17266.75,13.6,-0.0,Friday,1,17287.656300000002,17235.89685,15,1,0,0,1665122640,True,0,GAP_DOWN,5,1.0,0.11,0.03,0.05,-0.05,-0.0019,-0.3529,0.97,1.0,0.47,0.5367,-0.0667,0.8,0.28,0.6836,0.1241,-46.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665122400],"[[17253.2, 17259.4, 17247.7, 17253.15]]",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-07 11:34:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665123540,1665124080,17266.75,17246.4,-20.35,-0.0,Friday,1,17301.2835,17249.48325,15,1,-1,0,1665123540,True,0,GAP_DOWN,6,1.0,0.11,0.04,0.06,-0.02,0.0185,-0.4269,0.97,1.0,0.45,0.5201,-0.0701,0.79,0.25,0.6986,0.1093,-33.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665123300],"[[17259.45, 17270.7, 17253.1, 17266.75]]",200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-07 11:49:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665124140,1665124320,17247.1,17229.4,-17.7,-0.0,Friday,1,17281.5942,17229.852899999998,15,1,-1,0,1665124140,True,0,GAP_DOWN,6,1.0,0.11,-0.01,0.02,-0.09,0.004,-0.3702,0.97,0.99,0.43,0.496,-0.066,0.75,0.24,0.684,0.0845,47.099999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665123900],"[[17257.3, 17257.3, 17244.8, 17247.1]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-07 11:59:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665127740,1665128640,17266.3,17265.3,-1.0,-0.0,Friday,1,17300.832599999998,17249.0337,15,1,0,0,1665127740,True,0,GAP_DOWN,8,0.82,0.11,0.03,0.06,-0.05,-0.0839,-0.1037,0.99,0.98,0.51,0.5393,-0.0293,0.79,0.29,0.6338,0.1309,-33.70000000000073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665127500],"[[17279.9, 17282.25, 17264.55, 17266.3]]",100,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-10-07 12:59:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665131640,1665132540,17282.35,17301.05,18.7,-0.0,Friday,1,17316.914699999998,17265.067649999997,15,1,0,0,1665131640,True,0,GAP_DOWN,10,0.88,0.11,0.02,0.04,-0.04,-0.0198,-0.2715,0.98,1.0,0.48,0.5282,-0.0482,0.77,0.29,0.6523,0.1131,-17.650000000001455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665131400],"[[17280.8, 17285.6, 17274.4, 17282.35]]",100,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-10-07 14:04:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1665132540,1665133440,17301.05,17304.55,3.5,-0.0,Friday,1,17335.6521,17283.74895,15,1,0,0,1665132540,True,0,GAP_DOWN,11,0.88,0.11,0.04,0.05,0.01,0.0019,-0.3195,0.98,1.0,0.47,0.5265,-0.0565,0.76,0.29,0.653,0.1079,1.0499999999992724,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,[1665132300],"[[17284.25, 17301.05, 17279.45, 17301.05]]",200,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-10-07 14:19:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665033540,1665034440,17390.8,17410.7,19.9,0.0,Thursday,1,17425.581599999998,17373.4092,15,1,0,0,1665033540,True,0,GAP_UP,4,1.0,0.05,-0.01,-0.03,0.04,0.1722,-0.7562,0.81,0.91,0.37,0.4628,-0.0928,0.66,0.26,1.048,0.1647,-9.200000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665033300],"[[17398.3, 17398.8, 17386.65, 17390.8]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 10:49:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665034440,1665035100,17410.7,17391.5,-19.2,0.0,Thursday,1,17445.5214,17393.2893,15,1,-1,0,1665034440,True,0,GAP_UP,4,1.0,0.05,0.1,0.05,0.25,0.1258,-0.6088,0.85,0.94,0.37,0.4509,-0.0809,0.65,0.25,1.1137,0.1823,10.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665034200],"[[17401.65, 17415.3, 17400.7, 17410.7]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 11:04:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665035040,1665035400,17399.35,17381.45,-17.9,0.0,Thursday,1,17434.148699999998,17381.95065,15,1,-1,0,1665035040,True,0,GAP_UP,4,1.0,0.05,0.04,0.01,0.12,0.0802,-0.5262,0.93,0.98,0.37,0.448,-0.078,0.67,0.22,0.7153,0.04,-0.6500000000014552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665034800],"[[17408.5, 17408.95, 17396.75, 17399.35]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 11:14:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665042540,1665043440,17389.0,17408.35,19.35,0.0,Thursday,1,17423.778,17371.611,15,1,0,0,1665042540,True,0,GAP_UP,9,1.0,0.05,0.01,0.01,0.04,0.1548,-0.7404,0.86,0.95,0.41,0.5132,-0.1032,0.74,0.29,0.8368,0.1346,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665042300],"[[17395.7, 17396.2, 17379.05, 17389.0]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 13:19:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665042840,1665043740,17405.05,17404.3,-0.75,0.0,Thursday,1,17439.860099999998,17387.644949999998,15,1,0,0,1665042840,True,0,GAP_UP,9,1.0,0.05,0.03,0.01,0.06,0.1498,-0.7351,0.87,0.95,0.41,0.5145,-0.1045,0.74,0.29,0.8074,0.1231,5.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665042600],"[[17389.5, 17405.05, 17389.5, 17405.05]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 13:24:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665047640,1665048540,17341.75,17358.4,16.65,0.0,Thursday,1,17376.4335,17324.40825,15,1,0,0,1665047640,True,0,GAP_UP,11,0.94,0.05,-0.03,-0.03,-0.05,0.0865,-0.519,0.91,0.98,0.45,0.533,-0.083,0.73,0.34,0.6806,0.1053,41.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,[1665047400],"[[17342.45, 17348.05, 17332.35, 17341.75]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 14:44:00
