day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,entry_time_read
2023-01-18,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1674029940,1674033300.0,18165.3,18183.0,-17.7,0.0,Wednesday,1,SPOT,0,SHORT,18110.804099999998,18180.4,18110.804099999998,18180.4,60.0,1,IS,1674029940,True,GAP_UP,10,18165.3,0.2,0.28,0.07,0.04,0.17,0.0289,-0.2921,0.95,0.99,0.45,0.4996,-0.0496,0.65,0.35,1.3589,0.3133,-34.70000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.09,0.72,1,0.88,0.19,0.08,0.73,0.83,-1,0.0,0.84,1,0,1,1,0,9952.096250000268,82.9341354166689,9.405481262422468,0.0,0.62,7.390649497845209,0.0,51.207843749999675,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-18 13:49:00
2023-01-18,NIFTY,PriceBreakEMADownward,SIG_4,1,-1,1674033840,1674035940.0,18165.25,18163.8,1.45,0.0,Wednesday,1,SPOT,0,SHORT,18110.754249999998,18183.75,18110.754249999998,18183.75,35.0,1,TC,1674033840,True,GAP_UP,12,18165.25,0.16,0.28,0.05,0.03,0.13,-0.0227,-0.1603,0.99,0.99,0.45,0.4825,-0.0325,0.65,0.32,0.376,-0.1033,-34.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19,0.09,0.72,1,0.88,0.19,0.08,0.73,0.83,-1,0.0,0.84,1,0,1,1,0,11784.05750000021,98.20047916666842,10.234606869722922,0.05,0.5,7.211010461102445,2.2683903536512244,48.74875487824584,4.823995121754306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-18 14:54:00
2023-01-17,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673931240,1673931780.0,18001.35,18025.05,-23.7,-0.0,Tuesday,1,SPOT,0,SHORT,17947.34595,18020.0,17947.34595,18020.0,60.0,1,IS,1673931240,True,INSIDE_VA,3,18001.35,1.0,0.42,0.28,0.27,0.3,0.1748,-0.5483,0.05,0.1,0.62,0.697,-0.077,0.76,0.63,3.2232,0.6106,1.3499999999985448,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.19,0.08,0.73,-1,0.74,0.41,0.22,0.37,0.65,1,0.0019,0.43,1,0,0,1,0,8116.681250000082,67.63901041666735,8.49401423225665,0.0,0.99,8.465831323620908,0.0,67.19090625000086,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-17 10:24:00
2023-01-17,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1673945940,1673946360.0,17985.05,18005.8,-20.75,-0.0,Tuesday,1,SPOT,0,SHORT,17931.094849999998,18001.65,17931.094849999998,18001.65,60.0,1,IS,1673945940,True,INSIDE_VA,11,17985.05,1.0,0.42,0.07,0.08,0.05,0.0478,-0.3169,0.9,0.96,0.5,0.5564,-0.0564,0.7,0.41,1.7158,0.4173,-14.950000000000728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.19,0.08,0.73,-1,0.74,0.41,0.22,0.37,0.65,1,0.0019,0.43,1,0,0,1,0,18147.156249999818,151.22630208333183,12.70071082875104,0.14,0.31,7.107397273184911,4.785771638156866,47.35790249894653,21.47213453679999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-17 14:29:00
2023-01-17,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1673947740,1673947800.0,17997.75,18034.65,-36.9,-0.0,Tuesday,1,SPOT,0,SHORT,17943.75675,18014.95,17943.75675,18014.95,30.0,1,IS,1673947740,True,INSIDE_VA,12,17997.75,1.0,0.42,0.07,0.08,0.03,0.0551,-0.3336,0.89,0.95,0.49,0.5403,-0.0503,0.68,0.4,1.7605,0.4047,-2.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.19,0.08,0.73,-1,0.74,0.41,0.22,0.37,0.65,1,0.0019,0.43,1,0,0,1,0,18652.1624999998,155.43468749999832,12.876218388952488,0.16,0.31,7.1528044828547515,5.171560561954217,47.964948721825344,25.073473730587693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-17 14:59:00
2023-01-16,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673856540,1673857800.0,17915.75,17854.95,60.8,0.0,Monday,1,SPOT,0,SHORT,17862.00275,17944.3,17862.00275,17944.3,60.0,1,IT,1673856540,True,GAP_UP,9,17915.75,0.36,-0.12,-0.05,0.0,-0.19,0.0729,-0.4201,0.9,0.97,0.45,0.5123,-0.0623,0.67,0.35,1.3973,0.3204,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.41,0.22,0.37,1,0.76,0.55,0.14,0.31,0.93,-1,0.0,0.73,1,1,1,1,1,12904.353749999696,107.53628124999747,10.710059134601638,0.12,-0.33,-6.1529492545461215,3.7833378815927645,-35.49261049595595,13.4190426809014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-16 13:39:00
2023-01-13,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673587740,1673589120.0,17811.8,17835.6,-23.8,-0.0,Friday,1,SPOT,0,SHORT,17758.3646,17833.9,17758.3646,17833.9,60.0,1,IS,1673587740,True,ABOVE_VA,4,17811.8,1.0,-0.17,-0.09,-0.05,-0.21,0.1436,-0.6326,0.8,0.89,0.43,0.5106,-0.0806,0.69,0.33,1.3808,0.3023,11.799999999999272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.55,0.14,0.31,-1,0.66,0.43,0.34,0.23,0.8,-1,0.0,-0.2,0,1,1,1,1,5951.9687499993,49.5997395833275,7.273677810357197,0.19,-0.13,-2.6701586779482622,3.1737793591038166,-6.68413815508351,9.443320706506341,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-13 10:59:00
2023-01-13,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1673588940,1673589120.0,17821.75,17835.6,-13.85,-0.0,Friday,1,SPOT,0,SHORT,17768.28475,17835.0,17768.28475,17835.0,60.0,1,IS,1673588940,True,ABOVE_VA,5,17821.75,1.0,-0.17,-0.07,-0.04,-0.17,0.237,-0.9052,0.66,0.79,0.41,0.5151,-0.1051,0.69,0.34,1.3987,0.2824,21.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.55,0.14,0.31,-1,0.66,0.43,0.34,0.23,0.8,-1,0.0,-0.2,0,1,1,1,1,6255.654999999246,52.13045833332705,7.456931153109537,0.21,-0.11,-2.4681459621074917,3.4255373123717967,-5.711010459625797,11.00091176104818,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-13 11:19:00
2023-01-13,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1673597040,1673597580.0,17955.25,17981.05,-25.8,0.0,Friday,1,SPOT,0,SHORT,17901.38425,17976.4,17901.38425,17976.4,60.0,1,IS,1673597040,True,ABOVE_VA,9,17955.25,0.57,-0.17,0.09,0.07,0.12,0.1235,-0.5394,0.8,0.9,0.5,0.5736,-0.0736,0.72,0.42,1.6833,0.414,-44.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.55,0.14,0.31,-1,0.66,0.43,0.34,0.23,0.8,-1,0.0,-0.2,0,1,1,1,1,19709.71374999962,164.24761458333018,13.236217569817752,0.22,0.47,9.047618739526019,6.240105919673919,76.74319205233347,36.50523927070264,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-01-13 13:34:00
2023-01-13,NIFTY,PriceBreakEMADownward,SIG_4,1,-1,1673600040,1673603640.0,17968.45,17962.95,5.5,0.0,Friday,1,SPOT,0,SHORT,17914.54465,17999.35,17914.54465,17999.35,60.0,1,TC,1673600040,True,ABOVE_VA,11,17968.45,0.47,-0.17,0.09,0.06,0.17,0.1372,-0.5935,0.8,0.9,0.49,0.5721,-0.0821,0.73,0.41,1.5516,0.3892,-31.549999999999272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.55,0.14,0.31,-1,0.66,0.43,0.34,0.23,0.8,-1,0.0,-0.2,0,1,1,1,1,21526.133749999506,179.38444791666254,13.832693559502673,0.2,0.46,9.337254198474655,6.240105919673919,81.7352962189993,36.50523927070264,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-01-13 14:24:00
2023-01-12,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673507340,1673508120.0,17820.7,17835.4,-14.7,-0.0,Thursday,1,SPOT,0,SHORT,17767.2379,17835.2,17767.2379,17835.2,60.0,1,IS,1673507340,True,INSIDE_VA,7,17820.7,0.0,-0.31,-0.1,-0.08,-0.18,0.1059,-0.5745,0.89,0.97,0.46,0.5413,-0.0813,0.75,0.33,0.8128,0.1714,20.700000000000728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.43,0.34,0.23,-1,0.79,0.26,0.0,0.74,0.45,-1,0.0,-0.14,0,1,1,1,1,10624.515000000145,88.53762500000121,9.718031350707541,0.06,-0.44,-6.430405549104604,2.4658899975533157,-38.76573330558308,5.7005751375313976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-12 12:39:00
2023-01-12,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1673509440,1673510700.0,17824.15,17770.1,54.05,-0.0,Thursday,1,SPOT,0,SHORT,17770.67755,17849.45,17770.67755,17849.45,60.0,1,IT,1673509440,True,INSIDE_VA,8,17824.15,0.0,-0.31,-0.08,-0.06,-0.16,0.114,-0.6095,0.89,0.97,0.47,0.5673,-0.0973,0.77,0.36,0.7747,0.1731,24.150000000001455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.43,0.34,0.23,-1,0.79,0.26,0.0,0.74,0.45,-1,0.0,-0.14,0,1,1,1,1,11824.112500000161,98.53427083333467,10.251986257414886,0.12,-0.39,-6.387584925250395,3.6135895421535227,-38.251163603705706,12.241902542963723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-12 13:14:00
2023-01-12,NIFTY,PriceBreakEMADownward,SIG_3,1,-1,1673514240,1673516340.0,17828.1,17864.55,-36.45,-0.0,Thursday,1,SPOT,0,SHORT,17774.6157,17862.2,17774.6157,17862.2,55.0,1,IS,1673514240,True,INSIDE_VA,11,17828.1,0.0,-0.31,-0.07,-0.05,-0.12,0.0335,-0.3701,0.96,1.0,0.53,0.5932,-0.0632,0.8,0.39,0.5974,0.1363,28.099999999998545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.43,0.34,0.23,-1,0.79,0.26,0.0,0.74,0.45,-1,0.0,-0.14,0,1,1,1,1,19751.813750000118,164.59844791666765,13.250346326710817,0.3,-0.19,-5.779067101697539,7.2045504123388735,-31.310265530552623,48.66144997868646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-12 14:34:00
2023-01-11,NIFTY,PriceBreakEMADownward,SIG_1,1,-1,1673413740,1673414760.0,17951.7,17888.55,63.15,0.0,Wednesday,1,SPOT,0,SHORT,17897.8449,17976.35,17897.8449,17976.35,60.0,1,IT,1673413740,True,INSIDE_VA,3,17951.7,0.0,0.14,0.1,0.04,0.25,0.1034,-0.5687,0.9,0.97,0.51,0.5898,-0.0798,0.79,0.39,0.7499,0.1929,-48.29999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.26,0.0,0.74,-1,0.7,0.08,0.25,0.67,0.9,1,0.0,-0.86,1,1,1,1,1,14396.783750000151,119.97319791666793,11.312444966103149,0.0,0.43,7.455681651525119,0.0,52.11298958333281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-11 10:39:00
2023-01-11,NIFTY,PriceBreakEMADownward,SIG_2,1,-1,1673420640,1673423100.0,17907.65,17924.8,-17.15,0.0,Wednesday,1,SPOT,0,SHORT,17853.927050000002,17921.05,17853.927050000002,17921.05,60.0,1,IS,1673420640,True,INSIDE_VA,7,17907.65,0.8,0.14,-0.01,-0.01,0.0,0.1437,-0.6815,0.85,0.94,0.46,0.5573,-0.0973,0.75,0.36,0.9181,0.217,7.650000000001455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.26,0.0,0.74,-1,0.7,0.08,0.25,0.67,0.9,1,0.0,-0.86,1,1,1,1,1,21530.298750000202,179.4191562500017,13.834031709278939,0.17,0.17,5.6327008498637525,5.675179272493913,29.744361435052348,30.19468103901051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-11 12:34:00
