day,symbol,strategy,signal_id,trigger,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,five_min_ex_first_hr_trend,fifteen_min_ex_first_hr_trend,hurst_exp_15,hurst_exp_5,ret_trend,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,pattern_time,pattern_price,pattern_location,lw_total_energy_pyr,lw_total_energy_ht,lw_static_ratio,lw_dynamic_ratio,lw_d_en_ht,lw_s_en_ht,lw_d_en_pyr,lw_s_en_pyr,entry_time_read
2022-04-29,NIFTY,STATE_SELL_1_360,SIG_1,1,1651203960,1651225560,17453,17078.35,242.5,0.0,Friday,1,16906,17454,360,1,0,0,1651203960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,20.849999999998545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1651203960],[17320.85],0,0,0,0,0,0,0,0,0,2022-04-29 09:16:00
2022-04-28,NIFTY,STATE_SELL_1_360,SIG_1,1,1651117560,1651139160,17376,17226.5,-91.1,-0.0,Thursday,1,16832,17377,360,1,0,0,1651117560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,35.400000000001455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1651117560],[17135.4],0,0,0,0,0,0,0,0,0,2022-04-28 09:16:00
